text_21.started,key_resp1.started,key_resp1.keys,key_resp1.rt,text_23.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_26.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,volume_set.started,key_ressp2.started,text_27.started,key_ressp2.keys,key_ressp2.rt,text_24.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_37.started,key_resp_3.started,participant,session,date,expName,psychopyVersion,frameRate,
19.165630500006955,19.165630500006955,space,2.550144300039392,,,,,,,,,,,,,,,,,,,,105351,001,2023-06-06_12h10.59.360,Pilot_online_tryings,2022.2.5,60.10102983080168,
,,,,21.760367700015195,21.760367700015195,space,3.3627852000063285,,,,,,,,,,,,,,,,105351,001,2023-06-06_12h10.59.360,Pilot_online_tryings,2022.2.5,60.10102983080168,
,,,,,,,,25.15519580000546,25.15519580000546,space,1.9353817999945022,,,,,,,,,,,,105351,001,2023-06-06_12h10.59.360,Pilot_online_tryings,2022.2.5,60.10102983080168,
,,,,,,,,,,,,27.14053762998665,27.14468470000429,27.14468470000429,space,0.8105717000435106,,,,,,,105351,001,2023-06-06_12h10.59.360,Pilot_online_tryings,2022.2.5,60.10102983080168,
,,,,,,,,,,,,,,,,,27.973059899988584,27.973059899988584,space,0.6859946000040509,,,105351,001,2023-06-06_12h10.59.360,Pilot_online_tryings,2022.2.5,60.10102983080168,
,,,,,,,,,,,,,,,,,,,,,28.691117500013206,28.691117500013206,,,,,,,
