seq,online_dir,test_dir,audio_offline,cond,ord,colour,dirs,time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Conj_unsync_online.thisRepN,Conj_unsync_online.thisTrialN,Conj_unsync_online.thisN,Conj_unsync_online.thisIndex,audio1.thisRepN,audio1.thisTrialN,audio1.thisN,audio1.thisIndex,Conj_unsync_test.thisRepN,Conj_unsync_test.thisTrialN,Conj_unsync_test.thisN,Conj_unsync_test.thisIndex,test,text_21.started,key_resp1.started,key_resp1.keys,key_resp1.rt,text_23.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_26.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,volume_set.started,key_ressp2.started,text_27.started,key_ressp2.keys,key_ressp2.rt,text_24.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_37.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_22.started,key_resp1_2.started,key_resp1_2.keys,key_resp1_2.rt,text_25.started,key_resp1_3.started,key_resp1_3.keys,key_resp1_3.rt,text_28.started,key_resp_11.started,key_resp_11.keys,key_resp_11.rt,text_29.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,text_36.started,key_resp_18.started,key_resp_18.keys,key_resp_18.rt,learning.started,text_19.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_31.started,key_resp1_4.started,key_resp1_4.keys,key_resp1_4.rt,text_2.started,text_2.stopped,seqs.started,text_13.started,syllable_catch.started,key_resp_16.started,seqs.stopped,text_13.stopped,syllable_catch.stopped,syllable_catch.keys,syllable_catch.rt,key_resp_16.keys,key_resp_16.rt,text_12.started,key_resp4.started,key_resp4.keys,key_resp4.rt,text_14.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_17.started,key_resp_17.started,test_sounds.started,text_17.stopped,key_resp_17.keys,key_resp_17.rt,text_18.started,Partz_no_partm.started,Partz_no_partm.keys,Partz_no_partm.rt,text_32.started,image_2.started,text_33.started,security_1_7.started,participant,session,date,expName,psychopyVersion,frameRate,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ki,24:28,red,Online_conjL1_un//aKI26.888.wav,888.0,0,0,0,0,0,0,0,16,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.23358340002596,144.23358340002596,space,3.693435499968473,148.32318837996573,148.32412140001543,148.32412140001543,space,3.827348099963274,152.17781389999436,152.17781389999436,space,11.236680800036993,163.53161900001578,163.53161900001578,0.06435940001392737,163.53161900001578,163.53161900001578,163.53161900001578,2.730233500013128,166.24066650000168,166.24066650000168,space,2.3464406999992207,y,3.1464137999573722,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ki,24:28,red,Online_conjL1_un//aKI27.none.wav,none,0,0,0,0,0,0,0,16,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023805400007404387,166.73966810002457,166.73966810002457,166.73966810002457,,,,None,,y,0.21038800000678748,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ki,24:28,red,Online_conjL1_un//aKI25.888.wav,888.0,0,0,0,0,0,0,0,16,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03551199997309595,167.00173880002694,167.00173880002694,167.00173880002694,,,,None,,y,0.12373749999096617,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ki,24:28,red,Online_conjL1_un//aKI24.1776.wav,1776.0,0,0,0,0,0,0,0,16,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03170599997974932,167.16304020001553,167.16304020001553,167.16304020001553,,,,None,,y,0.12293199996929616,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ki,24:28,red,,,0,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,40:44,blue,Online_conjL1_un//bTA9.0.wav,0.0,0,0,0,0,0,1,1,23,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.34789129998535,167.34789129998535,0.04573820001678541,167.34789129998535,167.34789129998535,167.34789129998535,,,,None,,y,0.08335250004893169,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,40:44,blue,Online_conjL1_un//bTA11.none.wav,none,0,0,0,0,0,1,1,23,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021790300030261278,167.47002300003078,167.47002300003078,167.47002300003078,,,,None,,y,0.11966119997669011,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,40:44,blue,Online_conjL1_un//bTA10.none.wav,none,0,0,0,0,0,1,1,23,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025455800001509488,167.62372530001448,167.62372530001448,167.62372530001448,,,,None,,y,0.09433030005311593,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,40:44,blue,Online_conjL1_un//bTA8.none.wav,none,0,0,0,0,0,1,1,23,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015560600033495575,167.74692730000243,167.74692730000243,167.74692730000243,,,,None,,y,0.13138360000448301,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ta,40:44,blue,,,0,0,0,0,0,1,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325537,001,2023-06-06_11h56.04.651,Pilot_online_tryings,2022.2.5,60.05540712802265,
