seq,online_dir,test_dir,audio_offline,cond,ord,colour,dirs,time,test,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Conj_unsync_online.thisRepN,Conj_unsync_online.thisTrialN,Conj_unsync_online.thisN,Conj_unsync_online.thisIndex,audio1.thisRepN,audio1.thisTrialN,audio1.thisN,audio1.thisIndex,Conj_unsync_test.thisRepN,Conj_unsync_test.thisTrialN,Conj_unsync_test.thisN,Conj_unsync_test.thisIndex,text_21.started,key_resp1.started,key_resp1.keys,key_resp1.rt,text_23.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_26.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,volume_set.started,key_ressp2.started,text_27.started,key_ressp2.keys,key_ressp2.rt,text_24.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_37.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_22.started,key_resp1_2.started,key_resp1_2.keys,key_resp1_2.rt,text_25.started,key_resp1_3.started,key_resp1_3.keys,key_resp1_3.rt,text_28.started,key_resp_11.started,key_resp_11.keys,key_resp_11.rt,text_29.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,text_36.started,key_resp_18.started,key_resp_18.keys,key_resp_18.rt,learning.started,text_19.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_31.started,key_resp1_4.started,key_resp1_4.keys,key_resp1_4.rt,text_2.started,text_2.stopped,seqs.started,text_13.started,syllable_catch.started,key_resp_16.started,seqs.stopped,text_13.stopped,syllable_catch.stopped,syllable_catch.keys,key_resp_16.keys,key_resp_16.rt,text_12.started,key_resp4.started,key_resp4.keys,key_resp4.rt,text_14.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_17.started,key_resp_17.started,test_sounds.started,key_resp_17.keys,key_resp_17.rt,text_18.started,Partz_no_partm.started,Partz_no_partm.keys,Partz_no_partm.rt,text_32.started,image_2.started,text_33.started,security_1_7.started,security_1_7.keys,security_1_7.rt,text_30.started,key_resp_13.started,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
WhatL2_uns.csv,directory_online_WHAT_L2_uns.csv,What_UnsyncL2_testdirs.csv,WhatL2_unsync.wav,si,124:128,green,Online_whatL2//dSI30.1332.wav,1332.0,,0,0,0,1,0,2,2,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.44349299999885,47.44349299999885,0.04169560002628714,47.44349299999885,47.44349299999885,47.44349299999885,,,,None,y,0.10336750000715256,,,,,,,,,,,,,,,,,,,,,,,,,,,,258382,001,2023-06-06_15h51.08.833,Pilot_online_tryings,2022.2.5,59.82224417423577,
WhatL2_uns.csv,directory_online_WHAT_L2_uns.csv,What_UnsyncL2_testdirs.csv,WhatL2_unsync.wav,si,124:128,green,Online_whatL2//dSI29.none.wav,none,,0,0,0,1,0,2,2,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013409600011073053,47.576755699992646,47.576755699992646,47.576755699992646,,,,None,y,0.1448886999860406,,,,,,,,,,,,,,,,,,,,,,,,,,,,258382,001,2023-06-06_15h51.08.833,Pilot_online_tryings,2022.2.5,59.82224417423577,
WhatL2_uns.csv,directory_online_WHAT_L2_uns.csv,What_UnsyncL2_testdirs.csv,WhatL2_unsync.wav,si,124:128,green,Online_whatL2//dSI28.none.wav,none,,0,0,0,1,0,2,2,3,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030181300011463463,47.76171799999429,47.76171799999429,47.76171799999429,,,,None,y,0.1367274000076577,,,,,,,,,,,,,,,,,,,,,,,,,,,,258382,001,2023-06-06_15h51.08.833,Pilot_online_tryings,2022.2.5,59.82224417423577,
WhatL2_uns.csv,directory_online_WHAT_L2_uns.csv,What_UnsyncL2_testdirs.csv,WhatL2_unsync.wav,si,124:128,green,Online_whatL2//dSI31.222.wav,222.0,,0,0,0,1,0,2,2,3,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06149280001409352,47.97597949998453,47.97597949998453,47.97597949998453,,,,None,y,0.0985845000250265,,,,,,,,,,,,,,,,,,,,,,,,,,,,258382,001,2023-06-06_15h51.08.833,Pilot_online_tryings,2022.2.5,59.82224417423577,
WhatL2_uns.csv,directory_online_WHAT_L2_uns.csv,What_UnsyncL2_testdirs.csv,WhatL2_unsync.wav,si,124:128,green,,,,0,0,0,1,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258382,001,2023-06-06_15h51.08.833,Pilot_online_tryings,2022.2.5,59.82224417423577,
WhatL2_uns.csv,directory_online_WHAT_L2_uns.csv,What_UnsyncL2_testdirs.csv,WhatL2_unsync.wav,du,24:28,orange,Online_whatL2//aDU25.1998.wav,1998.0,,0,0,0,1,0,3,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.14809949998744,48.14809949998744,0.04536509996978566,48.14809949998744,48.14809949998744,48.14809949998744,,,,None,y,0.0854041000129655,,,,,,,,,,,,,,,,,,,,,,,,,,,,258382,001,2023-06-06_15h51.08.833,Pilot_online_tryings,2022.2.5,59.82224417423577,
WhatL2_uns.csv,directory_online_WHAT_L2_uns.csv,What_UnsyncL2_testdirs.csv,WhatL2_unsync.wav,du,24:28,orange,Online_whatL2//aDU24.888.wav,888.0,,0,0,0,1,0,3,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008080999949015677,48.25696629995946,48.25696629995946,48.25696629995946,,,,None,y,0.15299700002651662,,,,,,,,,,,,,,,,,,,,,,,,,,,,258382,001,2023-06-06_15h51.08.833,Pilot_online_tryings,2022.2.5,59.82224417423577,
WhatL2_uns.csv,directory_online_WHAT_L2_uns.csv,What_UnsyncL2_testdirs.csv,WhatL2_unsync.wav,du,24:28,orange,Online_whatL2//aDU27.none.wav,none,,0,0,0,1,0,3,3,1,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014861000003293157,48.44474499998614,48.44474499998614,48.44474499998614,,,,None,y,0.15689969999948516,,,,,,,,,,,,,,,,,,,,,,,,,,,,258382,001,2023-06-06_15h51.08.833,Pilot_online_tryings,2022.2.5,59.82224417423577,
WhatL2_uns.csv,directory_online_WHAT_L2_uns.csv,What_UnsyncL2_testdirs.csv,WhatL2_unsync.wav,du,24:28,orange,Online_whatL2//aDU26.1110.wav,1110.0,,0,0,0,1,0,3,3,1,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006985299987718463,48.62403919995995,48.62403919995995,48.62403919995995,,,,None,y,0.15393719996791333,,,,,,,,,,,,,,,,,,,,,,,,,,,,258382,001,2023-06-06_15h51.08.833,Pilot_online_tryings,2022.2.5,59.82224417423577,
WhatL2_uns.csv,directory_online_WHAT_L2_uns.csv,What_UnsyncL2_testdirs.csv,WhatL2_unsync.wav,du,24:28,orange,,,,0,0,0,1,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258382,001,2023-06-06_15h51.08.833,Pilot_online_tryings,2022.2.5,59.82224417423577,
