seq,online_dir,test_dir,audio_offline,cond,ord,colour,dirs,time,test,dirs_what,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Conj_unsync_online.thisRepN,Conj_unsync_online.thisTrialN,Conj_unsync_online.thisN,Conj_unsync_online.thisIndex,audio1.thisRepN,audio1.thisTrialN,audio1.thisN,audio1.thisIndex,Conj_unsync_test.thisRepN,Conj_unsync_test.thisTrialN,Conj_unsync_test.thisN,Conj_unsync_test.thisIndex,text_21.started,key_resp1.started,key_resp1.keys,key_resp1.rt,text_23.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_26.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,volume_set.started,key_ressp2.started,text_27.started,key_ressp2.keys,key_ressp2.rt,text_24.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_22.started,key_resp1_2.started,key_resp1_2.keys,key_resp1_2.rt,text_25.started,key_resp1_3.started,key_resp1_3.keys,key_resp1_3.rt,text_28.started,key_resp_11.started,key_resp_11.keys,key_resp_11.rt,text_29.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,text_36.started,key_resp_18.started,key_resp_18.keys,key_resp_18.rt,learning.started,text_19.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_31.started,key_resp1_4.started,key_resp1_4.keys,key_resp1_4.rt,text_2.started,text_2.stopped,seqs.started,text_13.started,syllable_catch.started,key_resp_3.started,syllable_catch.keys,key_resp_3.keys,key_resp_3.rt,text_12.started,key_resp4.started,key_resp4.keys,key_resp4.rt,text_14.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_15.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_17.started,key_resp_16.started,test_sounds.started,key_resp_16.keys,key_resp_16.rt,text_18.started,Partz_no_partm.started,Partz_no_partm.keys,Partz_no_partm.rt,text_32.started,image_2.started,text_33.started,security_1_7.started,security_1_7.keys,security_1_7.rt,text_17.stopped,text_30.started,key_resp_13.started,key_resp_13.keys,key_resp_13.rt,text_13.stopped,syllable_catch.stopped,participant,session,date,expName,psychopyVersion,frameRate,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,mo,20:24,green,Online_whenL3//aMO21.none.wav,none,,,0,0,0,2,0,0,0,11,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01386189999175258,56.63223780000408,56.63223780000408,56.63223780000408,None,y,0.13062880000506993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,mo,20:24,green,Online_whenL3//aMO22.1998.wav,1998.0,,,0,0,0,2,0,0,0,11,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007807499991031364,56.850470399993355,56.850470399993355,56.850470399993355,None,y,0.07114709999586921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,mo,20:24,green,Online_whenL3//aMO20.none.wav,none,,,0,0,0,2,0,0,0,11,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006913200006238185,56.977014200005215,56.977014200005215,56.977014200005215,None,y,0.08739339998282958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,mo,20:24,green,,,,,0,0,0,2,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,52:56,orange,Online_whenL3//bÑE17.none.wav,none,,,0,0,0,2,0,1,1,19,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.144918499994674,57.144918499994674,0.04258259999915026,57.144918499994674,57.144918499994674,57.144918499994674,None,y,0.0886361000011675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,52:56,orange,Online_whenL3//bÑE19.none.wav,none,,,0,0,0,2,0,1,1,19,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005557799988309853,57.28853780000645,57.28853780000645,57.28853780000645,None,y,0.0809951999981422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,52:56,orange,Online_whenL3//bÑE18.888.wav,888.0,,,0,0,0,2,0,1,1,19,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014008099999045953,57.44488919999276,57.44488919999276,57.44488919999276,None,y,0.07065379999403376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,52:56,orange,Online_whenL3//bÑE16.none.wav,none,,,0,0,0,2,0,1,1,19,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007792100004735403,57.571521000005305,57.571521000005305,57.571521000005305,None,y,0.0944926999945892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,52:56,orange,,,,,0,0,0,2,0,1,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ga,72:76,red,Online_whenL3//cGA0.1998.wav,1998.0,,,0,0,0,2,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.72276299999794,57.72276299999794,0.040200600007665344,57.72276299999794,57.72276299999794,57.72276299999794,None,y,0.07649740000488237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ga,72:76,red,Online_whenL3//cGA2.none.wav,none,,,0,0,0,2,0,2,2,2,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01559619999898132,57.85224130000279,57.85224130000279,57.85224130000279,None,y,0.10100949999468867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ga,72:76,red,Online_whenL3//cGA3.222.wav,222.0,,,0,0,0,2,0,2,2,2,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033017599998856895,58.01806370000122,58.01806370000122,58.01806370000122,None,y,0.07894159998977557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ga,72:76,red,Online_whenL3//cGA1.1998.wav,1998.0,,,0,0,0,2,0,2,2,2,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009298300006776117,58.13277939999534,58.13277939999534,58.13277939999534,None,y,0.11707229999592528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ga,72:76,red,,,,,0,0,0,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,60:64,orange,Online_whenL3//bÑE25.none.wav,none,,,0,0,0,2,0,3,3,29,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.3167448000022,58.3167448000022,0.0358632999996189,58.3167448000022,58.3167448000022,58.3167448000022,None,y,0.08255549999012146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,60:64,orange,Online_whenL3//bÑE26.888.wav,888.0,,,0,0,0,2,0,3,3,29,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008393799987970851,58.44549689999258,58.44549689999258,58.44549689999258,None,y,0.1065072999917902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,60:64,orange,Online_whenL3//bÑE24.none.wav,none,,,0,0,0,2,0,3,3,29,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008004999996046536,58.600956499998574,58.600956499998574,58.600956499998574,None,y,0.11078149999957532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,60:64,orange,Online_whenL3//bÑE27.none.wav,none,,,0,0,0,2,0,3,3,29,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011290399997960776,58.75776180000685,58.75776180000685,58.75776180000685,None,y,0.10213679999287706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,60:64,orange,,,,,0,0,0,2,0,3,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,mo,32:36,green,Online_whenL3//aMO35.0.wav,0.0,,,0,0,0,2,0,4,4,31,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.932655800002976,58.932655800002976,0.03354939998826012,58.932655800002976,58.932655800002976,58.932655800002976,None,y,0.09535269999469165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,mo,32:36,green,Online_whenL3//aMO33.none.wav,none,,,0,0,0,2,0,4,4,31,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01401000001351349,59.07051170000341,59.07051170000341,59.07051170000341,None,y,0.11161079998419154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,mo,32:36,green,Online_whenL3//aMO34.222.wav,222.0,,,0,0,0,2,0,4,4,31,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019027600006666034,59.2326674000069,59.2326674000069,59.2326674000069,None,y,0.09667060000356287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,mo,32:36,green,Online_whenL3//aMO32.444.wav,444.0,,,0,0,0,2,0,4,4,31,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013401400006841868,59.384511099997326,59.384511099997326,59.384511099997326,None,y,0.10138609999557957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,mo,32:36,green,,,,,0,0,0,2,0,4,4,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,48:52,orange,Online_whenL3//bÑE13.none.wav,none,,,0,0,0,2,0,5,5,22,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.55293059999531,59.55293059999531,0.02168340000207536,59.55293059999531,59.55293059999531,59.55293059999531,None,y,0.1035874000081094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,48:52,orange,Online_whenL3//bÑE15.444.wav,444.0,,,0,0,0,2,0,5,5,22,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011401900002965704,59.69488480000291,59.69488480000291,59.69488480000291,None,y,0.09461969998665154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
WhenL3_uns.csv,directory_online_whenL3_uns.csv,When_UnsyncL3_testdirs.csv,WhenL3_unsync_norm.wav,ñe,48:52,orange,Online_whenL3//bÑE12.222.wav,222.0,,,0,0,0,2,0,5,5,22,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006896400009281933,59.81997749999573,59.81997749999573,59.81997749999573,None,y,0.10844039999938104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339320,001,2023-06-02_17h00.49.564,Pilot_online_tryings,2022.2.5,32.21268619282521,
