seq,online_dir,test_dir,audio_offline,cond,ord,colour,dirs,time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Conj_unsync_online.thisRepN,Conj_unsync_online.thisTrialN,Conj_unsync_online.thisN,Conj_unsync_online.thisIndex,audio1.thisRepN,audio1.thisTrialN,audio1.thisN,audio1.thisIndex,Conj_unsync_test.thisRepN,Conj_unsync_test.thisTrialN,Conj_unsync_test.thisN,Conj_unsync_test.thisIndex,test,text_21.started,key_resp1.started,key_resp1.keys,key_resp1.rt,text_23.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_26.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,volume_set.started,key_ressp2.started,text_27.started,key_ressp2.keys,key_ressp2.rt,text_24.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_37.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_22.started,key_resp1_2.started,key_resp1_2.keys,key_resp1_2.rt,text_25.started,key_resp1_3.started,key_resp1_3.keys,key_resp1_3.rt,text_28.started,key_resp_11.started,key_resp_11.keys,key_resp_11.rt,text_29.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,text_36.started,key_resp_18.started,key_resp_18.keys,key_resp_18.rt,learning.started,text_19.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_31.started,key_resp1_4.started,key_resp1_4.keys,key_resp1_4.rt,text_2.started,text_2.stopped,seqs.started,text_13.started,syllable_catch.started,key_resp_16.started,syllable_catch.keys,syllable_catch.rt,key_resp_16.keys,key_resp_16.rt,text_12.started,key_resp4.started,key_resp4.keys,key_resp4.rt,text_14.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_17.started,key_resp_17.started,test_sounds.started,key_resp_17.keys,key_resp_17.rt,text_18.started,Partz_no_partm.started,participant,session,date,expName,psychopyVersion,frameRate,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,40:44,green,Online_conjL4_syn//bJA9.none.wav,none,0,0,0,3,0,2,2,21,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015984700003173202,39.423670900054276,39.423670900054276,39.423670900054276,None,,y,0.14581569994334131,,,,,,,,,,,,,,,,416757,001,2023-06-06_12h21.27.425,Pilot_online_tryings,2022.2.5,60.0137071372718,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,40:44,green,Online_conjL4_syn//bJA11.666.wav,666.0,0,0,0,3,0,2,2,21,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021184600016567856,39.61127430002671,39.61127430002671,39.61127430002671,None,,y,0.11752499989233911,,,,,,,,,,,,,,,,416757,001,2023-06-06_12h21.27.425,Pilot_online_tryings,2022.2.5,60.0137071372718,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,40:44,green,Online_conjL4_syn//bJA10.0.wav,0.0,0,0,0,3,0,2,2,21,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007824699976481497,39.751391100056935,39.751391100056935,39.751391100056935,None,,y,0.13826339994557202,,,,,,,,,,,,,,,,416757,001,2023-06-06_12h21.27.425,Pilot_online_tryings,2022.2.5,60.0137071372718,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,40:44,green,,,0,0,0,3,0,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416757,001,2023-06-06_12h21.27.425,Pilot_online_tryings,2022.2.5,60.0137071372718,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,52:56,green,Online_conjL4_syn//bJA22.0.wav,0.0,0,0,0,3,0,3,3,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.936871400044765,39.936871400044765,0.028541099978610873,39.936871400044765,39.936871400044765,39.936871400044765,None,,y,0.17692829994484782,,,,,,,,,,,,,,,,416757,001,2023-06-06_12h21.27.425,Pilot_online_tryings,2022.2.5,60.0137071372718,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,52:56,green,Online_conjL4_syn//bJA21.666.wav,666.0,0,0,0,3,0,3,3,5,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008287500008009374,40.135123100015335,40.135123100015335,40.135123100015335,None,,y,0.16932729992549866,,,,,,,,,,,,,,,,416757,001,2023-06-06_12h21.27.425,Pilot_online_tryings,2022.2.5,60.0137071372718,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,52:56,green,Online_conjL4_syn//bJA20.none.wav,none,0,0,0,3,0,3,3,5,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008945400011725724,40.33535960002337,40.33535960002337,40.33535960002337,None,,y,0.19460199994500726,,,,,,,,,,,,,,,,416757,001,2023-06-06_12h21.27.425,Pilot_online_tryings,2022.2.5,60.0137071372718,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,52:56,green,Online_conjL4_syn//bJA23.0.wav,0.0,0,0,0,3,0,3,3,5,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013914400013163686,40.55552470003022,40.55552470003022,40.55552470003022,None,,y,0.14965469995513558,,,,,,,,,,,,,,,,416757,001,2023-06-06_12h21.27.425,Pilot_online_tryings,2022.2.5,60.0137071372718,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,ja,52:56,green,,,0,0,0,3,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416757,001,2023-06-06_12h21.27.425,Pilot_online_tryings,2022.2.5,60.0137071372718,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,ConjL4_sync_norm.wav,bu,76:80,orange,Online_conjL4_syn//cBU15.222.wav,222.0,0,0,0,3,0,4,4,30,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.76719670003513,40.76719670003513,0.035522299993317574,40.76719670003513,40.76719670003513,40.76719670003513,None,,y,0.13031579996459186,,,,,,,,,,,,,,,,416757,001,2023-06-06_12h21.27.425,Pilot_online_tryings,2022.2.5,60.0137071372718,
