seq,online_dir,test_dir,audio_offline,cond,ord,colour,dirs,time,test,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Conj_unsync_online.thisRepN,Conj_unsync_online.thisTrialN,Conj_unsync_online.thisN,Conj_unsync_online.thisIndex,audio1.thisRepN,audio1.thisTrialN,audio1.thisN,audio1.thisIndex,Conj_unsync_test.thisRepN,Conj_unsync_test.thisTrialN,Conj_unsync_test.thisN,Conj_unsync_test.thisIndex,text_21.started,key_resp1.started,key_resp1.keys,key_resp1.rt,text_23.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_26.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,volume_set.started,key_ressp2.started,text_27.started,key_ressp2.keys,key_ressp2.rt,text_24.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_22.started,key_resp1_2.started,key_resp1_2.keys,key_resp1_2.rt,text_25.started,key_resp1_3.started,key_resp1_3.keys,key_resp1_3.rt,text_28.started,key_resp_11.started,key_resp_11.keys,key_resp_11.rt,text_29.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,text_36.started,key_resp_18.started,key_resp_18.keys,key_resp_18.rt,learning.started,text_19.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_31.started,key_resp1_4.started,key_resp1_4.keys,key_resp1_4.rt,text_2.started,text_2.stopped,seqs.started,text_13.started,key_resp_3.started,key_resp_16.started,key_resp_3.keys,key_resp_3.rt,key_resp_16.keys,key_resp_16.rt,text_12.started,key_resp4.started,key_resp4.keys,key_resp4.rt,text_14.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_15.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_17.started,key_resp_17.started,test_sounds.started,key_resp_17.keys,key_resp_17.rt,text_18.started,Partz_no_partm.started,Partz_no_partm.keys,Partz_no_partm.rt,text_32.started,image_2.started,text_33.started,likelihood_1_7.started,likelihood_1_7.keys,likelihood_1_7.rt,text_30.started,key_resp_13.started,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,Conj_syncL4_norm.wav,lo,8:12,red,Online_conjL4_syn//aLO10.1554.wav,1554.0,,0,0,0,3,0,0,0,20,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024885399994673207,31.680673900002148,31.680673900002148,31.680673900002148,None,,y,0.2945642999984557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203764,001,2023-05-26_12h11.41.081,Pilot_online_tryings,2022.2.5,60.08297459195749,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,Conj_syncL4_norm.wav,lo,8:12,red,Online_conjL4_syn//aLO11.666.wav,666.0,,0,0,0,3,0,0,0,20,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006137400006991811,31.999335599990445,31.999335599990445,31.999335599990445,None,,y,0.16772309999214485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203764,001,2023-05-26_12h11.41.081,Pilot_online_tryings,2022.2.5,60.08297459195749,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,Conj_syncL4_norm.wav,lo,8:12,red,Online_conjL4_syn//aLO8.1554.wav,1554.0,,0,0,0,3,0,0,0,20,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02457700000377372,32.21251179999672,32.21251179999672,32.21251179999672,None,,y,0.1462788999924669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203764,001,2023-05-26_12h11.41.081,Pilot_online_tryings,2022.2.5,60.08297459195749,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,Conj_syncL4_norm.wav,lo,8:12,red,,,,0,0,0,3,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203764,001,2023-05-26_12h11.41.081,Pilot_online_tryings,2022.2.5,60.08297459195749,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,Conj_syncL4_norm.wav,pe,100:104,orange,Online_conjL4_syn//dPE6.none.wav,none,,0,0,0,3,0,1,1,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4014593000029,32.4014593000029,0.02477450000878889,32.4014593000029,32.4014593000029,32.4014593000029,None,,y,0.14887950000411365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203764,001,2023-05-26_12h11.41.081,Pilot_online_tryings,2022.2.5,60.08297459195749,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,Conj_syncL4_norm.wav,pe,100:104,orange,Online_conjL4_syn//dPE4.none.wav,none,,0,0,0,3,0,1,1,2,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010920699991402216,32.566574999989825,32.566574999989825,32.566574999989825,None,,y,0.19252580001193564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203764,001,2023-05-26_12h11.41.081,Pilot_online_tryings,2022.2.5,60.08297459195749,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,Conj_syncL4_norm.wav,pe,100:104,orange,Online_conjL4_syn//dPE7.none.wav,none,,0,0,0,3,0,1,1,2,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015253699995810166,32.7875742999895,32.7875742999895,32.7875742999895,None,,y,0.18034049999550916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203764,001,2023-05-26_12h11.41.081,Pilot_online_tryings,2022.2.5,60.08297459195749,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,Conj_syncL4_norm.wav,pe,100:104,orange,Online_conjL4_syn//dPE5.1554.wav,1554.0,,0,0,0,3,0,1,1,2,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011749400000553578,33.000866100002895,33.000866100002895,33.000866100002895,None,,y,0.15738109999801964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203764,001,2023-05-26_12h11.41.081,Pilot_online_tryings,2022.2.5,60.08297459195749,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,Conj_syncL4_norm.wav,pe,100:104,orange,,,,0,0,0,3,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203764,001,2023-05-26_12h11.41.081,Pilot_online_tryings,2022.2.5,60.08297459195749,
ConjL4_syn.csv,directory_online_conj_L4_syn.csv,Test_Conj_SyncL4.csv,Conj_syncL4_norm.wav,bu,80:84,green,Online_conjL4_syn//cBU19.444.wav,444.0,,0,0,0,3,0,2,2,6,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.20170959999086,33.20170959999086,0.022230700007639825,33.20170959999086,33.20170959999086,33.20170959999086,None,,y,0.13304459999199025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203764,001,2023-05-26_12h11.41.081,Pilot_online_tryings,2022.2.5,60.08297459195749,
