seq,online_dir,test_dir,audio_offline,cond,ord,colour,dirs,time,test,dirs_what,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Conj_unsync_online.thisRepN,Conj_unsync_online.thisTrialN,Conj_unsync_online.thisN,Conj_unsync_online.thisIndex,audio1.thisRepN,audio1.thisTrialN,audio1.thisN,audio1.thisIndex,Conj_unsync_test.thisRepN,Conj_unsync_test.thisTrialN,Conj_unsync_test.thisN,Conj_unsync_test.thisIndex,text_21.started,key_resp1.started,key_resp1.keys,key_resp1.rt,text_23.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_26.started,key_resp_10.started,key_resp_10.keys,key_resp_10.rt,volume_set.started,key_ressp2.started,text_27.started,key_ressp2.keys,key_ressp2.rt,text_24.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_22.started,key_resp1_2.started,key_resp1_2.keys,key_resp1_2.rt,text_25.started,key_resp1_3.started,key_resp1_3.keys,key_resp1_3.rt,text_28.started,key_resp_11.started,key_resp_11.keys,key_resp_11.rt,text_29.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,text_36.started,key_resp_18.started,key_resp_18.keys,key_resp_18.rt,learning.started,text_19.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_31.started,key_resp1_4.started,key_resp1_4.keys,key_resp1_4.rt,text_2.started,text_2.stopped,seqs.started,text_13.started,syllable_catch.started,key_resp_3.started,syllable_catch.keys,key_resp_3.keys,key_resp_3.rt,text_12.started,key_resp4.started,key_resp4.keys,key_resp4.rt,text_14.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_15.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_17.started,key_resp_16.started,test_sounds.started,key_resp_16.keys,key_resp_16.rt,text_18.started,Partz_no_partm.started,Partz_no_partm.keys,Partz_no_partm.rt,text_32.started,image_2.started,text_33.started,security_1_7.started,security_1_7.keys,security_1_7.rt,text_30.started,key_resp_13.started,key_resp_13.keys,key_resp_13.rt,participant,session,date,expName,psychopyVersion,frameRate,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ki,24:28,red,Online_conjL1_un//aKI24.1776.wav,1776.0,,,0,0,0,0,0,2,2,16,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025294000006397255,40.16891680000117,40.16891680000117,40.16891680000117,None,y,0.06499860000621993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442656,001,2023-06-02_17h14.22.673,Pilot_online_tryings,2022.2.5,None,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ki,24:28,red,,,,,0,0,0,0,0,2,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442656,001,2023-06-02_17h14.22.673,Pilot_online_tryings,2022.2.5,None,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,68:72,green,Online_conjL1_un//cRO6.1332.wav,1332.0,,,0,0,0,0,0,3,3,9,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.29066630000307,40.29066630000307,0.021445099991979077,40.29066630000307,40.29066630000307,40.29066630000307,None,y,0.10558560000208672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442656,001,2023-06-02_17h14.22.673,Pilot_online_tryings,2022.2.5,None,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,68:72,green,Online_conjL1_un//cRO7.222.wav,222.0,,,0,0,0,0,0,3,3,9,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021653899995726533,40.45158629999787,40.45158629999787,40.45158629999787,None,y,0.09693929999775719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442656,001,2023-06-02_17h14.22.673,Pilot_online_tryings,2022.2.5,None,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,68:72,green,Online_conjL1_un//cRO4.444.wav,444.0,,,0,0,0,0,0,3,3,9,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013188099997933023,40.60563910000201,40.60563910000201,40.60563910000201,None,y,0.09609269999782555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442656,001,2023-06-02_17h14.22.673,Pilot_online_tryings,2022.2.5,None,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,68:72,green,Online_conjL1_un//cRO5.none.wav,none,,,0,0,0,0,0,3,3,9,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019792899998719804,40.764081499990425,40.764081499990425,40.764081499990425,None,y,0.09928389999549836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442656,001,2023-06-02_17h14.22.673,Pilot_online_tryings,2022.2.5,None,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,68:72,green,,,,,0,0,0,0,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442656,001,2023-06-02_17h14.22.673,Pilot_online_tryings,2022.2.5,None,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,64:68,green,Online_conjL1_un//cRO0.none.wav,none,,,0,0,0,0,0,4,4,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.93140139999741,40.93140139999741,0.03178549998847302,40.93140139999741,40.93140139999741,40.93140139999741,None,y,0.08326820000365842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442656,001,2023-06-02_17h14.22.673,Pilot_online_tryings,2022.2.5,None,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,64:68,green,Online_conjL1_un//cRO2.1332.wav,1332.0,,,0,0,0,0,0,4,4,7,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01262259999930393,41.07106699999713,41.07106699999713,41.07106699999713,None,y,0.11160750000271946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442656,001,2023-06-02_17h14.22.673,Pilot_online_tryings,2022.2.5,None,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,64:68,green,Online_conjL1_un//cRO1.444.wav,444.0,,,0,0,0,0,0,4,4,7,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023796499997843057,41.23467839999648,41.23467839999648,41.23467839999648,None,y,0.102760900001158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442656,001,2023-06-02_17h14.22.673,Pilot_online_tryings,2022.2.5,None,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,64:68,green,Online_conjL1_un//cRO3.none.wav,none,,,0,0,0,0,0,4,4,7,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05749439999635797,41.42205169999215,41.42205169999215,41.42205169999215,None,y,0.07626520001213066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442656,001,2023-06-02_17h14.22.673,Pilot_online_tryings,2022.2.5,None,
ConjL1_uns.csv,dir_Online_conjL1_un.csv,Test_Conj_UnsyncL1.csv,ConjL1_unsync_norm.wav,ro,64:68,green,,,,,0,0,0,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442656,001,2023-06-02_17h14.22.673,Pilot_online_tryings,2022.2.5,None,
