Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,lang_5,age_l5,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
10,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,10,Online_whenL4//b.ja15.444.wav,da,ci,ja,sil,bo,ru,pe,sil1,zi,bu,sil2,['catch'],[1.2556000000000722],[1.2556000000000722],0.444,no_beat,0.8116000000000723,0.8116000000000723,"[""space""]",ja,1,testWhenL4Uns//dep_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,dep,L4,z,4.1511,3.0,1.0,1.4592,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,11.Busco novedades musicales continuamente,4.0,NADA,67.0,yes
11,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,11,Online_whenL4//b.ja14.888.wav,zi,ña,po,sil,ja,bu,de,sil1,bo,ru,sil2,['catch'],[1.6220999999998185],[1.6220999999998185],0.888,beat,0.7340999999998185,0.7340999999998185,"[""space""]",ja,1,testWhenL4Uns//cat_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,cat,L4,m,0.7164,7.0,0.0,1.0662,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,12. Puedo llorar cuando escucho algunas melodías que me gustan mucho.,4.0,NADA,67.0,yes
12,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,12,Online_whenL4//d.pe17.444.wav,ci,ru,pe,sil,ña,bu,zi,sil1,ñi,nu,sil2,['catch'],[1.257099999999923],[1.257099999999923],0.444,no_beat,0.8130999999999231,0.8130999999999231,"[""space""]",pe,4,testWhenL4Uns//r1.s1.2.wav,1.0,when,unsyncopated,a,s1,rule,rule,L4,m,1.5054,6.0,0.0,1.2346,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,13. Me gusta cantar o tocar un instrumento con más gente,0.0,NADA,67.0,yes
13,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,13,Online_whenL4//d.pe16.888.wav,lo,bu,zi,sil,pe,ñi,da,sil1,ci,ña,sil2,['catch'],[1.6096999999999753],[1.6096999999999753],0.888,beat,0.7216999999999753,0.7216999999999753,"[""space""]",pe,4,testWhenL4Uns//r2.s2.2.wav,1.0,when,unsyncopated,b,s2,rule,rule,L4,m,14.432,2.0,0.0,1.6323,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,14. La música me ayuda a desconectar.,4.0,NADA,67.0,yes
14,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,14,Online_whenL4//d.pe19.none.wav,nu,ci,ñi,sil,de,po,ru,sil1,ña,zi,sil2,['-'],,,none,none,,,,pe,4,testWhenL4Uns//r1.s1.0.wav,1.0,when,unsyncopated,a,s1,rule,rule,L4,z,0.9761,6.0,1.0,1.4429,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,15. No puedo evitar tararear las canciones que me gustan cuando las escucho.,2.0,NADA,67.0,yes
15,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,15,Online_whenL4//d.pe18.none.wav,zi,re,po,sil,bo,ja,ci,sil1,ru,da,sil2,['false alarm'],[1.8410000000000082],[1.8410000000000082],none,none,,,"[""space""]",pe,4,testWhenL4Uns//time_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,time,L4,z,0.6998,5.0,1.0,1.2337,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,16. En los conciertos me siento en sintonía con los artistas y el público.,4.0,NADA,67.0,yes
16,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,16,Online_whenL4//b.ja0.222.wav,re,ja,da,sil,ci,ru,bo,sil1,bu,lo,sil2,['catch'],[1.0457999999999856],[1.0457999999999856],0.222,no_beat,0.8237999999999857,0.8237999999999857,"[""space""]",ja,1,testWhenL4Uns//r2.s1.2.wav,1.0,when,unsyncopated,b,s1,rule,rule,L4,m,2.4026,4.0,0.0,3.5812,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,17. Me gasto bastante dinero en música y cosas relacionadas con la música.,3.0,NADA,67.0,yes
17,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,17,Online_whenL4//b.ja2.none.wav,ci,ru,zi,sil,da,de,pe,sil1,re,lo,sil2,['-'],,,none,none,,,,ja,1,testWhenL4Uns//time_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,time,L4,z,0.3506,7.0,1.0,2.1692,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,18. Siento escalofríos cuando escucho una melodía que me gusta.,4.0,NADA,67.0,yes
18,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,18,Online_whenL4//b.ja3.none.wav,nu,da,po,sil,ru,zi,bu,sil1,re,ña,sil2,['-'],,,none,none,,,,ja,1,testWhenL4Uns//dep_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,dep,L4,m,1.6877,4.0,0.0,1.2761,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,19. Con la música me puedo desahogar.,4.0,NADA,67.0,yes
19,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,19,Online_whenL4//b.ja1.none.wav,lo,re,po,sil,bu,de,ña,sil1,da,nu,sil2,['-'],,,none,none,,,,ja,1,testWhenL4Uns//dep_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,dep,L4,m,9.9236,3.0,0.0,1.3775,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,20. Cuando escucho una melodía que me gusta mucho no puedo evitar mover el cuerpo.,1.0,NADA,67.0,yes
20,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,20,Online_whenL4//b.ja29.none.wav,bu,da,nu,sil,ci,ru,ña,sil1,lo,bo,sil2,['-'],,,none,none,,,,ja,1,testWhenL4Uns//cat_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,cat,L4,m,4.9508,2.0,0.0,1.6262,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
21,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,21,Online_whenL4//b.ja31.1332.wav,ci,re,da,sil,lo,pe,ja,sil1,de,ñi,sil2,['catch'],[2.1878000000000384],[2.1878000000000384],1.332,no_beat,0.8558000000000383,0.8558000000000383,"[""space""]",ja,1,testWhenL4Uns//r2.s2.1.wav,1.0,when,unsyncopated,b,s2,rule,rule,L4,z,1.5692,4.0,1.0,0.8175,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
22,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,22,Online_whenL4//b.ja28.1776.wav,ru,po,bu,sil,bo,da,lo,sil1,ja,pe,sil2,['miss'],,,1.776,beat,,,,ja,1,testWhenL4Uns//time_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,time,L4,m,1.5013,2.0,0.0,1.3504,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
23,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,23,Online_whenL4//b.ja30.none.wav,zi,ci,de,sil,bo,da,lo,sil1,re,bu,sil2,['-'],,,none,none,,,,ja,1,testWhenL4Uns//r1.s2.2.wav,1.0,when,unsyncopated,a,s2,rule,rule,L4,m,1.6109,5.0,0.0,1.8559,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
24,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,24,Online_whenL4//c.bu10.0.wav,bu,ñi,da,sil,ña,ja,re,sil1,nu,ci,sil2,['catch'],[0.4782999999999902],[0.4782999999999902],0.0,beat,0.4782999999999902,0.4782999999999902,"[""space""]",bu,3,testWhatL3Uns//cat_viol.r1.s1.0.wav,2.0,what,unsyncopated,a,s1,no_rule,cat,L3,z,1.3746,7.0,0.0,1.2175,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
25,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,25,Online_whenL4//c.bu9.444.wav,bo,ja,bu,sil,lo,re,pe,sil1,ci,po,sil2,"['catch', 'false alarm']","[0.7108999999999241, 1.5620000000000118]",[0.7108999999999241],0.444,no_beat,0.2668999999999241,0.2668999999999241,"[""space"",""space""]",bu,3,testWhatL3Uns//r1.s1.1.wav,2.0,what,unsyncopated,a,s1,rule,rule,L3,m,1.9339,7.0,0.0,1.0841,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
26,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,26,Online_whenL4//c.bu8.444.wav,nu,bo,bu,sil,ñi,re,zi,sil1,pe,ci,sil2,['catch'],[1.1902999999999793],[1.1902999999999793],0.444,no_beat,0.7462999999999793,0.7462999999999793,"[""space""]",bu,3,testWhatL3Uns//cat_viol.r1.s2.0.wav,2.0,what,unsyncopated,a,s2,no_rule,cat,L3,z,5.2491,3.0,0.0,3.0552,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
27,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,27,Online_whenL4//c.bu11.none.wav,ña,pe,re,sil,nu,bo,lo,sil1,ci,de,sil2,['-'],,,none,none,,,,bu,3,testWhatL3Uns//r2.s2.2.wav,2.0,what,unsyncopated,b,s2,rule,rule,L3,m,1.3345,5.0,0.0,1.3897,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
28,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,28,Online_whenL4//a.lo22.444.wav,pe,ña,lo,sil,re,ñi,bo,sil1,ru,ja,sil2,['catch'],[1.318599999999833],[1.318599999999833],0.444,no_beat,0.8745999999998331,0.8745999999998331,"[""space""]",lo,2,testWhatL3Uns//dep_viol.r2.s2.0.wav,2.0,what,unsyncopated,b,s2,no_rule,dep,L3,m,3.8842,3.0,1.0,3.8529,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
29,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,29,Online_whenL4//a.lo21.1998.wav,ñi,zi,bu,sil,de,ru,po,sil1,ña,lo,sil2,['catch_delay'],[0.9766999999999972],[0.9766999999999972],1.998,no_beat,0.9766999999999972,0.9766999999999972,,lo,2,testWhatL3Uns//r1.s1.0.wav,2.0,what,unsyncopated,a,s1,rule,rule,L3,m,4.1438,3.0,0.0,1.468,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
30,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,30,Online_whenL4//a.lo23.1332.wav,nu,ña,ci,sil,re,ñi,lo,sil1,pe,bu,sil2,['catch'],"[0.3106999999999971, 2.223199999999906]",[2.223199999999906],1.332,no_beat,0.8911999999999061,0.8911999999999061,"[""space"",""space""]",lo,2,testWhatL3Uns//time_viol.r1.s1.0.wav,2.0,what,unsyncopated,a,s1,no_rule,time,L3,m,4.7567,3.0,1.0,1.1519,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
31,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,31,Online_whenL4//a.lo20.none.wav,re,po,ja,sil,de,ña,nu,sil1,pe,ru,sil2,['-'],,,none,none,,,,lo,2,testWhatL3Uns//dep_viol.r1.s1.0.wav,2.0,what,unsyncopated,a,s1,no_rule,dep,L3,z,0.7005,5.0,0.0,1.5843,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
32,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,32,Online_whenL4//a.lo27.none.wav,ci,nu,ñi,sil,da,ru,ja,sil1,po,bu,sil2,['-'],,,none,none,,,,lo,2,testWhatL3Uns//r2.s1.1.wav,2.0,what,unsyncopated,b,s1,rule,rule,L3,z,0.4503,3.0,1.0,1.1732,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
33,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,33,Online_whenL4//a.lo24.1776.wav,de,ja,ci,sil,re,ña,po,sil1,lo,bu,sil2,['catch'],[2.4935999999999012],[2.4935999999999012],1.776,beat,0.7175999999999012,0.7175999999999012,"[""space""]",lo,2,testWhatL3Uns//r1.s2.1.wav,2.0,what,unsyncopated,a,s2,rule,rule,L3,m,2.4504,3.0,0.0,0.7672,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
34,2024-01-12_18h54.43.536,Unsyncopated_study2,s88,23.0,feminino,right,ESPAÑA,"CASTELLANO, CATALAN, ARABE",Master degree,no,no,A,1,when,L4,unsyncopated,when,when,34,Online_whenL4//a.lo26.1998.wav,po,ja,bu,sil,ci,pe,ru,sil1,ñi,lo,sil2,['catch_delay'],[0.9310999999998477],[0.9310999999998477],1.998,no_beat,0.9310999999998476,0.9310999999998476,,lo,2,testWhatL3Uns//r2.s1.0.wav,2.0,what,unsyncopated,b,s1,rule,rule,L3,m,1.8915,6.0,0.0,1.234,5.0,4.0,CASTELLANO,0.0,CATALAN,0.0,ARABE,0.0,FRANCES,2.0,INGLES,5.0,5.0,5.0,no,no,no,NADA,,,,NADA,67.0,yes
