Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,0,Online_whenL4//b.ja20.0.wav,ja,bu,ñi,sil,bo,de,lo,sil1,ru,da,sil2,['catch'],[1.0649999999999409],[1.0649999999999409],0.0,beat,1.0649999999999409,1.0649999999999409,"[""space""]",ja,1,testWhenL4Uns//cat_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,cat,L4,z,0.948,6.0,1.0,4.583,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,nada,68.0,yes
1,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,1,Online_whenL4//b.ja23.444.wav,bu,da,ja,sil,ña,de,nu,sil1,ñi,po,sil2,['catch'],[0.9239999999999782],[0.9239999999999782],0.444,no_beat,0.4799999999999781,0.4799999999999781,"[""space""]",ja,1,testWhenL4Uns//r2.s1.1.wav,1.0,when,unsyncopated,b,s1,rule,rule,L4,z,0.817,4.0,1.0,1.955,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,2. En mi tiempo libre apenas escucho música.,5.0,nada,68.0,yes
2,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,2,Online_whenL4//b.ja22.1776.wav,da,ci,zi,sil,ña,ru,bo,sil1,ja,bu,sil2,['catch'],[2.161000000000058],[2.161000000000058],1.776,beat,0.3850000000000582,0.3850000000000582,"[""space""]",ja,1,testWhenL4Uns//r1.s2.1.wav,1.0,when,unsyncopated,a,s2,rule,rule,L4,z,4.103,4.0,1.0,1.499,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,3. Algunas canciones me ponen los pelos de punta,4.0,nada,68.0,yes
3,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,3,Online_whenL4//b.ja21.none.wav,bu,da,ci,sil,ru,nu,zi,sil1,de,po,sil2,['-'],,,none,none,,,,ja,1,testWhenL4Uns//r1.s1.0.wav,1.0,when,unsyncopated,a,s1,rule,rule,L4,m,0.871,6.0,0.0,1.618,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,4. La música me hace compañía cuando estoy solo,3.0,nada,68.0,yes
4,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,4,Online_whenL4//a.lo18.none.wav,re,ñi,de,sil,nu,bo,ña,sil1,ru,zi,sil2,['-'],,,none,none,,,,lo,2,testWhenL4Uns//r1.s1.2.wav,1.0,when,unsyncopated,a,s1,rule,rule,L4,z,0.532,5.0,1.0,1.434,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,5. No me apetece bailar ni con la música que más me gusta,4.0,nada,68.0,yes
5,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,5,Online_whenL4//a.lo19.0.wav,lo,ru,po,sil,pe,bu,re,sil1,nu,bo,sil2,['catch'],[0.5940000000000509],[0.5940000000000509],0.0,beat,0.5940000000000509,0.5940000000000509,"[""space""]",lo,2,testWhenL4Uns//r2.s2.2.wav,1.0,when,unsyncopated,b,s2,rule,rule,L4,z,1.15,4.0,1.0,1.402,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,6. La música me hace conectar con la gente,3.0,nada,68.0,yes
6,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,6,Online_whenL4//a.lo16.none.wav,po,bu,re,sil,ja,pe,zi,sil1,da,ña,sil2,['-'],,,none,none,,,,lo,2,testWhenL4Uns//dep_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,dep,L4,m,1.799,4.0,0.0,1.335,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,7. Me informo sobre la música que me gusta.,2.0,nada,68.0,yes
7,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,7,Online_whenL4//a.lo17.888.wav,ci,de,re,sil,lo,ru,da,sil1,ñi,zi,sil2,['catch'],[1.2570000000000618],[1.2570000000000618],0.888,beat,0.3690000000000618,0.3690000000000618,"[""space""]",lo,2,testWhenL4Uns//cat_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,cat,L4,m,0.786,6.0,0.0,1.381,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,8.Me emociono escuchando ciertas canciones.,4.0,nada,68.0,yes
8,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,8,Online_whenL4//b.ja31.1332.wav,ci,re,da,sil,lo,pe,ja,sil1,de,ñi,sil2,['false alarm'],[0.8790000000000191],[0.8790000000000191],1.332,no_beat,,,"[""space""]",ja,1,testWhenL4Uns//r2.s1.0.wav,1.0,when,unsyncopated,b,s1,rule,rule,L4,z,1.265,5.0,1.0,1.168,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,9.La música me tranquiliza y me relaja.,3.0,nada,68.0,yes
9,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,9,Online_whenL4//b.ja30.none.wav,zi,ci,de,sil,bo,da,lo,sil1,re,bu,sil2,['-'],,,none,none,,,,ja,1,testWhenL4Uns//cat_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,cat,L4,m,0.918,6.0,0.0,1.534,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,10.La música me hace bailar,3.0,nada,68.0,yes
10,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,10,Online_whenL4//b.ja29.none.wav,bu,da,nu,sil,ci,ru,ña,sil1,lo,bo,sil2,['-'],,,none,none,,,,ja,1,testWhenL4Uns//dep_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,dep,L4,m,0.419,5.0,0.0,1.065,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,11.Busco novedades musicales continuamente,3.0,nada,68.0,yes
11,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,11,Online_whenL4//b.ja28.1776.wav,ru,po,bu,sil,bo,da,lo,sil1,ja,pe,sil2,['catch'],[2.1090000000000373],[2.1090000000000373],1.776,beat,0.3330000000000372,0.3330000000000372,"[""space""]",ja,1,testWhenL4Uns//cat_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,cat,L4,z,0.283,6.0,1.0,1.136,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,12. Puedo llorar cuando escucho algunas melodías que me gustan mucho.,4.0,nada,68.0,yes
12,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,12,Online_whenL4//a.lo1.none.wav,nu,ja,ci,sil,bo,ña,de,sil1,po,re,sil2,['-'],,,none,none,,,,lo,2,testWhenL4Uns//time_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,time,L4,z,1.1,5.0,1.0,1.185,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,13. Me gusta cantar o tocar un instrumento con más gente,2.0,nada,68.0,yes
13,2023-12-11_10h11.57.000,Unsyncopated_study2,s82,19.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,when,L4,unsyncopated,when,when,13,Online_whenL4//a.lo0.none.wav,ru,pe,ci,sil,zi,ja,da,sil1,ñi,ña,sil2,['-'],,,none,none,,,,lo,2,testWhenL4Uns//time_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,time,L4,m,0.335,5.0,0.0,1.367,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,8.0,3.0,5.0,no,no,no,nada,,14. La música me ayuda a desconectar.,3.0,nada,68.0,yes
