Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-04-09_17h52.21.782,Experiment4_uns,s171,18.0,masculino,both,España,Catalán y Castellano,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s2,r1,0,Online_conjL3_syn//d.ji.li7.1332.0.wav,li,ko,di,chu,sil,le,ji,mo,sil1,do,sil2,['catch'],[0.7970999999977266],[0.7970999999977266],0.0,beat,0.7970999999977266,0.7970999999977266,"[""space""]",li,4,testConjL3Syn//r1.s1.2.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L3,m,1.0702,5.0,0.0,4.2223,3 ,2.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,3.0,yes,no,yes,Flauta,12,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,nada,65.0,yes
1,2024-04-09_17h52.21.782,Experiment4_uns,s171,18.0,masculino,both,España,Catalán y Castellano,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s2,r1,1,Online_conjL3_syn//d.ji.li4.0.222.wav,ji,li,ka,chu,sil,le,di,mo,sil1,gu,sil2,"['catch', 'false alarm']","[0.8179000000022825, 2.0774999999999864]",[0.8179000000022825],0.222,no_beat,0.5959000000022825,0.5959000000022825,"[""space"",""space""]",li,4,testConjL3Syn//time_viol.r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,no_rule,time,L3,z,1.1561,6.0,0.0,1.3226,3 ,2.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,3.0,yes,no,yes,Flauta,12,2. En mi tiempo libre apenas escucho música.,5.0,nada,65.0,yes
2,2024-04-09_17h52.21.782,Experiment4_uns,s171,18.0,masculino,both,España,Catalán y Castellano,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s1,r2,2,Online_conjL3_syn//d.ji.li5.1332.222.wav,ñe,li,do,sa,sil,le,ji,di,sil1,ko,sil2,"['catch', 'false alarm']","[0.8121999999992795, 1.87210000000141]",[0.8121999999992795],0.222,no_beat,0.5901999999992795,0.5901999999992795,"[""space"",""space""]",li,4,testConjL3Syn//dep_viol.r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,no_rule,dep,L3,z,1.0245,6.0,0.0,1.6066,3 ,2.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,3.0,yes,no,yes,Flauta,12,3. Algunas canciones me ponen los pelos de punta,3.0,nada,65.0,yes
3,2024-04-09_17h52.21.782,Experiment4_uns,s171,18.0,masculino,both,España,Catalán y Castellano,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s1,r1,3,Online_conjL3_syn//d.ji.li6.none.none.wav,chu,je,fu,mo,sil,ka,ga,le,sil1,do,sil2,['-'],,,none,none,,,,li,4,testConjL3Syn//time_viol.r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,no_rule,time,L3,m,0.7346,5.0,1.0,2.1613,3 ,2.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,3.0,yes,no,yes,Flauta,12,4. La música me hace compañía cuando estoy solo,4.0,nada,65.0,yes
4,2024-04-09_17h52.21.782,Experiment4_uns,s171,18.0,masculino,both,España,Catalán y Castellano,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s1,r2,4,Online_conjL3_syn//b.ñe.sa8.0.666.wav,ñe,do,di,sa,sil,je,ko,le,sil1,gu,sil2,['miss'],,,0.666,no_beat,,,,sa,2,testConjL3Syn//time_viol.r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,no_rule,time,L3,z,0.5187,6.0,0.0,1.8527,3 ,2.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,3.0,yes,no,yes,Flauta,12,5. No me apetece bailar ni con la música que más me gusta,5.0,nada,65.0,yes
5,2024-04-09_17h52.21.782,Experiment4_uns,s171,18.0,masculino,both,España,Catalán y Castellano,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s1,r2,5,Online_conjL3_syn//b.ñe.sa9.0.666.wav,ñe,ko,je,sa,sil,fu,li,di,sil1,ji,sil2,['catch'],[1.982900000002246],[1.982900000002246],0.666,no_beat,,1.3169000000022462,"[""space""]",sa,2,testConjL3Syn//r1.s2.1.wav,1.0,conjunction_syn,syncopated,a,s2,rule,rule,L3,m,0.9826,7.0,0.0,1.3847,3 ,2.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,3.0,yes,no,yes,Flauta,12,6. La música me hace conectar con la gente,3.0,nada,65.0,yes
6,2024-04-09_17h52.21.782,Experiment4_uns,s171,18.0,masculino,both,España,Catalán y Castellano,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s2,r2,6,Online_conjL3_syn//b.ñe.sa11.666.1554.wav,li,fu,ga,ñe,sil,do,ka,sa,sil1,ko,sil2,['false alarm'],[0.6345000000000027],[0.6345000000000027],1.554,no_beat,,,"[""space""]",sa,2,testConjL3Syn//r1.s1.0.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L3,m,0.4446,7.0,0.0,0.8824,3 ,2.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,3.0,yes,no,yes,Flauta,12,7. Me informo sobre la música que me gusta.,4.0,nada,65.0,yes
7,2024-04-09_17h52.21.782,Experiment4_uns,s171,18.0,masculino,both,España,Catalán y Castellano,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s1,r1,7,Online_conjL3_syn//b.ñe.sa10.none.none.wav,chu,ji,li,mo,sil,je,le,gu,sil1,do,sil2,['false alarm'],[0.9031999999992877],[0.9031999999992877],none,none,,,"[""space""]",sa,2,testConjL3Syn//r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,rule,rule,L3,z,0.6519,3.0,1.0,2.3767,3 ,2.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,3.0,yes,no,yes,Flauta,12,8.Me emociono escuchando ciertas canciones.,3.0,nada,65.0,yes
8,2024-04-09_17h52.21.782,Experiment4_uns,s171,18.0,masculino,both,España,Catalán y Castellano,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s2,r1,8,Online_conjL3_syn//b.ñe.sa15.none.none.wav,di,gu,le,chu,sil,do,fu,mo,sil1,ji,sil2,['false alarm'],[0.7894000000021606],[0.7894000000021606],none,none,,,"[""space""]",sa,2,testConjL3Syn//r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,rule,rule,L3,z,0.6013,4.0,1.0,1.4531,3 ,2.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,3.0,yes,no,yes,Flauta,12,9.La música me tranquiliza y me relaja.,3.0,nada,65.0,yes
9,2024-04-09_17h52.21.782,Experiment4_uns,s171,18.0,masculino,both,España,Catalán y Castellano,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s2,r2,9,Online_conjL3_syn//b.ñe.sa13.666.1554.wav,fu,li,ka,ñe,sil,ga,le,sa,sil1,je,sil2,['false alarm'],[1.1074000000021442],[1.1074000000021442],1.554,no_beat,,,"[""space""]",sa,2,testConjL3Syn//dep_viol.r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,no_rule,dep,L3,z,0.4873,6.0,0.0,1.2232,3 ,2.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,3.0,yes,no,yes,Flauta,12,10.La música me hace bailar,3.0,nada,65.0,yes
