Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2023-12-07_20h23.16.616,Unsyncopated_study2,s84,28.0,feminino,right,España,Español,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s2,r2,0,Online_conjL1_syn//d.ne.ni30.222.1110.wav,fa,ne,lu,ta,sil,ni,ri,be,sil1,ze,sil2,['miss'],,,0.222,no_beat,,,,ne,4,testConjL1Syn//cat_viol.r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,no_rule,cat,L1,m,7.5653,4.0,1.0,13.5644,3.0,2.0,Español,0.0,Inglés,13.0,Italiano,25.0,5.0,5.0,no,no,no,Nada,,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,3.0,Nada,65.0,yes
1,2023-12-07_20h23.16.616,Unsyncopated_study2,s84,28.0,feminino,right,España,Español,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s1,r2,1,Online_conjL1_syn//d.ne.ni28.none.none.wav,ta,lu,zu,be,sil,fa,la,ro,sil1,ri,sil2,['-'],,,none,none,,,,ne,4,testConjL1Syn//dep_viol.r1.s1.0.wav,1.0,conjunction_syn,syncopated,a,s1,no_rule,dep,L1,z,1.3288,6.0,0.0,3.2062,3.0,2.0,Español,0.0,Inglés,13.0,Italiano,25.0,5.0,5.0,no,no,no,Nada,,2. En mi tiempo libre apenas escucho música.,4.0,Nada,65.0,yes
2,2023-12-07_20h23.16.616,Unsyncopated_study2,s84,28.0,feminino,right,España,Español,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s2,r2,2,Online_conjL1_syn//d.ne.ni29.0.444.wav,ne,fa,ni,ta,sil,ri,zu,be,sil1,lu,sil2,['catch'],[0.408400000095412],[0.408400000095412],0.0,beat,0.408400000095412,0.408400000095412,"[""space""]",ne,4,testConjL1Syn//cat_viol.r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,no_rule,cat,L1,m,1.2829,6.0,1.0,3.188,3.0,2.0,Español,0.0,Inglés,13.0,Italiano,25.0,5.0,5.0,no,no,no,Nada,,3. Algunas canciones me ponen los pelos de punta,4.0,Nada,65.0,yes
3,2023-12-07_20h23.16.616,Unsyncopated_study2,s84,28.0,feminino,right,España,Español,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s2,r1,3,Online_conjL1_syn//d.ne.ni31.0.1110.wav,ne,zu,fa,pu,sil,ni,lu,ki,sil1,ro,sil2,['miss'],,,0.0,beat,,,,ne,4,testConjL1Syn//r1.s1.2.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L1,z,1.2334,5.0,1.0,1.9966,3.0,2.0,Español,0.0,Inglés,13.0,Italiano,25.0,5.0,5.0,no,no,no,Nada,,4. La música me hace compañía cuando estoy solo,4.0,Nada,65.0,yes
4,2023-12-07_20h23.16.616,Unsyncopated_study2,s84,28.0,feminino,right,España,Español,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s2,r1,4,Online_conjL1_syn//c.ro.fo17.444.0.wav,fo,fa,ro,pu,sil,lu,ze,ki,sil1,ni,sil2,['catch'],[0.7772999999523336],[0.7772999999523336],0.444,no_beat,0.3332999999523335,0.3332999999523335,"[""space""]",ro,3,testConjL1Syn//r2.s2.2.wav,1.0,conjunction_syn,syncopated,b,s2,rule,rule,L1,m,1.2019,6.0,0.0,2.7422,3.0,2.0,Español,0.0,Inglés,13.0,Italiano,25.0,5.0,5.0,no,no,no,Nada,,5. No me apetece bailar ni con la música que más me gusta,5.0,Nada,65.0,yes
5,2023-12-07_20h23.16.616,Unsyncopated_study2,s84,28.0,feminino,right,España,Español,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s1,r2,5,Online_conjL1_syn//c.ro.fo16.1332.222.wav,ta,fo,ni,be,sil,la,ro,lu,sil1,fa,sil2,['catch'],[1.701800000190815],[1.701800000190815],1.332,no_beat,0.3698000001908148,0.3698000001908148,"[""space""]",ro,3,testConjL1Syn//r1.s2.1.wav,1.0,conjunction_syn,syncopated,a,s2,rule,rule,L1,m,1.41,5.0,0.0,1.5014,3.0,2.0,Español,0.0,Inglés,13.0,Italiano,25.0,5.0,5.0,no,no,no,Nada,,6. La música me hace conectar con la gente,3.0,Nada,65.0,yes
6,2023-12-07_20h23.16.616,Unsyncopated_study2,s84,28.0,feminino,right,España,Español,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s2,r1,6,Online_conjL1_syn//c.ro.fo19.none.none.wav,la,ni,zu,pu,sil,ne,ri,ki,sil1,lu,sil2,['false alarm'],[1.7792000000476946],[1.7792000000476946],none,none,,,"[""space""]",ro,3,testConjL1Syn//time_viol.r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,no_rule,time,L1,z,1.3565,3.0,0.0,3.5166,3.0,2.0,Español,0.0,Inglés,13.0,Italiano,25.0,5.0,5.0,no,no,no,Nada,,7. Me informo sobre la música que me gusta.,3.0,Nada,65.0,yes
7,2023-12-07_20h23.16.616,Unsyncopated_study2,s84,28.0,feminino,right,España,Español,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s1,r1,7,Online_conjL1_syn//c.ro.fo18.1110.222.wav,pu,fo,zu,ki,sil,ro,cho,ze,sil1,ne,sil2,['catch'],[1.4689000000953456],[1.4689000000953456],1.11,no_beat,0.3589000000953455,0.3589000000953455,"[""space""]",ro,3,testConjL1Syn//dep_viol.r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,no_rule,dep,L1,m,0.4135,6.0,1.0,2.5671,3.0,2.0,Español,0.0,Inglés,13.0,Italiano,25.0,5.0,5.0,no,no,no,Nada,,8.Me emociono escuchando ciertas canciones.,4.0,Nada,65.0,yes
8,2023-12-07_20h23.16.616,Unsyncopated_study2,s84,28.0,feminino,right,España,Español,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s1,r1,8,Online_conjL1_syn//b.ta.be27.none.none.wav,pu,ze,lu,ki,sil,ro,fo,ni,sil1,ri,sil2,['-'],,,none,none,,,,ta,1,testConjL1Syn//r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,rule,rule,L1,z,2.5519,3.0,1.0,1.1622,3.0,2.0,Español,0.0,Inglés,13.0,Italiano,25.0,5.0,5.0,no,no,no,Nada,,9.La música me tranquiliza y me relaja.,4.0,Nada,65.0,yes
9,2023-12-07_20h23.16.616,Unsyncopated_study2,s84,28.0,feminino,right,España,Español,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s1,r2,9,Online_conjL1_syn//b.ta.be25.0.666.wav,ta,ri,ze,be,sil,ni,cho,lu,sil1,ne,sil2,['catch'],[0.2634000000954302],[0.2634000000954302],0.0,beat,0.2634000000954302,0.2634000000954302,"[""space""]",ta,1,testConjL1Syn//r1.s1.1.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L1,z,1.3514,6.0,1.0,2.1014,3.0,2.0,Español,0.0,Inglés,13.0,Italiano,25.0,5.0,5.0,no,no,no,Nada,,10.La música me hace bailar,3.0,Nada,65.0,yes
