Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,age_M5,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
97,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r1,97,Online_conjL3_syn//a.chu.mo31.0.666.wav,chu,ka,je,mo,sil,ga,di,gu,sil1,ko,sil2,['catch'],[1.0710000000000264],[1.0710000000000264],0.666,no_beat,0.4050000000000263,0.4050000000000263,"[""space""]",mo,2,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
98,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r2,98,Online_conjL3_syn//a.chu.mo28.none.none.wav,ñe,ga,li,sa,sil,je,do,ko,sil1,ka,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
99,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r2,99,Online_conjL3_syn//a.chu.mo30.none.none.wav,fu,gu,ji,ñe,sil,li,do,sa,sil1,je,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
100,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r2,100,Online_conjL3_syn//d.ji.li22.0.1110.wav,ji,do,le,ñe,sil,li,ga,sa,sil1,je,sil2,['catch'],[0.8859999999999673],[0.8859999999999673],0.0,beat,0.8859999999999673,0.8859999999999673,"[""space""]",ji,4,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
101,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r1,101,Online_conjL3_syn//d.ji.li21.none.none.wav,ko,gu,je,chu,sil,ka,ga,mo,sil1,di,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
102,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r2,102,Online_conjL3_syn//d.ji.li23.none.none.wav,ñe,ga,ko,sa,sil,fu,do,le,sil1,gu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
103,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r1,103,Online_conjL3_syn//d.ji.li20.none.none.wav,di,le,ko,chu,sil,ka,do,mo,sil1,gu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
104,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r1,104,Online_conjL3_syn//c.gu.je28.none.none.wav,ga,li,ka,chu,sil,di,ji,mo,sil1,do,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
105,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r1,105,Online_conjL3_syn//c.gu.je29.444.1110.wav,ji,li,gu,chu,sil,je,ko,mo,sil1,do,sil2,['catch'],[0.9700000000000273],[0.9700000000000273],0.444,no_beat,0.5260000000000273,0.5260000000000273,"[""space""]",gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
106,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r1,106,Online_conjL3_syn//c.gu.je31.none.none.wav,do,li,ga,chu,sil,ka,ko,mo,sil1,fu,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
107,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r1,107,Online_conjL3_syn//c.gu.je30.none.none.wav,fu,di,ga,chu,sil,ko,li,mo,sil1,ka,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
108,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r1,108,Online_conjL3_syn//c.gu.je8.222.1110.wav,chu,gu,do,mo,sil,je,ga,ko,sil1,ka,sil2,['catch'],[0.7010000000000218],[0.7010000000000218],0.222,no_beat,0.4790000000000218,0.4790000000000218,"[""space""]",gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
109,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r1,109,Online_conjL3_syn//c.gu.je10.none.none.wav,chu,di,do,mo,sil,ko,ga,ji,sil1,ka,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
110,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r2,110,Online_conjL3_syn//c.gu.je11.222.1110.wav,ñe,gu,ka,sa,sil,je,fu,ji,sil1,le,sil2,['catch'],[0.8529999999999518],[0.8529999999999518],0.222,no_beat,0.6309999999999518,0.6309999999999518,"[""space""]",gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
111,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r1,111,Online_conjL3_syn//c.gu.je9.1332.0.wav,je,le,ko,chu,sil,ka,gu,mo,sil1,ji,sil2,['catch'],[1.8700000000000045],[1.8700000000000045],1.332,no_beat,0.5380000000000045,0.5380000000000045,"[""space""]",gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
112,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r2,112,Online_conjL3_syn//b.ñe.sa19.666.1554.wav,do,fu,le,ñe,sil,li,je,sa,sil1,ji,sil2,['catch'],[0.9389999999999645],[0.9389999999999645],0.666,no_beat,0.2729999999999645,0.2729999999999645,"[""space""]",ñe,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
113,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r1,113,Online_conjL3_syn//b.ñe.sa17.none.none.wav,di,ka,le,chu,sil,ji,ga,mo,sil1,ko,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
114,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r1,114,Online_conjL3_syn//b.ñe.sa18.none.none.wav,chu,li,ga,mo,sil,di,do,je,sil1,le,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
115,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r2,115,Online_conjL3_syn//b.ñe.sa16.0.666.wav,ñe,ka,le,sa,sil,do,ga,ji,sil1,fu,sil2,['catch'],[0.5899999999999181],[0.5899999999999181],0.0,beat,0.5899999999999181,0.5899999999999181,"[""space""]",ñe,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
116,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r2,116,Online_conjL3_syn//c.gu.je4.none.none.wav,ñe,ga,do,sa,sil,ji,ka,fu,sil1,li,sil2,['false alarm'],[0.59599999999989],[0.59599999999989],none,none,,,"[""space""]",gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
117,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r2,117,Online_conjL3_syn//c.gu.je5.1332.222.wav,li,je,ko,ñe,sil,di,gu,sa,sil1,do,sil2,['catch'],[2.0679999999999836],[2.0679999999999836],1.332,no_beat,0.7359999999999836,0.7359999999999836,"[""space""]",gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
118,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r2,118,Online_conjL3_syn//c.gu.je7.222.444.wav,ko,gu,je,ñe,sil,ji,fu,sa,sil1,ka,sil2,['miss'],,,0.222,no_beat,,,,gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
119,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r2,119,Online_conjL3_syn//c.gu.je6.none.none.wav,ñe,di,ka,sa,sil,le,ko,do,sil1,ji,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
120,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r1,120,Online_conjL3_syn//b.ñe.sa24.none.none.wav,ga,di,le,chu,sil,li,ka,mo,sil1,do,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
121,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r1,121,Online_conjL3_syn//b.ñe.sa26.none.none.wav,chu,ko,ji,mo,sil,ka,li,do,sil1,gu,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
122,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r2,122,Online_conjL3_syn//b.ñe.sa25.0.666.wav,ñe,je,li,sa,sil,fu,le,ko,sil1,ji,sil2,['catch'],[0.5609999999999218],[0.5609999999999218],0.0,beat,0.5609999999999218,0.5609999999999218,"[""space""]",ñe,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
123,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r1,123,Online_conjL3_syn//b.ñe.sa27.none.none.wav,ka,gu,je,chu,sil,ko,di,mo,sil1,li,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
124,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r1,124,Online_conjL3_syn//c.gu.je24.1554.1110.wav,chu,ji,ko,mo,sil,je,li,gu,sil1,ka,sil2,['catch'],[1.9780000000000655],[1.9780000000000655],1.554,no_beat,0.4240000000000654,0.4240000000000654,"[""space""]",gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
125,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r1,125,Online_conjL3_syn//c.gu.je26.none.none.wav,chu,ji,do,mo,sil,ga,le,ko,sil1,ka,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
126,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s2,r2,126,Online_conjL3_syn//c.gu.je25.none.none.wav,fu,ka,di,ñe,sil,do,le,sa,sil1,ji,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
127,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_syn,L3,syncopated,s1,r2,127,Online_conjL3_syn//c.gu.je27.none.none.wav,ñe,li,fu,sa,sil,di,le,ko,sil1,ji,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
128,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s1,r2,0,Online_conjL4_un//b.ja.nu21.0.888.wav,ja,re,ru,sil,nu,bo,pe,sil1,bu,ña,sil2,['miss'],,,0.0,beat,,,,ja,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
129,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s1,r1,1,Online_conjL4_un//b.ja.nu22.none.none.wav,zi,ña,ci,sil,lo,bu,da,sil1,de,po,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
130,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s1,r2,2,Online_conjL4_un//b.ja.nu20.0.888.wav,ja,de,ñi,sil,nu,re,bo,sil1,da,po,sil2,['catch'],[0.3689999999999145],[0.3689999999999145],0.0,beat,0.3689999999999145,0.3689999999999145,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
131,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s2,r2,3,Online_conjL4_un//b.ja.nu23.888.1776.wav,ci,ña,po,sil,ja,bu,ñi,sil1,nu,pe,sil2,['catch'],[1.5519999999999072],[1.5519999999999072],0.888,beat,0.6639999999999072,0.6639999999999072,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
132,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s2,r1,4,Online_conjL4_un//d.pe.po21.1110.0.wav,po,da,ña,sil,zi,pe,ci,sil1,lo,bu,sil2,['miss'],,,1.11,no_beat,,,,pe,4,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
133,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s2,r2,5,Online_conjL4_un//d.pe.po20.444.0.wav,po,bu,pe,sil,ja,ñi,ru,sil1,nu,bo,sil2,['catch'],[1.0199999999999818],[1.0199999999999818],0.444,no_beat,0.5759999999999819,0.5759999999999819,"[""space""]",pe,4,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
134,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s2,r2,6,Online_conjL4_un//d.pe.po23.none.none.wav,ru,ñi,re,sil,ja,de,bu,sil1,nu,ci,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
135,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s2,r1,7,Online_conjL4_un//d.pe.po22.none.none.wav,ñi,bu,de,sil,zi,bo,ña,sil1,lo,ci,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
136,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s2,r2,8,Online_conjL4_un//b.ja.nu26.888.1776.wav,bo,bu,ru,sil,ja,de,ñi,sil1,nu,da,sil2,['catch'],[1.2269999999998618],[1.2269999999998618],0.888,beat,0.3389999999998617,0.3389999999998617,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
137,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s2,r2,9,Online_conjL4_un//b.ja.nu24.888.1776.wav,pe,re,po,sil,ja,ñi,de,sil1,nu,bo,sil2,['catch'],[1.3409999999998945],[1.3409999999998945],0.888,beat,0.4529999999998945,0.4529999999998945,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
138,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s1,r1,10,Online_conjL4_un//b.ja.nu25.none.none.wav,zi,da,ru,sil,lo,de,ñi,sil1,re,ña,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
139,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s1,r2,11,Online_conjL4_un//b.ja.nu27.0.888.wav,ja,ñi,bu,sil,nu,ña,ci,sil1,da,po,sil2,['catch'],[0.487999999999829],[0.487999999999829],0.0,beat,0.487999999999829,0.487999999999829,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
140,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s1,r1,12,Online_conjL4_un//d.pe.po5.none.none.wav,zi,de,re,sil,lo,ru,ci,sil1,bo,bu,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
141,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s2,r1,13,Online_conjL4_un//d.pe.po4.0.1110.wav,pe,ru,da,sil,zi,po,ñi,sil1,lo,bu,sil2,['catch'],[0.43800000000010186],[0.43800000000010186],0.0,beat,0.4380000000001018,0.4380000000001018,"[""space""]",pe,4,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
142,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s1,r1,14,Online_conjL4_un//d.pe.po7.1110.222.wav,zi,po,ña,sil,lo,pe,ru,sil1,da,re,sil2,['miss'],,,1.11,no_beat,,,,pe,4,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
143,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s1,r2,15,Online_conjL4_un//d.pe.po6.1110.222.wav,ja,po,de,sil,nu,pe,da,sil1,ru,bo,sil2,['miss'],,,1.11,no_beat,,,,pe,4,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
144,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s2,r2,16,Online_conjL4_un//b.ja.nu8.888.1776.wav,po,ñi,re,sil,ja,de,da,sil1,nu,pe,sil2,['catch'],[1.2619999999999436],[1.2619999999999436],0.888,beat,0.3739999999999436,0.3739999999999436,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
145,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s2,r1,17,Online_conjL4_un//b.ja.nu11.none.none.wav,ci,re,bu,sil,zi,da,ña,sil1,lo,ru,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
146,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s2,r1,18,Online_conjL4_un//b.ja.nu10.none.none.wav,bu,da,de,sil,zi,ña,ñi,sil1,lo,ci,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
147,2024-04-14_12h17.41.768,Experiment4_uns, s154,25.0,masculino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,conjunction_un,L4,unsyncopated,s1,r1,19,Online_conjL4_un//b.ja.nu9.none.none.wav,zi,de,bu,sil,lo,bo,po,sil1,da,ñi,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2 ,Catalán,1.0,Castellano,1.0,3.0,4.0,no,no,yes,Ninguno,0, ,,,nada,68.0,yes
