Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-04-29_20h00.12.789,Experiment4_uns,s164,20.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,0,Online_conjL4_un//a.zi.lo5.none.none.wav,ñi,re,pe,sil,ja,da,ña,sil1,nu,bu,sil2,[],[1.2474000000058822],[1.2474000000058822],none,none,,,"[""space""]",lo,2,testConjL4Uns//r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L4,m,3.1435,4.0,0.0,2.4081,3.0,3.0,catalán,0.0,castellano,0.0,inglés,3.0,4.0,4.0,yes,no,no,canto,12,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,"Muchas veces oía dos voces a destiempo en la tarea, no sé si es normal",69.0,yes
1,2024-04-29_20h00.12.789,Experiment4_uns,s164,20.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,1,Online_conjL4_un//a.zi.lo7.0.888.wav,zi,ci,da,sil,lo,ñi,de,sil1,ru,po,sil2,['catch'],[1.4577000000178941],[1.4577000000178941],0.888,beat,0.5697000000178941,0.5697000000178941,"[""space""]",lo,2,testConjL4Uns//dep_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,dep,L4,m,0.9394,4.0,1.0,1.5,3.0,3.0,catalán,0.0,castellano,0.0,inglés,3.0,4.0,4.0,yes,no,no,canto,12,2. En mi tiempo libre apenas escucho música.,5.0,"Muchas veces oía dos voces a destiempo en la tarea, no sé si es normal",69.0,yes
2,2024-04-29_20h00.12.789,Experiment4_uns,s164,20.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,2,Online_conjL4_un//a.zi.lo6.0.888.wav,zi,da,po,sil,lo,de,ci,sil1,re,bo,sil2,['catch'],[1.3930999999939786],[1.3930999999939786],0.888,beat,0.5050999999939786,0.5050999999939786,"[""space""]",lo,2,testConjL4Uns//dep_viol.r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,no_rule,dep,L4,m,1.4768,4.0,1.0,1.2344,3.0,3.0,catalán,0.0,castellano,0.0,inglés,3.0,4.0,4.0,yes,no,no,canto,12,3. Algunas canciones me ponen los pelos de punta,4.0,"Muchas veces oía dos voces a destiempo en la tarea, no sé si es normal",69.0,yes
3,2024-04-29_20h00.12.789,Experiment4_uns,s164,20.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r2,3,Online_conjL4_un//a.zi.lo4.none.none.wav,ja,da,ñi,sil,nu,pe,re,sil1,bu,bo,sil2,['-'],,,none,none,,,,lo,2,testConjL4Uns//r1.s1.1.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L4,z,1.3213,3.0,1.0,1.2522,3.0,3.0,catalán,0.0,castellano,0.0,inglés,3.0,4.0,4.0,yes,no,no,canto,12,4. La música me hace compañía cuando estoy solo,3.0,"Muchas veces oía dos voces a destiempo en la tarea, no sé si es normal",69.0,yes
4,2024-04-29_20h00.12.789,Experiment4_uns,s164,20.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,4,Online_conjL4_un//d.pe.po22.none.none.wav,ñi,bu,de,sil,zi,bo,ña,sil1,lo,ci,sil2,['false alarm'],[2.419499999999971],[2.419499999999971],none,none,,,"[""space""]",pe,4,testConjL4Uns//time_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,time,L4,m,1.3569,3.0,1.0,0.468,3.0,3.0,catalán,0.0,castellano,0.0,inglés,3.0,4.0,4.0,yes,no,no,canto,12,5. No me apetece bailar ni con la música que más me gusta,5.0,"Muchas veces oía dos voces a destiempo en la tarea, no sé si es normal",69.0,yes
5,2024-04-29_20h00.12.789,Experiment4_uns,s164,20.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,5,Online_conjL4_un//d.pe.po20.444.0.wav,po,bu,pe,sil,ja,ñi,ru,sil1,nu,bo,sil2,['miss'],,,0.444,no_beat,,,,pe,4,testConjL4Uns//r2.s1.1.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L4,m,0.9037,3.0,0.0,0.7211,3.0,3.0,catalán,0.0,castellano,0.0,inglés,3.0,4.0,4.0,yes,no,no,canto,12,6. La música me hace conectar con la gente,3.0,"Muchas veces oía dos voces a destiempo en la tarea, no sé si es normal",69.0,yes
6,2024-04-29_20h00.12.789,Experiment4_uns,s164,20.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,6,Online_conjL4_un//d.pe.po21.1110.0.wav,po,da,ña,sil,zi,pe,ci,sil1,lo,bu,sil2,['miss'],,,1.11,no_beat,,,,pe,4,testConjL4Uns//cat_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,cat,L4,m,0.4867,4.0,1.0,1.173,3.0,3.0,catalán,0.0,castellano,0.0,inglés,3.0,4.0,4.0,yes,no,no,canto,12,7. Me informo sobre la música que me gusta.,4.0,"Muchas veces oía dos voces a destiempo en la tarea, no sé si es normal",69.0,yes
7,2024-04-29_20h00.12.789,Experiment4_uns,s164,20.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,7,Online_conjL4_un//d.pe.po23.none.none.wav,ru,ñi,re,sil,ja,de,bu,sil1,nu,ci,sil2,['-'],,,none,none,,,,pe,4,testConjL4Uns//cat_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,cat,L4,m,1.034,3.0,1.0,0.284,3.0,3.0,catalán,0.0,castellano,0.0,inglés,3.0,4.0,4.0,yes,no,no,canto,12,8.Me emociono escuchando ciertas canciones.,4.0,"Muchas veces oía dos voces a destiempo en la tarea, no sé si es normal",69.0,yes
8,2024-04-29_20h00.12.789,Experiment4_uns,s164,20.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,8,Online_conjL4_un//c.bu.da8.1332.444.wav,ña,ñi,da,sil,ja,ru,bu,sil1,nu,ci,sil2,['catch'],[1.9003000000119528],[1.9003000000119528],1.332,no_beat,0.5683000000119527,0.5683000000119527,"[""space""]",bu,3,testConjL4Uns//r2.s1.2.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L4,m,1.5515,3.0,0.0,0.8224,3.0,3.0,catalán,0.0,castellano,0.0,inglés,3.0,4.0,4.0,yes,no,no,canto,12,9.La música me tranquiliza y me relaja.,3.0,"Muchas veces oía dos voces a destiempo en la tarea, no sé si es normal",69.0,yes
9,2024-04-29_20h00.12.789,Experiment4_uns,s164,20.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,9,Online_conjL4_un//c.bu.da10.0.1110.wav,bu,po,ña,sil,ja,da,ru,sil1,nu,ñi,sil2,['catch'],[1.0285999999940714],[1.0285999999940714],0.0,beat,1.0285999999940714,1.0285999999940714,"[""space""]",bu,3,testConjL4Uns//dep_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,dep,L4,z,0.5914,4.0,0.0,1.4686,3.0,3.0,catalán,0.0,castellano,0.0,inglés,3.0,4.0,4.0,yes,no,no,canto,12,10.La música me hace bailar,4.0,"Muchas veces oía dos voces a destiempo en la tarea, no sé si es normal",69.0,yes
