Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-04-09_21h40.07.950,Experiment4_uns,s159,24.0,feminino,right,España,Español y catalán,Upper secondary,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,0,Online_conjL4_un//d.pe.po25.none.none.wav,re,bu,ña,sil,ja,bo,de,sil1,nu,da,sil2,['-'],,,none,none,,,,pe,4,testConjL4Uns//time_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,time,L4,z,2.5727,6.0,0.0,3.7476,3.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,6.0,3.0,0.0,yes,no,yes,Piano,15,Canto,15,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,nada,82.0,yes
1,2024-04-09_21h40.07.950,Experiment4_uns,s159,24.0,feminino,right,España,Español y catalán,Upper secondary,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,1,Online_conjL4_un//d.pe.po26.none.none.wav,ci,bo,bu,sil,zi,re,ru,sil1,lo,ñi,sil2,['-'],,,none,none,,,,pe,4,testConjL4Uns//dep_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,dep,L4,z,1.6324,6.0,0.0,1.899,3.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,6.0,3.0,0.0,yes,no,yes,Piano,15,Canto,15,2. En mi tiempo libre apenas escucho música.,5.0,nada,82.0,yes
2,2024-04-09_21h40.07.950,Experiment4_uns,s159,24.0,feminino,right,España,Español y catalán,Upper secondary,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,2,Online_conjL4_un//d.pe.po24.444.1110.wav,de,da,pe,sil,zi,po,re,sil1,lo,bu,sil2,['catch'],[1.1528999999761709],[1.1528999999761709],0.444,no_beat,0.7088999999761709,0.7088999999761709,"[""space""]",pe,4,testConjL4Uns//r1.s2.2.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L4,z,1.3829,6.0,1.0,1.8991,3.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,6.0,3.0,0.0,yes,no,yes,Piano,15,Canto,15,3. Algunas canciones me ponen los pelos de punta,4.0,nada,82.0,yes
3,2024-04-09_21h40.07.950,Experiment4_uns,s159,24.0,feminino,right,España,Español y catalán,Upper secondary,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,3,Online_conjL4_un//d.pe.po27.none.none.wav,ru,ci,bo,sil,ja,de,ñi,sil1,nu,ña,sil2,['-'],,,none,none,,,,pe,4,testConjL4Uns//cat_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,cat,L4,m,3.7511,4.0,1.0,1.7004,3.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,6.0,3.0,0.0,yes,no,yes,Piano,15,Canto,15,4. La música me hace compañía cuando estoy solo,4.0,nada,82.0,yes
4,2024-04-09_21h40.07.950,Experiment4_uns,s159,24.0,feminino,right,España,Español y catalán,Upper secondary,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,4,Online_conjL4_un//b.ja.nu8.888.1776.wav,po,ñi,re,sil,ja,de,da,sil1,nu,pe,sil2,['miss'],,,0.888,beat,,,,ja,1,testConjL4Uns//r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L4,z,1.0509,7.0,1.0,2.3161,3.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,6.0,3.0,0.0,yes,no,yes,Piano,15,Canto,15,5. No me apetece bailar ni con la música que más me gusta,5.0,nada,82.0,yes
5,2024-04-09_21h40.07.950,Experiment4_uns,s159,24.0,feminino,right,España,Español y catalán,Upper secondary,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,5,Online_conjL4_un//b.ja.nu9.none.none.wav,zi,de,bu,sil,lo,bo,po,sil1,da,ñi,sil2,['-'],,,none,none,,,,ja,1,testConjL4Uns//r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L4,m,1.3838,4.0,0.0,4.0806,3.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,6.0,3.0,0.0,yes,no,yes,Piano,15,Canto,15,6. La música me hace conectar con la gente,4.0,nada,82.0,yes
6,2024-04-09_21h40.07.950,Experiment4_uns,s159,24.0,feminino,right,España,Español y catalán,Upper secondary,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,6,Online_conjL4_un//b.ja.nu11.none.none.wav,ci,re,bu,sil,zi,da,ña,sil1,lo,ru,sil2,['false alarm'],[1.8016000000237682],[1.8016000000237682],none,none,,,"[""space""]",ja,1,testConjL4Uns//r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L4,z,2.6285,5.0,1.0,3.7146,3.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,6.0,3.0,0.0,yes,no,yes,Piano,15,Canto,15,7. Me informo sobre la música que me gusta.,4.0,nada,82.0,yes
7,2024-04-09_21h40.07.950,Experiment4_uns,s159,24.0,feminino,right,España,Español y catalán,Upper secondary,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,7,Online_conjL4_un//b.ja.nu10.none.none.wav,bu,da,de,sil,zi,ña,ñi,sil1,lo,ci,sil2,['false alarm'],[1.7192999999523408],[1.7192999999523408],none,none,,,"[""space""]",ja,1,testConjL4Uns//r1.s2.1.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L4,m,0.6791,4.0,0.0,1.882,3.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,6.0,3.0,0.0,yes,no,yes,Piano,15,Canto,15,8.Me emociono escuchando ciertas canciones.,4.0,nada,82.0,yes
8,2024-04-09_21h40.07.950,Experiment4_uns,s159,24.0,feminino,right,España,Español y catalán,Upper secondary,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,8,Online_conjL4_un//c.bu.da7.none.none.wav,zi,re,po,sil,lo,bo,ci,sil1,ña,de,sil2,['-'],,,none,none,,,,bu,3,testConjL4Uns//r1.s1.1.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L4,z,0.8624,7.0,1.0,0.5849,3.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,6.0,3.0,0.0,yes,no,yes,Piano,15,Canto,15,9.La música me tranquiliza y me relaja.,4.0,nada,82.0,yes
9,2024-04-09_21h40.07.950,Experiment4_uns,s159,24.0,feminino,right,España,Español y catalán,Upper secondary,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r2,9,Online_conjL4_un//c.bu.da6.1776.444.wav,ja,ru,da,sil,nu,ñi,ña,sil1,bu,re,sil2,"['false alarm', 'catch']","[1.0254999999999654, 2.417399999976169]",[2.417399999976169],1.776,beat,0.641399999976169,0.641399999976169,"[""space"",""space""]",bu,3,testConjL4Uns//r2.s1.2.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L4,m,1.0837,7.0,0.0,1.0502,3.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,6.0,3.0,0.0,yes,no,yes,Piano,15,Canto,15,10.La música me hace bailar,4.0,nada,82.0,yes
