Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,lang_5,age_l5,lang_6,age_l6,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,0,Online_conjL2_syn//b.fe.ra24.none.none.wav,ñu,me,cha,go,sil,ba,to,du,sil1,si,sil2,['-'],,,none,none,,,,ra,2,testConjL2Syn//r1.s1.0.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L2,z,2.5161,5.0,1.0,2.6369,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
1,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,1,Online_conjL2_syn//b.fe.ra27.0.666.wav,fe,ñu,si,ra,sil,ño,to,te,sil1,su,sil2,['catch'],[1.0432999999969752],[1.0432999999969752],0.666,no_beat,0.3772999999969751,0.3772999999969751,"[""space""]",ra,2,testConjL2Syn//r2.s1.2.wav,1.0,conjunction_syn,syncopated,b,s1,rule,rule,L2,m,1.1868,5.0,0.0,3.918,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,2. En mi tiempo libre apenas escucho música.,4.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
2,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r1,2,Online_conjL2_syn//b.fe.ra26.none.none.wav,go,ño,mi,du,sil,me,si,bi,sil1,ba,sil2,['-'],,,none,none,,,,ra,2,testConjL2Syn//dep_viol.r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,no_rule,dep,L2,m,2.3022,3.0,1.0,1.9884,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,3. Algunas canciones me ponen los pelos de punta,3.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
3,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r1,3,Online_conjL2_syn//b.fe.ra25.none.none.wav,go,to,mi,du,sil,me,ba,si,sil1,su,sil2,['-'],,,none,none,,,,ra,2,testConjL2Syn//cat_viol.r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,no_rule,cat,L2,z,1.1595,6.0,0.0,1.4679,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,4. La música me hace compañía cuando estoy solo,0.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
4,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,4,Online_conjL2_syn//c.cha.me9.none.none.wav,ño,mi,to,fe,sil,si,te,ra,sil1,ñu,sil2,['false alarm'],[0.4089999999999918],[0.4089999999999918],none,none,,,"[""space""]",me,3,testConjL2Syn//dep_viol.r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,no_rule,dep,L2,m,4.9018,4.0,1.0,2.0854,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,5. No me apetece bailar ni con la música que más me gusta,5.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
5,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,5,Online_conjL2_syn//c.cha.me8.222.1110.wav,si,cha,to,fe,sil,me,ba,ra,sil1,ñu,sil2,['catch'],[1.5257000000029848],[1.5257000000029848],1.11,no_beat,0.4157000000029847,0.4157000000029847,"[""space""]",me,3,testConjL2Syn//r2.s2.1.wav,1.0,conjunction_syn,syncopated,b,s2,rule,rule,L2,m,1.0986,7.0,0.0,2.4697,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,6. La música me hace conectar con la gente,4.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
6,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,6,Online_conjL2_syn//c.cha.me11.1554.1110.wav,fe,mi,ñu,ra,sil,me,si,cha,sil1,ba,sil2,['catch'],[1.5225999999939859],[1.5225999999939859],1.11,no_beat,0.4125999999939858,0.4125999999939858,"[""space""]",me,3,testConjL2Syn//r1.s1.1.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L2,z,0.6852,6.0,1.0,1.3893,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,7. Me informo sobre la música que me gusta.,3.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
7,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r1,7,Online_conjL2_syn//c.cha.me10.none.none.wav,go,te,bi,du,sil,si,ño,ba,sil1,to,sil2,['-'],,,none,none,,,,me,3,testConjL2Syn//r1.s1.2.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L2,z,3.3039,3.0,1.0,1.0696,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,8.Me emociono escuchando ciertas canciones.,3.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
8,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,8,Online_conjL2_syn//b.fe.ra9.666.1554.wav,cha,to,bi,fe,sil,ñu,me,ra,sil1,ño,sil2,['catch'],[1.9842000000030566],[1.9842000000030566],1.554,no_beat,0.4302000000030566,0.4302000000030566,"[""space""]",ra,2,testConjL2Syn//cat_viol.r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,no_rule,cat,L2,z,5.1874,2.0,0.0,1.1509,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,9.La música me tranquiliza y me relaja.,3.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
9,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,9,Online_conjL2_syn//b.fe.ra10.0.666.wav,fe,bi,cha,ra,sil,si,te,su,sil1,ba,sil2,['catch'],[1.2055999999940923],[1.2055999999940923],0.666,no_beat,0.5395999999940922,0.5395999999940922,"[""space""]",ra,2,testConjL2Syn//time_viol.r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,no_rule,time,L2,z,0.8326,5.0,0.0,0.4896,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,10.La música me hace bailar,3.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
10,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,10,Online_conjL2_syn//b.fe.ra8.666.1554.wav,to,mi,ño,fe,sil,cha,te,ra,sil1,me,sil2,['catch'],[1.9925999999940132],[1.9925999999940132],1.554,no_beat,0.4385999999940131,0.4385999999940131,"[""space""]",ra,2,testConjL2Syn//r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,rule,rule,L2,m,0.6697,2.0,0.0,1.4876,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,11.Busco novedades musicales continuamente,1.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
11,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,11,Online_conjL2_syn//b.fe.ra11.0.666.wav,fe,to,bi,ra,sil,mi,me,ñu,sil1,ba,sil2,['catch'],[1.0410000000000537],[1.0410000000000537],0.666,no_beat,0.3750000000000536,0.3750000000000536,"[""space""]",ra,2,testConjL2Syn//time_viol.r1.s1.0.wav,1.0,conjunction_syn,syncopated,a,s1,no_rule,time,L2,m,2.5358,5.0,1.0,0.6033,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,12. Puedo llorar cuando escucho algunas melodías que me gustan mucho.,1.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
12,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,12,Online_conjL2_syn//c.cha.me27.none.none.wav,fe,si,su,ra,sil,ño,to,ñu,sil1,ba,sil2,['-'],,,none,none,,,,me,3,testConjL2Syn//r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,rule,rule,L2,z,1.5087,4.0,1.0,0.8525,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,13. Me gusta cantar o tocar un instrumento con más gente,3.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
13,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,13,Online_conjL2_syn//c.cha.me25.222.1110.wav,mi,cha,ñu,go,sil,me,ño,du,sil1,bi,sil2,['catch'],[1.8563000000118564],[1.8563000000118564],1.11,no_beat,0.7463000000118563,0.7463000000118563,"[""space""]",me,3,testConjL2Syn//r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,rule,rule,L2,m,0.355,6.0,0.0,4.6541,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,14. La música me ayuda a desconectar.,3.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
14,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r1,14,Online_conjL2_syn//c.cha.me26.1332.222.wav,go,me,si,du,sil,ño,cha,su,sil1,ba,sil2,['catch'],[0.7817000000029566],[0.7817000000029566],0.222,no_beat,0.5597000000029566,0.5597000000029566,"[""space""]",me,3,testConjL2Syn//dep_viol.r1.s1.0.wav,1.0,conjunction_syn,syncopated,a,s1,no_rule,dep,L2,z,1.0859,5.0,0.0,0.6988,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,15. No puedo evitar tararear las canciones que me gustan cuando las escucho.,3.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
15,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,15,Online_conjL2_syn//c.cha.me24.none.none.wav,fe,ba,su,ra,sil,ñu,to,ño,sil1,si,sil2,['-'],,,none,none,,,,me,3,testConjL2Syn//r1.s2.2.wav,1.0,conjunction_syn,syncopated,a,s2,rule,rule,L2,z,4.2541,3.0,1.0,2.2834,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,16. En los conciertos me siento en sintonía con los artistas y el público.,3.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
16,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,16,Online_conjL2_syn//d.si.ñu10.none.none.wav,ño,te,me,go,sil,su,to,du,sil1,ba,sil2,['false alarm'],[0.7827000000030466],[0.7827000000030466],none,none,,,"[""space""]",ñu,4,testConjL2Syn//r2.s1.1.wav,1.0,conjunction_syn,syncopated,b,s1,rule,rule,L2,z,0.8506,6.0,1.0,0.5844,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,17. Me gasto bastante dinero en música y cosas relacionadas con la música.,0.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
17,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,17,Online_conjL2_syn//d.si.ñu11.none.none.wav,fe,me,ño,ra,sil,su,to,cha,sil1,bi,sil2,['false alarm'],[0.965099999994095],[0.965099999994095],none,none,,,"[""space""]",ñu,4,testConjL2Syn//cat_viol.r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,no_rule,cat,L2,z,1.3064,6.0,0.0,0.7405,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,18. Siento escalofríos cuando escucho una melodía que me gusta.,1.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
18,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,18,Online_conjL2_syn//d.si.ñu8.none.none.wav,fe,ba,bi,ra,sil,cha,ño,te,sil1,mi,sil2,['false alarm'],[1.8867000000029748],[1.8867000000029748],none,none,,,"[""space""]",ñu,4,testConjL2Syn//r1.s2.1.wav,1.0,conjunction_syn,syncopated,a,s2,rule,rule,L2,m,1.5383,4.0,0.0,2.0537,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,19. Con la música me puedo desahogar.,1.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
19,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,19,Online_conjL2_syn//d.si.ñu9.1110.1332.wav,fe,te,ño,ra,sil,si,ñu,bi,sil1,cha,sil2,['false alarm'],[0.9070000000000391],[0.9070000000000391],1.332,no_beat,,,"[""space""]",ñu,4,testConjL2Syn//time_viol.r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,no_rule,time,L2,m,0.4529,5.0,1.0,0.4032,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,20. Cuando escucho una melodía que me gusta mucho no puedo evitar mover el cuerpo.,3.0,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
20,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r1,20,Online_conjL2_syn//c.cha.me18.1332.222.wav,go,me,to,du,sil,te,cha,mi,sil1,si,sil2,['catch'],[0.4329999999999927],[0.4329999999999927],0.222,no_beat,0.2109999999999927,0.2109999999999927,"[""space""]",me,3,testConjL2Syn//dep_viol.r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,no_rule,dep,L2,z,0.3552,7.0,0.0,0.6162,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,,,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
21,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,21,Online_conjL2_syn//c.cha.me16.none.none.wav,mi,ñu,ba,go,sil,to,ño,du,sil1,si,sil2,['-'],,,none,none,,,,me,3,testConjL2Syn//time_viol.r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,no_rule,time,L2,z,1.9993,3.0,0.0,0.3354,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,,,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
22,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,22,Online_conjL2_syn//c.cha.me17.1110.222.wav,fe,me,ñu,ra,sil,cha,ba,mi,sil1,te,sil2,['catch'],[0.7197999999971216],[0.7197999999971216],0.222,no_beat,0.4977999999971216,0.4977999999971216,"[""space""]",me,3,testConjL2Syn//cat_viol.r1.s1.0.wav,1.0,conjunction_syn,syncopated,a,s1,no_rule,cat,L2,z,1.7355,5.0,0.0,1.0345,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,,,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
23,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,23,Online_conjL2_syn//c.cha.me19.none.none.wav,te,ño,ba,go,sil,ñu,si,du,sil1,bi,sil2,['-'],,,none,none,,,,me,3,testConjL2Syn//r2.s2.2.wav,1.0,conjunction_syn,syncopated,b,s2,rule,rule,L2,m,0.5,4.0,0.0,1.5503,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,,,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
24,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,24,Online_conjL2_syn//d.si.ñu15.none.none.wav,su,ño,ba,go,sil,bi,mi,du,sil1,to,sil2,['false alarm'],[1.448600000009037],[1.448600000009037],none,none,,,"[""space""]",ñu,4,testWhatL4Uns//r2.s2.1.wav,2.0,what,unsyncopated,b,s2,rule,rule,L4,z,1.7837,4.0,1.0,0.7118,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,,,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
25,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r1,25,Online_conjL2_syn//d.si.ñu13.none.none.wav,bi,te,to,go,sil,ño,cha,du,sil1,me,sil2,['false alarm'],[1.6584000000059405],[1.6584000000059405],none,none,,,"[""space""]",ñu,4,testWhatL4Uns//dep_viol.r1.s1.0.wav,2.0,what,unsyncopated,a,s1,no_rule,dep,L4,z,1.7843,3.0,0.0,0.9352,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,,,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
26,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s2,r2,26,Online_conjL2_syn//d.si.ñu12.0.222.wav,si,ñu,cha,fe,sil,te,me,ra,sil1,to,sil2,['catch'],[0.8087999999970634],[0.8087999999970634],0.222,no_beat,0.5867999999970634,0.5867999999970634,"[""space""]",ñu,4,testWhatL4Uns//time_viol.r2.s2.0.wav,2.0,what,unsyncopated,b,s2,no_rule,time,L4,m,0.3859,5.0,1.0,1.3994,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,,,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
27,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,27,Online_conjL2_syn//d.si.ñu14.none.none.wav,fe,cha,bi,ra,sil,to,mi,me,sil1,ba,sil2,['-'],,,none,none,,,,ñu,4,testWhatL4Uns//r1.s1.0.wav,2.0,what,unsyncopated,a,s1,rule,rule,L4,z,0.4826,6.0,1.0,0.0848,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,,,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
28,2024-03-12_19h11.04.864,Unsyncopated_study3,s141,21.0,masculino,right,España,Catalán y castellano,Upper secondary,no,no,B,1,conjunction_syn,L2,syncopated,s1,r2,28,Online_conjL2_syn//d.si.ñu28.1554.1110.wav,fe,te,su,ra,sil,ñu,bi,si,sil1,mi,sil2,['catch'],[1.5819999999999936],[1.5819999999999936],1.11,no_beat,0.4719999999999935,0.4719999999999935,"[""space""]",ñu,4,testWhatL4Uns//r2.s1.0.wav,2.0,what,unsyncopated,b,s1,rule,rule,L4,m,0.8203,2.0,0.0,0.6686,6.0,2.0,Catalán,0.0,Castellano,0.0,Francés,4.0,Inglés,5.0,Chino,14.0,Italiano,21.0,5.0,1.0,yes,no,yes,Piano,5,,,"No ha ocurrido nada, todo ha ido muy bien. Solamente querría comentar que me ha salido una ventana emergente de la actualización del sistema durante una fase 3 no recuerdo de qué lenguaje.",51.0,yes
