Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-04-15_14h32.20.450,Experiment4_uns,s152,22.0,feminino,right,España,CatalàEspanyol,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,0,Online_conjL4_un//a.zi.lo26.888.1776.wav,pe,bu,de,sil,zi,da,ñi,sil1,lo,bo,sil2,['catch'],[2.265699999988101],[2.265699999988101],1.776,beat,0.4896999999881009,0.4896999999881009,"[""space""]",lo,2,testConjL4Uns//dep_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,dep,L4,z,1.1099,6.0,0.0,2.8593,4 ,1.0,Català,0.0,Español,0.0,Inglés,8.0,Italiano,20.0,3.0,3.0,yes,no,no,nada,,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,3.0,distracción en la mitad de la tarea 2 del último lenguajepor el resto nada! ,56.0,yes
1,2024-04-15_14h32.20.450,Experiment4_uns,s152,22.0,feminino,right,España,CatalàEspanyol,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,1,Online_conjL4_un//a.zi.lo25.888.1776.wav,bu,ña,de,sil,zi,ci,pe,sil1,lo,po,sil2,['catch'],[2.171599999964201],[2.171599999964201],1.776,beat,0.3955999999642008,0.3955999999642008,"[""space""]",lo,2,testConjL4Uns//time_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,time,L4,z,0.3639,5.0,0.0,0.3368,4 ,1.0,Català,0.0,Español,0.0,Inglés,8.0,Italiano,20.0,3.0,3.0,yes,no,no,nada,,2. En mi tiempo libre apenas escucho música.,5.0,distracción en la mitad de la tarea 2 del último lenguajepor el resto nada! ,56.0,yes
2,2024-04-15_14h32.20.450,Experiment4_uns,s152,22.0,feminino,right,España,CatalàEspanyol,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,2,Online_conjL4_un//a.zi.lo24.888.1776.wav,re,bo,po,sil,zi,da,ñi,sil1,lo,pe,sil2,['catch'],[2.2083000000119455],[2.2083000000119455],1.776,beat,0.4323000000119454,0.4323000000119454,"[""space""]",lo,2,testConjL4Uns//dep_viol.r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,no_rule,dep,L4,z,0.4911,6.0,0.0,0.2004,4 ,1.0,Català,0.0,Español,0.0,Inglés,8.0,Italiano,20.0,3.0,3.0,yes,no,no,nada,,3. Algunas canciones me ponen los pelos de punta,3.0,distracción en la mitad de la tarea 2 del último lenguajepor el resto nada! ,56.0,yes
3,2024-04-15_14h32.20.450,Experiment4_uns,s152,22.0,feminino,right,España,CatalàEspanyol,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r2,3,Online_conjL4_un//a.zi.lo27.none.none.wav,ja,ña,bu,sil,nu,ñi,re,sil1,pe,po,sil2,['false alarm'],[2.5530999999642745],[2.5530999999642745],none,none,,,"[""space""]",lo,2,testConjL4Uns//time_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,time,L4,m,1.6942,3.0,1.0,0.9519,4 ,1.0,Català,0.0,Español,0.0,Inglés,8.0,Italiano,20.0,3.0,3.0,yes,no,no,nada,,4. La música me hace compañía cuando estoy solo,4.0,distracción en la mitad de la tarea 2 del último lenguajepor el resto nada! ,56.0,yes
4,2024-04-15_14h32.20.450,Experiment4_uns,s152,22.0,feminino,right,España,CatalàEspanyol,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,4,Online_conjL4_un//d.pe.po22.none.none.wav,ñi,bu,de,sil,zi,bo,ña,sil1,lo,ci,sil2,['-'],,,none,none,,,,pe,4,testConjL4Uns//r2.s1.2.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L4,z,0.5829,5.0,1.0,0.2167,4 ,1.0,Català,0.0,Español,0.0,Inglés,8.0,Italiano,20.0,3.0,3.0,yes,no,no,nada,,5. No me apetece bailar ni con la música que más me gusta,5.0,distracción en la mitad de la tarea 2 del último lenguajepor el resto nada! ,56.0,yes
5,2024-04-15_14h32.20.450,Experiment4_uns,s152,22.0,feminino,right,España,CatalàEspanyol,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,5,Online_conjL4_un//d.pe.po23.none.none.wav,ru,ñi,re,sil,ja,de,bu,sil1,nu,ci,sil2,['-'],,,none,none,,,,pe,4,testConjL4Uns//r1.s1.1.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L4,z,0.3002,5.0,1.0,0.1345,4 ,1.0,Català,0.0,Español,0.0,Inglés,8.0,Italiano,20.0,3.0,3.0,yes,no,no,nada,,6. La música me hace conectar con la gente,3.0,distracción en la mitad de la tarea 2 del último lenguajepor el resto nada! ,56.0,yes
6,2024-04-15_14h32.20.450,Experiment4_uns,s152,22.0,feminino,right,España,CatalàEspanyol,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,6,Online_conjL4_un//d.pe.po21.1110.0.wav,po,da,ña,sil,zi,pe,ci,sil1,lo,bu,sil2,['miss'],,,1.11,no_beat,,,,pe,4,testConjL4Uns//r1.s2.2.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L4,m,0.4741,3.0,0.0,1.0687,4 ,1.0,Català,0.0,Español,0.0,Inglés,8.0,Italiano,20.0,3.0,3.0,yes,no,no,nada,,7. Me informo sobre la música que me gusta.,2.0,distracción en la mitad de la tarea 2 del último lenguajepor el resto nada! ,56.0,yes
7,2024-04-15_14h32.20.450,Experiment4_uns,s152,22.0,feminino,right,España,CatalàEspanyol,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,7,Online_conjL4_un//d.pe.po20.444.0.wav,po,bu,pe,sil,ja,ñi,ru,sil1,nu,bo,sil2,['miss'],,,0.444,no_beat,,,,pe,4,testConjL4Uns//r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L4,m,0.3334,4.0,0.0,0.4756,4 ,1.0,Català,0.0,Español,0.0,Inglés,8.0,Italiano,20.0,3.0,3.0,yes,no,no,nada,,8.Me emociono escuchando ciertas canciones.,3.0,distracción en la mitad de la tarea 2 del último lenguajepor el resto nada! ,56.0,yes
8,2024-04-15_14h32.20.450,Experiment4_uns,s152,22.0,feminino,right,España,CatalàEspanyol,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,8,Online_conjL4_un//b.ja.nu18.none.none.wav,re,ci,bu,sil,zi,ñi,ña,sil1,lo,pe,sil2,['-'],,,none,none,,,,ja,1,testConjL4Uns//r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L4,m,0.3141,4.0,0.0,0.4017,4 ,1.0,Català,0.0,Español,0.0,Inglés,8.0,Italiano,20.0,3.0,3.0,yes,no,no,nada,,9.La música me tranquiliza y me relaja.,3.0,distracción en la mitad de la tarea 2 del último lenguajepor el resto nada! ,56.0,yes
9,2024-04-15_14h32.20.450,Experiment4_uns,s152,22.0,feminino,right,España,CatalàEspanyol,Bachelor degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r2,9,Online_conjL4_un//b.ja.nu17.0.888.wav,ja,da,ru,sil,nu,ña,ci,sil1,po,re,sil2,['catch'],[0.5045000000000073],[0.5045000000000073],0.0,beat,0.5045000000000073,0.5045000000000073,"[""space""]",ja,1,testConjL4Uns//cat_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,cat,L4,m,0.5005,3.0,1.0,0.8907,4 ,1.0,Català,0.0,Español,0.0,Inglés,8.0,Italiano,20.0,3.0,3.0,yes,no,no,nada,,10.La música me hace bailar,3.0,distracción en la mitad de la tarea 2 del último lenguajepor el resto nada! ,56.0,yes
