Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
10,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r2,10,Online_conjL2_un//b.fe.ra25.888.1776.wav,me,bi,si,sil,fe,su,te,sil1,ra,cha,sil2,['catch'],[1.5576999998091878],[1.5576999998091878],0.888,beat,0.6696999998091878,0.6696999998091878,"[""space""]",fe,1,testConjL2Uns//r1.s1.2.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L2,m,6.4355,2.0,0.0,1.02,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,11.Busco novedades musicales continuamente,3.0,nada ,67.0,yes
11,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r1,11,Online_conjL2_un//b.fe.ra24.none.none.wav,go,su,bi,sil,du,me,ñi,sil1,mi,cha,sil2,['-'],,,none,none,,,,fe,1,testConjL2Uns//cat_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,cat,L2,m,1.929,4.0,1.0,1.3864,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,12. Puedo llorar cuando escucho algunas melodías que me gustan mucho.,2.0,nada ,67.0,yes
12,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r2,12,Online_conjL2_un//a.go.du5.none.none.wav,fe,bi,me,sil,ra,to,si,sil1,ñi,ñu,sil2,['false alarm'],[0.5739000000953638],[0.5739000000953638],none,none,,,"[""space""]",du,2,testConjL2Uns//r2.s1.1.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L2,m,4.0613,3.0,0.0,1.3082,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,13. Me gusta cantar o tocar un instrumento con más gente,3.0,nada ,67.0,yes
13,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r2,13,Online_conjL2_un//a.go.du4.none.none.wav,ñi,ba,cha,sil,fe,bi,ñu,sil1,ra,mi,sil2,['-'],,,none,none,,,,du,2,testConjL2Uns//r2.s2.2.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L2,m,0.7197,4.0,0.0,1.2737,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,14. La música me ayuda a desconectar.,4.0,nada ,67.0,yes
14,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r2,14,Online_conjL2_un//a.go.du6.none.none.wav,ñu,ba,bi,sil,fe,me,su,sil1,ra,to,sil2,['-'],,,none,none,,,,du,2,testConjL2Uns//dep_viol.r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,no_rule,dep,L2,z,3.1353,5.0,0.0,1.3297,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,15. No puedo evitar tararear las canciones que me gustan cuando las escucho.,4.0,nada ,67.0,yes
15,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r2,15,Online_conjL2_un//a.go.du7.none.none.wav,to,ñi,su,sil,fe,si,ñu,sil1,ra,cha,sil2,['-'],,,none,none,,,,du,2,testConjL2Uns//dep_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,dep,L2,z,5.6166,5.0,0.0,1.0674,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,16. En los conciertos me siento en sintonía con los artistas y el público.,4.0,nada ,67.0,yes
16,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r2,16,Online_conjL2_un//c.cha.me29.none.none.wav,ba,ñu,mi,sil,fe,te,si,sil1,ra,ñi,sil2,['-'],,,none,none,,,,cha,3,testConjL2Uns//time_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,time,L2,z,1.6442,6.0,0.0,0.7983,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,17. Me gasto bastante dinero en música y cosas relacionadas con la música.,1.0,nada ,67.0,yes
17,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r2,17,Online_conjL2_un//c.cha.me30.0.1110.wav,cha,mi,ba,sil,fe,me,si,sil1,ra,ñi,sil2,['catch'],[0.5856000003815325],[0.5856000003815325],0.0,beat,0.5856000003815325,0.5856000003815325,"[""space""]",cha,3,testConjL2Uns//r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L2,m,3.001,3.0,0.0,0.8783,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,18. Siento escalofríos cuando escucho una melodía que me gusta.,2.0,nada ,67.0,yes
18,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r1,18,Online_conjL2_un//c.cha.me28.222.444.wav,go,cha,me,sil,du,mi,ba,sil1,bi,to,sil2,['miss'],,,0.222,no_beat,,,,cha,3,testConjL2Uns//r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L2,m,2.3553,3.0,0.0,3.6192,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,19. Con la música me puedo desahogar.,3.0,nada ,67.0,yes
19,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r2,19,Online_conjL2_un//c.cha.me31.none.none.wav,fe,ñi,ba,sil,ra,si,te,sil1,ñu,mi,sil2,['-'],,,none,none,,,,cha,3,testConjL2Uns//cat_viol.r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,no_rule,cat,L2,m,2.4415,3.0,1.0,0.6511,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,20. Cuando escucho una melodía que me gusta mucho no puedo evitar mover el cuerpo.,4.0,nada ,67.0,yes
20,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r1,20,Online_conjL2_un//d.si.ñu6.444.1110.wav,go,cha,si,sil,du,ñu,ba,sil1,me,to,sil2,['catch'],[0.9109999999999445],[0.9109999999999445],0.444,no_beat,0.4669999999999445,0.4669999999999445,"[""space""]",si,4,testConjL2Uns//time_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,time,L2,z,3.3594,3.0,0.0,1.8166,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
21,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r1,21,Online_conjL2_un//d.si.ñu4.1332.444.wav,go,me,ñu,sil,du,cha,si,sil1,bi,to,sil2,['catch'],[1.8244999999999436],[1.8244999999999436],1.332,no_beat,0.4924999999999435,0.4924999999999435,"[""space""]",si,4,testConjL2Uns//dep_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,dep,L2,z,0.7359,6.0,0.0,0.6725,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
22,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r1,22,Online_conjL2_un//d.si.ñu7.none.none.wav,go,ñi,mi,sil,du,te,ba,sil1,su,to,sil2,['-'],,,none,none,,,,si,4,testConjL2Uns//cat_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,cat,L2,z,0.9669,6.0,0.0,0.6167,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
23,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r2,23,Online_conjL2_un//d.si.ñu5.none.none.wav,bi,ñi,mi,sil,fe,te,ba,sil1,ra,to,sil2,['-'],,,none,none,,,,si,4,testConjL2Uns//r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L2,z,0.5671,7.0,1.0,0.7269,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
24,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r2,24,Online_conjL2_un//d.si.ñu14.1110.222.wav,fe,ñu,ñi,sil,ra,si,ba,sil1,te,su,sil2,['catch'],[1.7719999999999345],[1.7719999999999345],1.11,no_beat,0.6619999999999344,0.6619999999999344,"[""space""]",si,4,testConjL1Syn//time_viol.r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,no_rule,time,L1,z,1.8706,7.0,0.0,2.5145,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
25,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r1,25,Online_conjL2_un//d.si.ñu12.none.none.wav,ba,bi,mi,sil,go,to,cha,sil1,du,te,sil2,['-'],,,none,none,,,,si,4,testConjL1Syn//r2.s2.1.wav,2.0,conjunction_syn,syncopated,b,s2,rule,rule,L1,z,1.2398,7.0,1.0,1.9483,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
26,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r1,26,Online_conjL2_un//d.si.ñu15.none.none.wav,su,mi,bi,sil,go,me,ba,sil1,du,te,sil2,['false alarm'],[0.7389000000954411],[0.7389000000954411],none,none,,,"[""space""]",si,4,testConjL1Syn//dep_viol.r1.s1.0.wav,2.0,conjunction_syn,syncopated,a,s1,no_rule,dep,L1,m,3.9208,2.0,1.0,2.0972,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
27,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r2,27,Online_conjL2_un//d.si.ñu13.0.1110.wav,si,su,ba,sil,fe,ñu,ñi,sil1,ra,mi,sil2,['catch'],[0.5955999999047208],[0.5955999999047208],0.0,beat,0.5955999999047208,0.5955999999047208,"[""space""]",si,4,testConjL1Syn//r1.s2.2.wav,2.0,conjunction_syn,syncopated,a,s2,rule,rule,L1,m,2.8776,2.0,0.0,2.4428,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
28,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r2,28,Online_conjL2_un//b.fe.ra29.0.888.wav,fe,ba,si,sil,ra,bi,cha,sil1,mi,ñu,sil2,['catch'],[0.6144000000953156],[0.6144000000953156],0.0,beat,0.6144000000953156,0.6144000000953156,"[""space""]",fe,1,testConjL1Syn//time_viol.r1.s1.0.wav,2.0,conjunction_syn,syncopated,a,s1,no_rule,time,L1,z,4.2188,5.0,0.0,2.6231,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
29,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r1,29,Online_conjL2_un//b.fe.ra30.none.none.wav,go,si,cha,sil,du,ba,te,sil1,ñu,ñi,sil2,['-'],,,none,none,,,,fe,1,testConjL1Syn//r1.s2.1.wav,2.0,conjunction_syn,syncopated,a,s2,rule,rule,L1,z,0.6031,7.0,1.0,0.9787,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
30,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r2,30,Online_conjL2_un//b.fe.ra31.888.1776.wav,ñu,to,me,sil,fe,cha,mi,sil1,ra,ba,sil2,['catch'],[1.3302999997139295],[1.3302999997139295],0.888,beat,0.4422999997139295,0.4422999997139295,"[""space""]",fe,1,testConjL1Syn//r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,rule,rule,L1,m,5.6931,3.0,0.0,1.1667,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
31,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r1,31,Online_conjL2_un//b.fe.ra28.none.none.wav,me,cha,mi,sil,go,si,ñi,sil1,du,to,sil2,['-'],,,none,none,,,,fe,1,testConjL1Syn//cat_viol.r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,no_rule,cat,L1,m,6.6699,3.0,1.0,0.36,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
32,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r2,32,Online_conjL2_un//b.fe.ra6.0.888.wav,fe,me,ñu,sil,ra,ñi,mi,sil1,to,bi,sil2,['catch'],[0.44879999971385587],[0.44879999971385587],0.0,beat,0.4487999997138558,0.4487999997138558,"[""space""]",fe,1,testConjL1Syn//r1.s1.1.wav,2.0,conjunction_syn,syncopated,a,s1,rule,rule,L1,m,2.0341,7.0,0.0,1.5744,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
33,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r1,33,Online_conjL2_un//b.fe.ra7.none.none.wav,go,ñu,si,sil,du,me,ñi,sil1,te,ba,sil2,['-'],,,none,none,,,,fe,1,testConjL1Syn//dep_viol.r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,no_rule,dep,L1,m,2.0507,6.0,1.0,0.7692,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
34,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r1,34,Online_conjL2_un//b.fe.ra5.none.none.wav,cha,si,su,sil,go,bi,mi,sil1,du,ñu,sil2,['-'],,,none,none,,,,fe,1,testConjL1Syn//time_viol.r2.s2.0.wav,2.0,conjunction_syn,syncopated,b,s2,no_rule,time,L1,m,2.1069,3.0,1.0,0.7066,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
35,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r2,35,Online_conjL2_un//b.fe.ra4.888.1776.wav,bi,ñi,to,sil,fe,me,ba,sil1,ra,cha,sil2,['catch'],[1.3587000002861487],[1.3587000002861487],0.888,beat,0.4707000002861486,0.4707000002861486,"[""space""]",fe,1,testConjL1Syn//r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,rule,rule,L1,m,3.3523,2.0,0.0,0.512,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
36,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r2,36,Online_conjL2_un//b.fe.ra0.888.1776.wav,ñi,mi,si,sil,fe,to,ñu,sil1,ra,ba,sil2,['miss'],,,0.888,beat,,,,fe,1,testConjL1Syn//cat_viol.r2.s2.0.wav,2.0,conjunction_syn,syncopated,b,s2,no_rule,cat,L1,z,0.7905,5.0,0.0,0.7581,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
37,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s2,r2,37,Online_conjL2_un//b.fe.ra2.888.1776.wav,bi,te,mi,sil,fe,ñu,si,sil1,ra,ba,sil2,['catch'],[1.419999999999959],[1.419999999999959],0.888,beat,0.5319999999999591,0.5319999999999591,"[""space""]",fe,1,testConjL1Syn//cat_viol.r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,no_rule,cat,L1,z,0.482,6.0,0.0,0.9331,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
38,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r1,38,Online_conjL2_un//b.fe.ra3.none.none.wav,go,bi,to,sil,du,me,ba,sil1,su,ñi,sil2,['-'],,,none,none,,,,fe,1,testConjL1Syn//r2.s2.2.wav,2.0,conjunction_syn,syncopated,b,s2,rule,rule,L1,z,2.6004,6.0,1.0,0.5089,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
39,2023-12-11_10h53.29.951,Unsyncopated_study2,s83,28.0,feminino,right,España,Español,Bachelor degree,no,no,A,1,conjunction_un,L2,unsyncopated,s1,r1,39,Online_conjL2_un//b.fe.ra1.none.none.wav,go,te,su,sil,du,mi,ba,sil1,si,me,sil2,['-'],,,none,none,,,,fe,1,testConjL1Syn//r2.s1.1.wav,2.0,conjunction_syn,syncopated,b,s1,rule,rule,L1,z,0.4328,6.0,1.0,0.389,2.0,2.0,Español,0.0,Inglés,6.0,5.0,5.0,no,no,no,nada,,,,nada ,67.0,yes
