Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
107,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r1,107,Online_whatL3//a.chu.mo23.888.1998.wav,fu,ko,li,sil,chu,ga,je,sil2,mo,ji,sil1,['catch'],[2.390299999998888],[2.390299999998888],1.998,no_beat,0.3922999999988878,0.3922999999988878,"[""space""]",mo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
108,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r2,108,Online_whatL3//a.chu.mo9.none.none.wav,ñe,ga,gu,sil2,sa,je,ko,sil,le,ka,sil1,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
109,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r2,109,Online_whatL3//a.chu.mo11.none.none.wav,ka,gu,ko,sil,ñe,do,ga,sil1,sa,je,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
110,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r2,110,Online_whatL3//a.chu.mo8.none.none.wav,je,ji,li,sil2,ñe,ga,do,sil,sa,ko,sil1,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
111,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r1,111,Online_whatL3//a.chu.mo10.0.888.wav,chu,je,di,sil,mo,ka,ji,sil2,ko,le,sil1,['catch'],[1.2868000000006532],[1.2868000000006532],0.888,beat,0.3988000000006532,0.3988000000006532,"[""space""]",mo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
112,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r2,112,Online_whatL3//c.gu.je25.none.none.wav,ñe,ko,ka,sil,sa,do,li,sil2,di,ji,sil1,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
113,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r2,113,Online_whatL3//c.gu.je27.1776.222.wav,ñe,je,li,sil,sa,ji,ga,sil1,gu,fu,sil2,['catch'],[2.1747999999989815],[2.1747999999989815],1.776,beat,0.3987999999989815,0.3987999999989815,"[""space""]",gu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
114,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r1,114,Online_whatL3//c.gu.je26.none.none.wav,chu,di,le,sil,mo,li,ko,sil2,ka,fu,sil1,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
115,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r2,115,Online_whatL3//c.gu.je24.222.1110.wav,fu,gu,do,sil,ñe,je,di,sil1,sa,ga,sil2,['catch'],[0.6095999999996593],[0.6095999999996593],0.222,no_beat,0.3875999999996593,0.3875999999996593,"[""space""]",gu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
116,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r1,116,Online_whatL3//c.gu.je11.444.1332.wav,chu,li,gu,sil2,mo,je,ka,sil,ko,do,sil1,['catch'],[0.863200000001143],[0.863200000001143],0.444,no_beat,0.419200000001143,0.419200000001143,"[""space""]",gu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
117,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r2,117,Online_whatL3//c.gu.je8.none.none.wav,ko,ka,di,sil2,ñe,ji,li,sil,sa,ga,sil1,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
118,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r1,118,Online_whatL3//c.gu.je9.none.none.wav,ga,fu,ko,sil,chu,ji,ka,sil1,mo,di,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
119,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r2,119,Online_whatL3//c.gu.je10.none.none.wav,ñe,li,le,sil,sa,ko,do,sil2,di,ji,sil1,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
120,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r1,120,Online_whatL3//a.chu.mo2.1110.1998.wav,fu,do,je,sil2,chu,gu,li,sil,mo,ka,sil1,['catch'],[2.4266999999991867],[2.4266999999991867],1.998,no_beat,0.4286999999991867,0.4286999999991867,"[""space""]",mo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
121,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r2,121,Online_whatL3//a.chu.mo1.none.none.wav,ñe,gu,ji,sil,sa,di,ga,sil2,fu,ka,sil1,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
122,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r1,122,Online_whatL3//a.chu.mo0.1110.1998.wav,fu,di,li,sil2,chu,ga,ko,sil,mo,le,sil1,['catch'],[2.607900000000427],[2.607900000000427],1.998,no_beat,0.6099000000004271,0.6099000000004271,"[""space""]",mo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
123,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r2,123,Online_whatL3//a.chu.mo3.none.none.wav,ñe,gu,li,sil,sa,je,do,sil1,ji,ka,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
124,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r1,124,Online_whatL3//d.ji.li1.444.1110.wav,chu,je,ji,sil,mo,li,ko,sil1,le,do,sil2,['catch'],[1.0687000000010585],[1.0687000000010585],0.444,no_beat,0.6247000000010585,0.6247000000010585,"[""space""]",ji,4,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
125,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r2,125,Online_whatL3//d.ji.li3.none.none.wav,ñe,di,le,sil,sa,je,gu,sil2,do,ga,sil1,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
126,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r2,126,Online_whatL3//d.ji.li0.1776.1110.wav,ñe,do,fu,sil,sa,li,gu,sil1,ji,ka,sil2,['catch_delay'],[1.1587000000010568],[1.1587000000010568],1.776,beat,1.1587000000010568,1.1587000000010568,,ji,4,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
127,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r2,127,Online_whatL3//d.ji.li2.none.none.wav,ga,do,ka,sil2,ñe,fu,di,sil,sa,le,sil1,['-'],[0.27070000000105665],[0.27070000000105665],none,none,,,"[""space""]",ji,4,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
128,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,0,Online_whenL4//c.bu24.1998.wav,lo,po,ci,sil,nu,re,ñi,sil1,pe,bu,sil2,['catch'],[2.563400000000456],[2.563400000000456],1.998,no_beat,0.5654000000004562,0.5654000000004562,"[""space""]",bu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
129,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,1,Online_whenL4//c.bu25.222.wav,ña,bu,de,sil,da,po,lo,sil1,ja,pe,sil2,['miss'],,,0.222,no_beat,,,,bu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
130,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,2,Online_whenL4//c.bu27.0.wav,bu,de,zi,sil,ja,da,ru,sil1,bo,po,sil2,['catch'],[0.4275999999997566],[0.4275999999997566],0.0,beat,0.4275999999997566,0.4275999999997566,"[""space""]",bu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
131,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,3,Online_whenL4//c.bu26.none.wav,po,da,ña,sil,zi,ru,lo,sil1,ci,re,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
132,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,4,Online_whenL4//c.bu7.none.wav,lo,ci,ja,sil,pe,ñi,da,sil1,re,ru,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
133,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,5,Online_whenL4//c.bu4.none.wav,ru,ña,ja,sil,ñi,de,ci,sil1,po,zi,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
134,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,6,Online_whenL4//c.bu6.none.wav,nu,de,ci,sil,ru,zi,ña,sil1,po,ñi,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
135,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,7,Online_whenL4//c.bu5.444.wav,ci,ñi,bu,sil,po,nu,ña,sil1,pe,zi,sil2,['catch'],[0.8125999999995202],[0.8125999999995202],0.444,no_beat,0.3685999999995201,0.3685999999995201,"[""space""]",bu,3,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
136,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,8,Online_whenL4//a.lo20.none.wav,re,po,ja,sil,de,ña,nu,sil1,pe,ru,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
137,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,9,Online_whenL4//a.lo23.1332.wav,nu,ña,ci,sil,re,ñi,lo,sil1,pe,bu,sil2,['catch'],[2.0475999999996475],[2.0475999999996475],1.332,no_beat,0.7155999999996474,0.7155999999996474,"[""space""]",lo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
138,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,10,Online_whenL4//a.lo21.1998.wav,ñi,zi,bu,sil,de,ru,po,sil1,ña,lo,sil2,['catch'],[2.5587999999988824],[2.5587999999988824],1.998,no_beat,0.5607999999988824,0.5607999999988824,"[""space""]",lo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
139,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,11,Online_whenL4//a.lo22.444.wav,pe,ña,lo,sil,re,ñi,bo,sil1,ru,ja,sil2,['miss'],,,0.444,no_beat,,,,lo,2,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
140,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,12,Online_whenL4//b.ja20.0.wav,ja,bu,ñi,sil,bo,de,lo,sil1,ru,da,sil2,['catch'],[0.8497000000011212],[0.8497000000011212],0.0,beat,0.8497000000011212,0.8497000000011212,"[""space""]",ja,1,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
141,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,13,Online_whenL4//b.ja21.none.wav,bu,da,ci,sil,ru,nu,zi,sil1,de,po,sil2,['false alarm'],[0.12349999999992178],[0.12349999999992178],none,none,,,"[""space""]",ja,1,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
142,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,14,Online_whenL4//b.ja23.444.wav,bu,da,ja,sil,ña,de,nu,sil1,ñi,po,sil2,['catch'],[0.7405999999996311],[0.7405999999996311],0.444,no_beat,0.2965999999996311,0.2965999999996311,"[""space""]",ja,1,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
143,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,15,Online_whenL4//b.ja22.1776.wav,da,ci,zi,sil,ña,ru,bo,sil1,ja,bu,sil2,['catch'],[2.211400000000367],[2.211400000000367],1.776,beat,0.435400000000367,0.435400000000367,"[""space""]",ja,1,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
144,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,16,Online_whenL4//b.ja34.1776.wav,re,bo,da,sil,zi,bu,ña,sil1,ja,ci,sil2,['miss'],,,1.776,beat,,,,ja,1,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
145,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,17,Online_whenL4//b.ja32.none.wav,ru,bu,de,sil,ña,lo,nu,sil1,re,ci,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
146,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,18,Online_whenL4//b.ja33.none.wav,ci,po,nu,sil,ñi,zi,pe,sil1,re,bu,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
147,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,19,Online_whenL4//b.ja35.1998.wav,ru,re,da,sil,lo,bo,ña,sil1,po,ja,sil2,"['false alarm', 'catch']","[0.7569000000005417, 2.61190000000056]",[2.61190000000056],1.998,no_beat,0.6139000000005599,0.6139000000005599,"[""space"",""space""]",ja,1,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
148,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,20,Online_whenL4//d.pe10.888.wav,da,zi,po,sil,pe,lo,ru,sil1,ci,re,sil2,['catch'],[1.370199999999386],[1.370199999999386],0.888,beat,0.4821999999993859,0.4821999999993859,"[""space""]",pe,4,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
149,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,21,Online_whenL4//d.pe11.none.wav,re,da,zi,sil,bu,lo,ña,sil1,ci,po,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
150,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,22,Online_whenL4//d.pe9.none.wav,de,bu,da,sil,zi,ña,nu,sil1,ci,re,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
151,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,23,Online_whenL4//d.pe8.1998.wav,bo,ru,ña,sil,nu,ñi,ja,sil1,po,pe,sil2,['catch'],[2.5247000000010758],[2.5247000000010758],1.998,no_beat,0.5267000000010758,0.5267000000010758,"[""space""]",pe,4,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
152,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,24,Online_whenL4//b.ja7.none.wav,de,bo,zi,sil,ru,pe,da,sil1,po,nu,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
153,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,25,Online_whenL4//b.ja6.1332.wav,pe,ña,de,sil,bo,ci,ja,sil1,lo,po,sil2,['catch'],[1.6884999999999764],[1.6884999999999764],1.332,no_beat,0.3564999999999763,0.3564999999999763,"[""space""]",ja,1,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
154,2024-01-17_13h42.16.863,Unsyncopated_study2,s93,24.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,2,when,L4,unsyncopated,when,when,26,Online_whenL4//b.ja5.none.wav,re,pe,ña,sil,bu,po,ci,sil1,lo,nu,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,4.0,2.0,Catalán,0.0,Castellano,0.0,Inglés,5.0,Francés,13.0,4.0,1.0,yes,no,yes,Flauta,12,Ukelele ,12,,,Nada,66.0,yes
