Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2023-11-08_21h55.01.909,Unsyncopated1,s72,18.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,conjunction_syn,L4,syncopated,s2,r1,0,Online_conjL4_syn//a.zi.lo14.666.1554.wav,ci,bo,pe,zi,sil,re,bu,lo,sil1,da,sil2,['catch'],[2.186099999993985],[2.186099999993985],1.554,no_beat,0.6320999999939849,0.6320999999939849,"[""space""]",lo,2,testConjL4Syn//r1.s1.2.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L4,z,2.7998,4.0,1.0,9.3453,3 ,2.0,castellano,0.0,catalán,0.0,inglés,12.0,4.0,2.0,no,no,no,nada,,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,"La silaba ""gu"" casi nunca la elegía porque me parecía que decía ""bu"" todo el rato y no ""gu""",68.0,yes
1,2023-11-08_21h55.01.909,Unsyncopated1,s72,18.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,conjunction_syn,L4,syncopated,s1,r2,1,Online_conjL4_syn//a.zi.lo12.none.none.wav,ja,ci,ña,nu,sil,bu,bo,de,sil1,re,sil2,['-'],,,none,none,,,,lo,2,testConjL4Syn//r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,rule,rule,L4,m,3.4053,5.0,0.0,2.638,3 ,2.0,castellano,0.0,catalán,0.0,inglés,12.0,4.0,2.0,no,no,no,nada,,2. En mi tiempo libre apenas escucho música.,5.0,"La silaba ""gu"" casi nunca la elegía porque me parecía que decía ""bu"" todo el rato y no ""gu""",68.0,yes
2,2023-11-08_21h55.01.909,Unsyncopated1,s72,18.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,conjunction_syn,L4,syncopated,s2,r2,2,Online_conjL4_syn//a.zi.lo13.none.none.wav,pe,de,ña,ja,sil,ci,ru,nu,sil1,po,sil2,['-'],,,none,none,,,,lo,2,testConjL4Syn//time_viol.r1.s1.0.wav,1.0,conjunction_syn,syncopated,a,s1,no_rule,time,L4,z,1.2885,4.0,0.0,2.2447,3 ,2.0,castellano,0.0,catalán,0.0,inglés,12.0,4.0,2.0,no,no,no,nada,,3. Algunas canciones me ponen los pelos de punta,3.0,"La silaba ""gu"" casi nunca la elegía porque me parecía que decía ""bu"" todo el rato y no ""gu""",68.0,yes
3,2023-11-08_21h55.01.909,Unsyncopated1,s72,18.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,conjunction_syn,L4,syncopated,s1,r1,3,Online_conjL4_syn//a.zi.lo15.0.666.wav,zi,pe,ci,lo,sil,bo,po,ña,sil1,da,sil2,['catch'],[1.2008000000118955],[1.2008000000118955],0.666,no_beat,0.5348000000118954,0.5348000000118954,"[""space""]",lo,2,testConjL4Syn//dep_viol.r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,no_rule,dep,L4,m,2.5716,3.0,1.0,2.4407,3 ,2.0,castellano,0.0,catalán,0.0,inglés,12.0,4.0,2.0,no,no,no,nada,,4. La música me hace compañía cuando estoy solo,4.0,"La silaba ""gu"" casi nunca la elegía porque me parecía que decía ""bu"" todo el rato y no ""gu""",68.0,yes
4,2023-11-08_21h55.01.909,Unsyncopated1,s72,18.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,conjunction_syn,L4,syncopated,s1,r2,4,Online_conjL4_syn//a.zi.lo1.none.none.wav,ja,re,ru,nu,sil,de,da,bu,sil1,ñi,sil2,['-'],,,none,none,,,,lo,2,testConjL4Syn//time_viol.r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,no_rule,time,L4,z,1.1156,6.0,0.0,2.2255,3 ,2.0,castellano,0.0,catalán,0.0,inglés,12.0,4.0,2.0,no,no,no,nada,,5. No me apetece bailar ni con la música que más me gusta,5.0,"La silaba ""gu"" casi nunca la elegía porque me parecía que decía ""bu"" todo el rato y no ""gu""",68.0,yes
5,2023-11-08_21h55.01.909,Unsyncopated1,s72,18.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,conjunction_syn,L4,syncopated,s2,r2,5,Online_conjL4_syn//a.zi.lo0.none.none.wav,bu,bo,po,ja,sil,de,ñi,nu,sil1,re,sil2,['-'],,,none,none,,,,lo,2,testConjL4Syn//r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,rule,rule,L4,z,0.7004,5.0,1.0,1.927,3 ,2.0,castellano,0.0,catalán,0.0,inglés,12.0,4.0,2.0,no,no,no,nada,,6. La música me hace conectar con la gente,4.0,"La silaba ""gu"" casi nunca la elegía porque me parecía que decía ""bu"" todo el rato y no ""gu""",68.0,yes
6,2023-11-08_21h55.01.909,Unsyncopated1,s72,18.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,conjunction_syn,L4,syncopated,s1,r1,6,Online_conjL4_syn//a.zi.lo2.0.666.wav,zi,ñi,re,lo,sil,bu,ci,bo,sil1,ña,sil2,['catch'],[1.155099999994036],[1.155099999994036],0.666,no_beat,0.4890999999940358,0.4890999999940358,"[""space""]",lo,2,testConjL4Syn//r1.s1.1.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L4,z,0.9757,4.0,1.0,1.2656,3 ,2.0,castellano,0.0,catalán,0.0,inglés,12.0,4.0,2.0,no,no,no,nada,,7. Me informo sobre la música que me gusta.,4.0,"La silaba ""gu"" casi nunca la elegía porque me parecía que decía ""bu"" todo el rato y no ""gu""",68.0,yes
7,2023-11-08_21h55.01.909,Unsyncopated1,s72,18.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,conjunction_syn,L4,syncopated,s2,r2,7,Online_conjL4_syn//a.zi.lo3.none.none.wav,po,ci,pe,ja,sil,re,bo,nu,sil1,ña,sil2,['-'],,,none,none,,,,lo,2,testConjL4Syn//time_viol.r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,no_rule,time,L4,m,2.5604,3.0,1.0,0.7374,3 ,2.0,castellano,0.0,catalán,0.0,inglés,12.0,4.0,2.0,no,no,no,nada,,8.Me emociono escuchando ciertas canciones.,4.0,"La silaba ""gu"" casi nunca la elegía porque me parecía que decía ""bu"" todo el rato y no ""gu""",68.0,yes
8,2023-11-08_21h55.01.909,Unsyncopated1,s72,18.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,conjunction_syn,L4,syncopated,s1,r1,8,Online_conjL4_syn//b.ja.nu1.none.none.wav,zi,de,ru,lo,sil,po,ña,bu,sil1,da,sil2,['-'],,,none,none,,,,ja,1,testConjL4Syn//dep_viol.r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,no_rule,dep,L4,z,0.637,3.0,0.0,1.6013,3 ,2.0,castellano,0.0,catalán,0.0,inglés,12.0,4.0,2.0,no,no,no,nada,,9.La música me tranquiliza y me relaja.,4.0,"La silaba ""gu"" casi nunca la elegía porque me parecía que decía ""bu"" todo el rato y no ""gu""",68.0,yes
9,2023-11-08_21h55.01.909,Unsyncopated1,s72,18.0,feminino,right,España,Castellano y catalán,Upper secondary,no,no,A,1,conjunction_syn,L4,syncopated,s1,r2,9,Online_conjL4_syn//b.ja.nu3.0.666.wav,ja,bu,bo,nu,sil,pe,ru,re,sil1,ñi,sil2,['catch'],[0.5214999999999463],[0.5214999999999463],0.0,beat,0.5214999999999463,0.5214999999999463,"[""space""]",ja,1,testConjL4Syn//r2.s1.1.wav,1.0,conjunction_syn,syncopated,b,s1,rule,rule,L4,z,0.3292,6.0,1.0,1.0677,3 ,2.0,castellano,0.0,catalán,0.0,inglés,12.0,4.0,2.0,no,no,no,nada,,10.La música me hace bailar,3.0,"La silaba ""gu"" casi nunca la elegía porque me parecía que decía ""bu"" todo el rato y no ""gu""",68.0,yes
