Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-04-22_18h58.21.570,Experiment4_uns,s185,22.0,masculino,left,España,Catalán,Bachelor degree,no,no,B,1,conjunction_un,L4,unsyncopated,s2,r1,0,Online_conjL4_un//c.bu.da23.none.none.wav,po,ru,pe,sil,zi,re,ña,sil1,lo,ci,sil2,['-'],,,none,none,,,,da,3,testConjL4Uns//r1.s1.2.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L4,z,2.3363,5.0,1.0,7.946,3.0,3.0,Catalán,0.0,Castellano,4.0,Inglés,6.0,4.0,2.0,yes,no,yes,Piano,6,Flauta,6,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,3.0,Creo que ha sido en el lenguaje 3. He recibido una videollamada y se me han desconectado los auriculares durante unos instantes.,68.0,yes
1,2024-04-22_18h58.21.570,Experiment4_uns,s185,22.0,masculino,left,España,Catalán,Bachelor degree,no,no,B,1,conjunction_un,L4,unsyncopated,s2,r1,1,Online_conjL4_un//c.bu.da22.1110.0.wav,da,ci,bo,sil,zi,bu,ru,sil1,lo,pe,sil2,['catch'],[0.7916000001430348],[0.7916000001430348],0.0,beat,0.7916000001430348,0.7916000001430348,"[""space""]",da,3,testConjL4Uns//dep_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,dep,L4,m,2.702,3.0,1.0,6.255,3.0,3.0,Catalán,0.0,Castellano,4.0,Inglés,6.0,4.0,2.0,yes,no,yes,Piano,6,Flauta,6,2. En mi tiempo libre apenas escucho música.,4.0,Creo que ha sido en el lenguaje 3. He recibido una videollamada y se me han desconectado los auriculares durante unos instantes.,68.0,yes
2,2024-04-22_18h58.21.570,Experiment4_uns,s185,22.0,masculino,left,España,Catalán,Bachelor degree,no,no,B,1,conjunction_un,L4,unsyncopated,s1,r1,2,Online_conjL4_un//c.bu.da20.1332.222.wav,zi,da,pe,sil,lo,ñi,bu,sil1,po,de,sil2,['miss'],,,0.222,no_beat,,,,da,3,testConjL4Uns//dep_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,dep,L4,z,2.2333,4.0,0.0,7.6358,3.0,3.0,Catalán,0.0,Castellano,4.0,Inglés,6.0,4.0,2.0,yes,no,yes,Piano,6,Flauta,6,3. Algunas canciones me ponen los pelos de punta,4.0,Creo que ha sido en el lenguaje 3. He recibido una videollamada y se me han desconectado los auriculares durante unos instantes.,68.0,yes
3,2024-04-22_18h58.21.570,Experiment4_uns,s185,22.0,masculino,left,España,Catalán,Bachelor degree,no,no,B,1,conjunction_un,L4,unsyncopated,s2,r2,3,Online_conjL4_un//c.bu.da21.none.none.wav,de,bo,ñi,sil,ja,ci,po,sil1,nu,re,sil2,['-'],,,none,none,,,,da,3,testConjL4Uns//r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L4,z,1.5349,6.0,1.0,1.5915,3.0,3.0,Catalán,0.0,Castellano,4.0,Inglés,6.0,4.0,2.0,yes,no,yes,Piano,6,Flauta,6,4. La música me hace compañía cuando estoy solo,4.0,Creo que ha sido en el lenguaje 3. He recibido una videollamada y se me han desconectado los auriculares durante unos instantes.,68.0,yes
4,2024-04-22_18h58.21.570,Experiment4_uns,s185,22.0,masculino,left,España,Catalán,Bachelor degree,no,no,B,1,conjunction_un,L4,unsyncopated,s2,r2,4,Online_conjL4_un//a.zi.lo15.none.none.wav,po,ñi,pe,sil,ja,da,bo,sil1,nu,de,sil2,['-'],,,none,none,,,,zi,1,testConjL4Uns//r1.s2.2.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L4,m,5.1533,3.0,0.0,2.7095,3.0,3.0,Catalán,0.0,Castellano,4.0,Inglés,6.0,4.0,2.0,yes,no,yes,Piano,6,Flauta,6,5. No me apetece bailar ni con la música que más me gusta,5.0,Creo que ha sido en el lenguaje 3. He recibido una videollamada y se me han desconectado los auriculares durante unos instantes.,68.0,yes
5,2024-04-22_18h58.21.570,Experiment4_uns,s185,22.0,masculino,left,España,Catalán,Bachelor degree,no,no,B,1,conjunction_un,L4,unsyncopated,s2,r2,5,Online_conjL4_un//a.zi.lo12.none.none.wav,re,bo,pe,sil,ja,bu,ru,sil1,nu,de,sil2,['-'],,,none,none,,,,zi,1,testConjL4Uns//r2.s2.1.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L4,z,1.7008,3.0,1.0,2.0083,3.0,3.0,Catalán,0.0,Castellano,4.0,Inglés,6.0,4.0,2.0,yes,no,yes,Piano,6,Flauta,6,6. La música me hace conectar con la gente,3.0,Creo que ha sido en el lenguaje 3. He recibido una videollamada y se me han desconectado los auriculares durante unos instantes.,68.0,yes
6,2024-04-22_18h58.21.570,Experiment4_uns,s185,22.0,masculino,left,España,Catalán,Bachelor degree,no,no,B,1,conjunction_un,L4,unsyncopated,s1,r1,6,Online_conjL4_un//a.zi.lo14.0.888.wav,zi,po,ñi,sil,lo,bo,da,sil1,pe,bu,sil2,['catch'],[0.9956000001429857],[0.9956000001429857],0.0,beat,0.9956000001429856,0.9956000001429856,"[""space""]",zi,1,testConjL4Uns//time_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,time,L4,z,2.3396,3.0,0.0,1.6076,3.0,3.0,Catalán,0.0,Castellano,4.0,Inglés,6.0,4.0,2.0,yes,no,yes,Piano,6,Flauta,6,7. Me informo sobre la música que me gusta.,4.0,Creo que ha sido en el lenguaje 3. He recibido una videollamada y se me han desconectado los auriculares durante unos instantes.,68.0,yes
7,2024-04-22_18h58.21.570,Experiment4_uns,s185,22.0,masculino,left,España,Catalán,Bachelor degree,no,no,B,1,conjunction_un,L4,unsyncopated,s2,r2,7,Online_conjL4_un//a.zi.lo13.none.none.wav,re,ña,bo,sil,ja,bu,ñi,sil1,nu,da,sil2,['-'],,,none,none,,,,zi,1,testConjL4Uns//cat_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,cat,L4,z,1.5209,6.0,0.0,1.4568,3.0,3.0,Catalán,0.0,Castellano,4.0,Inglés,6.0,4.0,2.0,yes,no,yes,Piano,6,Flauta,6,8.Me emociono escuchando ciertas canciones.,4.0,Creo que ha sido en el lenguaje 3. He recibido una videollamada y se me han desconectado los auriculares durante unos instantes.,68.0,yes
8,2024-04-22_18h58.21.570,Experiment4_uns,s185,22.0,masculino,left,España,Catalán,Bachelor degree,no,no,B,1,conjunction_un,L4,unsyncopated,s1,r2,8,Online_conjL4_un//d.pe.po6.1110.222.wav,ja,po,de,sil,nu,pe,da,sil1,ru,bo,sil2,['catch'],[1.0336000001429966],[1.0336000001429966],0.222,no_beat,0.8116000001429966,0.8116000001429966,"[""space""]",po,4,testConjL4Uns//r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L4,z,1.3904,4.0,1.0,1.1876,3.0,3.0,Catalán,0.0,Castellano,4.0,Inglés,6.0,4.0,2.0,yes,no,yes,Piano,6,Flauta,6,9.La música me tranquiliza y me relaja.,4.0,Creo que ha sido en el lenguaje 3. He recibido una videollamada y se me han desconectado los auriculares durante unos instantes.,68.0,yes
9,2024-04-22_18h58.21.570,Experiment4_uns,s185,22.0,masculino,left,España,Catalán,Bachelor degree,no,no,B,1,conjunction_un,L4,unsyncopated,s1,r1,9,Online_conjL4_un//d.pe.po5.none.none.wav,zi,de,re,sil,lo,ru,ci,sil1,bo,bu,sil2,['-'],,,none,none,,,,po,4,testConjL4Uns//r1.s1.1.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L4,z,2.3048,3.0,1.0,2.4065,3.0,3.0,Catalán,0.0,Castellano,4.0,Inglés,6.0,4.0,2.0,yes,no,yes,Piano,6,Flauta,6,10.La música me hace bailar,3.0,Creo que ha sido en el lenguaje 3. He recibido una videollamada y se me han desconectado los auriculares durante unos instantes.,68.0,yes
