Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-04-09_15h26.08.335,Experiment4_uns,s165,23.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L1,unsyncopated,s1,r2,0,Online_whatL1//d.ne.ni13.1998.222.wav,ta,ni,fa,sil2,be,ro,ze,sil,ne,fo,sil1,['catch'],[2.38250000000005],[2.38250000000005],1.998,no_beat,0.38450000000005,0.38450000000005,"[""space""]",ne,4,testWhatL1Uns//r2.s1.1.wav,1.0,what,unsyncopated,b,s1,rule,rule,L1,z,1.1793,7.0,1.0,1.5099,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,5.0,yes,no,yes,Flauta,6,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,Nada,62.0,yes
1,2024-04-09_15h26.08.335,Experiment4_uns,s165,23.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L1,unsyncopated,s2,r2,1,Online_whatL1//d.ne.ni15.222.1110.wav,la,ne,ro,sil,ta,ni,cho,sil1,be,zu,sil2,['catch'],[0.93850000000009],[0.93850000000009],0.222,no_beat,0.7165000000000901,0.7165000000000901,"[""space""]",ne,4,testWhatL1Uns//r1.s2.2.wav,1.0,what,unsyncopated,a,s2,rule,rule,L1,z,0.878,6.0,1.0,1.1484,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,5.0,yes,no,yes,Flauta,6,2. En mi tiempo libre apenas escucho música.,4.0,Nada,62.0,yes
2,2024-04-09_15h26.08.335,Experiment4_uns,s165,23.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L1,unsyncopated,s1,r1,2,Online_whatL1//d.ne.ni12.1554.222.wav,pu,ni,fa,sil2,ki,lu,ne,sil,cho,ro,sil1,['catch'],[2.220599999904607],[2.220599999904607],1.554,no_beat,0.666599999904607,0.666599999904607,"[""space""]",ne,4,testWhatL1Uns//r2.s1.2.wav,1.0,what,unsyncopated,b,s1,rule,rule,L1,z,1.7011,4.0,1.0,3.3829,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,5.0,yes,no,yes,Flauta,6,3. Algunas canciones me ponen los pelos de punta,3.0,Nada,62.0,yes
3,2024-04-09_15h26.08.335,Experiment4_uns,s165,23.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L1,unsyncopated,s2,r2,3,Online_whatL1//d.ne.ni14.1332.0.wav,ni,cho,fo,sil,ta,zu,ne,sil2,be,lu,sil1,['catch'],[1.8249999999999318],[1.8249999999999318],1.332,no_beat,0.4929999999999317,0.4929999999999317,"[""space""]",ne,4,testWhatL1Uns//time_viol.r2.s2.0.wav,1.0,what,unsyncopated,b,s2,no_rule,time,L1,z,2.1591,5.0,0.0,2.0688,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,5.0,yes,no,yes,Flauta,6,4. La música me hace compañía cuando estoy solo,3.0,Nada,62.0,yes
4,2024-04-09_15h26.08.335,Experiment4_uns,s165,23.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L1,unsyncopated,s2,r1,4,Online_whatL1//a.pu.ki8.1110.1998.wav,ri,ro,cho,sil2,pu,zu,ne,sil,ki,lu,sil1,['catch'],[2.380700000047682],[2.380700000047682],1.998,no_beat,0.3827000000476819,0.3827000000476819,"[""space""]",ki,2,testWhatL1Uns//dep_viol.r2.s2.0.wav,1.0,what,unsyncopated,b,s2,no_rule,dep,L1,z,0.4054,7.0,0.0,1.3483,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,5.0,yes,no,yes,Flauta,6,5. No me apetece bailar ni con la música que más me gusta,5.0,Nada,62.0,yes
5,2024-04-09_15h26.08.335,Experiment4_uns,s165,23.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L1,unsyncopated,s1,r2,5,Online_whatL1//a.pu.ki11.none.none.wav,ta,lu,ri,sil,be,la,fa,sil1,ne,ze,sil2,['-'],,,none,none,,,,ki,2,testWhatL1Uns//dep_viol.r1.s1.0.wav,1.0,what,unsyncopated,a,s1,no_rule,dep,L1,z,1.2818,6.0,0.0,1.3923,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,5.0,yes,no,yes,Flauta,6,6. La música me hace conectar con la gente,3.0,Nada,62.0,yes
6,2024-04-09_15h26.08.335,Experiment4_uns,s165,23.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L1,unsyncopated,s2,r1,6,Online_whatL1//a.pu.ki10.888.1776.wav,ni,la,lu,sil,pu,zu,ze,sil1,ki,ne,sil2,['catch'],[2.103899999856935],[2.103899999856935],1.776,beat,0.3278999998569352,0.3278999998569352,"[""space""]",ki,2,testWhatL1Uns//time_viol.r2.s1.0.wav,1.0,what,unsyncopated,b,s1,no_rule,time,L1,z,0.7149,7.0,0.0,0.2711,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,5.0,yes,no,yes,Flauta,6,7. Me informo sobre la música que me gusta.,3.0,Nada,62.0,yes
7,2024-04-09_15h26.08.335,Experiment4_uns,s165,23.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L1,unsyncopated,s1,r2,7,Online_whatL1//a.pu.ki9.none.none.wav,ta,ne,la,sil2,be,zu,ze,sil,fo,lu,sil1,['-'],,,none,none,,,,ki,2,testWhatL1Uns//r1.s2.1.wav,1.0,what,unsyncopated,a,s2,rule,rule,L1,z,1.7981,4.0,1.0,1.6152,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,5.0,yes,no,yes,Flauta,6,8.Me emociono escuchando ciertas canciones.,4.0,Nada,62.0,yes
8,2024-04-09_15h26.08.335,Experiment4_uns,s165,23.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L1,unsyncopated,s2,r1,8,Online_whatL1//d.ne.ni16.0.444.wav,ne,la,ni,sil,pu,ri,zu,sil1,ki,fa,sil2,['catch'],[0.4179000000954147],[0.4179000000954147],0.0,beat,0.4179000000954147,0.4179000000954147,"[""space""]",ne,4,testWhatL1Uns//r2.s2.0.wav,1.0,what,unsyncopated,b,s2,rule,rule,L1,z,0.3402,7.0,1.0,0.1359,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,5.0,yes,no,yes,Flauta,6,9.La música me tranquiliza y me relaja.,4.0,Nada,62.0,yes
9,2024-04-09_15h26.08.335,Experiment4_uns,s165,23.0,feminino,right,España,Catalán y castellano,Bachelor degree,no,no,A,1,what,L1,unsyncopated,s1,r1,9,Online_whatL1//d.ne.ni18.none.none.wav,pu,ro,fo,sil,ki,ze,zu,sil2,cho,fa,sil1,['-'],,,none,none,,,,ne,4,testWhatL1Uns//time_viol.r1.s2.0.wav,1.0,what,unsyncopated,a,s2,no_rule,time,L1,m,3.2663,3.0,1.0,4.2997,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,4.0,5.0,yes,no,yes,Flauta,6,10.La música me hace bailar,3.0,Nada,62.0,yes
