Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-02-04_19h09.49.921,Unsyncopated_study2,s101,23.0,feminino,right,España,Castellano,Master degree,no,no,B,1,conjunction_un,L2,unsyncopated,s2,r1,0,Online_conjL2_un//a.go.du21.888.1776.wav,ba,cha,si,sil,go,to,ñi,sil1,du,te,sil2,['catch'],[1.551400000095441],[1.551400000095441],0.888,beat,0.6634000000954411,0.6634000000954411,"[""space""]",go,1,testConjL2Uns//time_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,time,L2,m,4.0912,4.0,1.0,3.8886,2.0,2.0,Castellano,0.0,Inglés,6.0,2.0,2.0,yes,no,yes,Flauta dulce,6,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,3.0,"En el ejercicio de detectar la sílabas del primer lenguaje he tenido dificultades al comienzo porque pensaba que era únicamente de una sílaba todo el tiempo y me he centrado en escuchar esa, por tanto, no me he dado cuenta pasado un rato que las sílabas ha identificar cambiaban cada cierto tiempo. A pesar de eso al comienzo el resto del experimento ha ido bien.",61.0,yes
1,2024-02-04_19h09.49.921,Unsyncopated_study2,s101,23.0,feminino,right,España,Castellano,Master degree,no,no,B,1,conjunction_un,L2,unsyncopated,s2,r1,1,Online_conjL2_un//a.go.du23.888.1776.wav,su,te,mi,sil,go,ñu,bi,sil1,du,me,sil2,['catch'],[1.4745000000000346],[1.4745000000000346],0.888,beat,0.5865000000000345,0.5865000000000345,"[""space""]",go,1,testConjL2Uns//time_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,time,L2,m,1.2992,7.0,1.0,1.6047,2.0,2.0,Castellano,0.0,Inglés,6.0,2.0,2.0,yes,no,yes,Flauta dulce,6,2. En mi tiempo libre apenas escucho música.,3.0,"En el ejercicio de detectar la sílabas del primer lenguaje he tenido dificultades al comienzo porque pensaba que era únicamente de una sílaba todo el tiempo y me he centrado en escuchar esa, por tanto, no me he dado cuenta pasado un rato que las sílabas ha identificar cambiaban cada cierto tiempo. A pesar de eso al comienzo el resto del experimento ha ido bien.",61.0,yes
2,2024-02-04_19h09.49.921,Unsyncopated_study2,s101,23.0,feminino,right,España,Castellano,Master degree,no,no,B,1,conjunction_un,L2,unsyncopated,s1,r2,2,Online_conjL2_un//a.go.du22.none.none.wav,fe,bi,ñi,sil,ra,mi,me,sil1,su,ñu,sil2,['-'],,,none,none,,,,go,1,testConjL2Uns//cat_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,cat,L2,z,1.6008,6.0,0.0,1.6932,2.0,2.0,Castellano,0.0,Inglés,6.0,2.0,2.0,yes,no,yes,Flauta dulce,6,3. Algunas canciones me ponen los pelos de punta,4.0,"En el ejercicio de detectar la sílabas del primer lenguaje he tenido dificultades al comienzo porque pensaba que era únicamente de una sílaba todo el tiempo y me he centrado en escuchar esa, por tanto, no me he dado cuenta pasado un rato que las sílabas ha identificar cambiaban cada cierto tiempo. A pesar de eso al comienzo el resto del experimento ha ido bien.",61.0,yes
3,2024-02-04_19h09.49.921,Unsyncopated_study2,s101,23.0,feminino,right,España,Castellano,Master degree,no,no,B,1,conjunction_un,L2,unsyncopated,s1,r1,3,Online_conjL2_un//a.go.du20.0.888.wav,go,ñi,si,sil,du,mi,me,sil1,bi,te,sil2,['catch'],[0.8088999998568625],[0.8088999998568625],0.0,beat,0.8088999998568625,0.8088999998568625,"[""space""]",go,1,testConjL2Uns//r2.s1.2.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L2,m,1.7742,5.0,0.0,3.9655,2.0,2.0,Castellano,0.0,Inglés,6.0,2.0,2.0,yes,no,yes,Flauta dulce,6,4. La música me hace compañía cuando estoy solo,3.0,"En el ejercicio de detectar la sílabas del primer lenguaje he tenido dificultades al comienzo porque pensaba que era únicamente de una sílaba todo el tiempo y me he centrado en escuchar esa, por tanto, no me he dado cuenta pasado un rato que las sílabas ha identificar cambiaban cada cierto tiempo. A pesar de eso al comienzo el resto del experimento ha ido bien.",61.0,yes
4,2024-02-04_19h09.49.921,Unsyncopated_study2,s101,23.0,feminino,right,España,Castellano,Master degree,no,no,B,1,conjunction_un,L2,unsyncopated,s2,r1,4,Online_conjL2_un//a.go.du13.888.1776.wav,mi,bi,ba,sil,go,ñu,to,sil1,du,te,sil2,['catch'],[1.5537000000476837],[1.5537000000476837],0.888,beat,0.6657000000476837,0.6657000000476837,"[""space""]",go,1,testConjL2Uns//r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L2,z,1.265,4.0,1.0,2.5724,2.0,2.0,Castellano,0.0,Inglés,6.0,2.0,2.0,yes,no,yes,Flauta dulce,6,5. No me apetece bailar ni con la música que más me gusta,5.0,"En el ejercicio de detectar la sílabas del primer lenguaje he tenido dificultades al comienzo porque pensaba que era únicamente de una sílaba todo el tiempo y me he centrado en escuchar esa, por tanto, no me he dado cuenta pasado un rato que las sílabas ha identificar cambiaban cada cierto tiempo. A pesar de eso al comienzo el resto del experimento ha ido bien.",61.0,yes
5,2024-02-04_19h09.49.921,Unsyncopated_study2,s101,23.0,feminino,right,España,Castellano,Master degree,no,no,B,1,conjunction_un,L2,unsyncopated,s2,r2,5,Online_conjL2_un//a.go.du15.none.none.wav,me,mi,ñu,sil,fe,si,ñi,sil1,ra,su,sil2,['-'],,,none,none,,,,go,1,testConjL2Uns//dep_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,dep,L2,z,1.0992,6.0,0.0,1.5327,2.0,2.0,Castellano,0.0,Inglés,6.0,2.0,2.0,yes,no,yes,Flauta dulce,6,6. La música me hace conectar con la gente,3.0,"En el ejercicio de detectar la sílabas del primer lenguaje he tenido dificultades al comienzo porque pensaba que era únicamente de una sílaba todo el tiempo y me he centrado en escuchar esa, por tanto, no me he dado cuenta pasado un rato que las sílabas ha identificar cambiaban cada cierto tiempo. A pesar de eso al comienzo el resto del experimento ha ido bien.",61.0,yes
6,2024-02-04_19h09.49.921,Unsyncopated_study2,s101,23.0,feminino,right,España,Castellano,Master degree,no,no,B,1,conjunction_un,L2,unsyncopated,s2,r2,6,Online_conjL2_un//a.go.du12.none.none.wav,bi,su,mi,sil,fe,ñi,te,sil1,ra,si,sil2,['-'],,,none,none,,,,go,1,testConjL2Uns//r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L2,m,1.7904,6.0,0.0,1.715,2.0,2.0,Castellano,0.0,Inglés,6.0,2.0,2.0,yes,no,yes,Flauta dulce,6,7. Me informo sobre la música que me gusta.,1.0,"En el ejercicio de detectar la sílabas del primer lenguaje he tenido dificultades al comienzo porque pensaba que era únicamente de una sílaba todo el tiempo y me he centrado en escuchar esa, por tanto, no me he dado cuenta pasado un rato que las sílabas ha identificar cambiaban cada cierto tiempo. A pesar de eso al comienzo el resto del experimento ha ido bien.",61.0,yes
7,2024-02-04_19h09.49.921,Unsyncopated_study2,s101,23.0,feminino,right,España,Castellano,Master degree,no,no,B,1,conjunction_un,L2,unsyncopated,s1,r1,7,Online_conjL2_un//a.go.du14.0.888.wav,go,su,to,sil,du,te,ba,sil1,ñi,me,sil2,['catch'],[0.7542000000477174],[0.7542000000477174],0.0,beat,0.7542000000477174,0.7542000000477174,"[""space""]",go,1,testConjL2Uns//r1.s1.2.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L2,m,1.3,3.0,0.0,2.1472,2.0,2.0,Castellano,0.0,Inglés,6.0,2.0,2.0,yes,no,yes,Flauta dulce,6,8.Me emociono escuchando ciertas canciones.,4.0,"En el ejercicio de detectar la sílabas del primer lenguaje he tenido dificultades al comienzo porque pensaba que era únicamente de una sílaba todo el tiempo y me he centrado en escuchar esa, por tanto, no me he dado cuenta pasado un rato que las sílabas ha identificar cambiaban cada cierto tiempo. A pesar de eso al comienzo el resto del experimento ha ido bien.",61.0,yes
8,2024-02-04_19h09.49.921,Unsyncopated_study2,s101,23.0,feminino,right,España,Castellano,Master degree,no,no,B,1,conjunction_un,L2,unsyncopated,s2,r1,8,Online_conjL2_un//a.go.du9.888.1776.wav,mi,bi,cha,sil,go,ñu,si,sil1,du,to,sil2,['catch'],[1.6385000000000218],[1.6385000000000218],0.888,beat,0.7505000000000218,0.7505000000000218,"[""space""]",go,1,testConjL2Uns//r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L2,z,5.2817,2.0,1.0,1.924,2.0,2.0,Castellano,0.0,Inglés,6.0,2.0,2.0,yes,no,yes,Flauta dulce,6,9.La música me tranquiliza y me relaja.,4.0,"En el ejercicio de detectar la sílabas del primer lenguaje he tenido dificultades al comienzo porque pensaba que era únicamente de una sílaba todo el tiempo y me he centrado en escuchar esa, por tanto, no me he dado cuenta pasado un rato que las sílabas ha identificar cambiaban cada cierto tiempo. A pesar de eso al comienzo el resto del experimento ha ido bien.",61.0,yes
9,2024-02-04_19h09.49.921,Unsyncopated_study2,s101,23.0,feminino,right,España,Castellano,Master degree,no,no,B,1,conjunction_un,L2,unsyncopated,s1,r1,9,Online_conjL2_un//a.go.du10.0.888.wav,go,bi,ñi,sil,du,si,te,sil1,ñu,su,sil2,['catch'],[0.8933000001907203],[0.8933000001907203],0.0,beat,0.8933000001907203,0.8933000001907203,"[""space""]",go,1,testConjL2Uns//r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L2,z,3.4365,4.0,1.0,1.7889,2.0,2.0,Castellano,0.0,Inglés,6.0,2.0,2.0,yes,no,yes,Flauta dulce,6,10.La música me hace bailar,4.0,"En el ejercicio de detectar la sílabas del primer lenguaje he tenido dificultades al comienzo porque pensaba que era únicamente de una sílaba todo el tiempo y me he centrado en escuchar esa, por tanto, no me he dado cuenta pasado un rato que las sílabas ha identificar cambiaban cada cierto tiempo. A pesar de eso al comienzo el resto del experimento ha ido bien.",61.0,yes
