Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-03-02_11h50.03.057,Unsyncopated_study3,s136,22 ,feminino,right,españa,castellano ,Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s2,r1,0,Online_conjL3_un//b.ñe.sa31.none.none.wav,li,ji,je,sil,chu,fu,le,sil1,mo,di,sil2,['-'],,,none,none,,,,sa,2,testConjL3Uns//r2.s1.1.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L3,z,6.3065,3.0,1.0,2.6324,3.0,2.0,castellano,0.0,ingles,3.0,catalan,17.0,3.0,3.0,no,no,no,nada,,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,3.0,Nada ,68.0,yes
1,2024-03-02_11h50.03.057,Unsyncopated_study3,s136,22 ,feminino,right,españa,castellano ,Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s1,r2,1,Online_conjL3_un//b.ñe.sa29.0.888.wav,ñe,ka,di,sil,sa,ji,je,sil1,ga,fu,sil2,"['catch', 'false alarm']","[1.3439999999999372, 2.2443999999761672]",[1.3439999999999372],0.888,beat,0.4559999999999372,0.4559999999999372,"[""space"",""space""]",sa,2,testConjL3Uns//r1.s2.2.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L3,z,0.5971,7.0,1.0,3.513,3.0,2.0,castellano,0.0,ingles,3.0,catalan,17.0,3.0,3.0,no,no,no,nada,,2. En mi tiempo libre apenas escucho música.,5.0,Nada ,68.0,yes
2,2024-03-02_11h50.03.057,Unsyncopated_study3,s136,22 ,feminino,right,españa,castellano ,Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s2,r2,2,Online_conjL3_un//b.ñe.sa30.888.1776.wav,le,ji,di,sil,ñe,ko,fu,sil1,sa,li,sil2,['catch'],[2.2468000000119446],[2.2468000000119446],1.776,beat,0.4708000000119445,0.4708000000119445,"[""space""]",sa,2,testConjL3Uns//r1.s2.1.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L3,z,1.492,5.0,1.0,1.5103,3.0,2.0,castellano,0.0,ingles,3.0,catalan,17.0,3.0,3.0,no,no,no,nada,,3. Algunas canciones me ponen los pelos de punta,4.0,Nada ,68.0,yes
3,2024-03-02_11h50.03.057,Unsyncopated_study3,s136,22 ,feminino,right,españa,castellano ,Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s1,r1,3,Online_conjL3_un//b.ñe.sa28.none.none.wav,chu,je,ko,sil,mo,fu,di,sil1,li,do,sil2,['-'],,,none,none,,,,sa,2,testConjL3Uns//r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L3,z,2.3693,7.0,1.0,1.3679,3.0,2.0,castellano,0.0,ingles,3.0,catalan,17.0,3.0,3.0,no,no,no,nada,,4. La música me hace compañía cuando estoy solo,4.0,Nada ,68.0,yes
4,2024-03-02_11h50.03.057,Unsyncopated_study3,s136,22 ,feminino,right,españa,castellano ,Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s1,r2,4,Online_conjL3_un//b.ñe.sa24.0.888.wav,ñe,fu,le,sil,sa,ko,ji,sil1,ka,do,sil2,['catch'],[1.3550999999641817],[1.3550999999641817],0.888,beat,0.4670999999641817,0.4670999999641817,"[""space""]",sa,2,testConjL3Uns//time_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,time,L3,m,1.5169,6.0,1.0,2.5533,3.0,2.0,castellano,0.0,ingles,3.0,catalan,17.0,3.0,3.0,no,no,no,nada,,5. No me apetece bailar ni con la música que más me gusta,5.0,Nada ,68.0,yes
5,2024-03-02_11h50.03.057,Unsyncopated_study3,s136,22 ,feminino,right,españa,castellano ,Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s2,r2,5,Online_conjL3_un//b.ñe.sa25.888.1776.wav,le,ji,gu,sil,ñe,di,fu,sil1,sa,ko,sil2,['catch'],[2.1779999999999973],[2.1779999999999973],1.776,beat,0.4019999999999972,0.4019999999999972,"[""space""]",sa,2,testConjL3Uns//time_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,time,L3,m,1.3176,7.0,1.0,0.6015,3.0,2.0,castellano,0.0,ingles,3.0,catalan,17.0,3.0,3.0,no,no,no,nada,,6. La música me hace conectar con la gente,3.0,Nada ,68.0,yes
6,2024-03-02_11h50.03.057,Unsyncopated_study3,s136,22 ,feminino,right,españa,castellano ,Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s2,r1,6,Online_conjL3_un//b.ñe.sa26.none.none.wav,do,je,gu,sil,chu,ga,ko,sil1,mo,ka,sil2,['-'],,,none,none,,,,sa,2,testConjL3Uns//r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L3,z,1.9058,3.0,1.0,0.6682,3.0,2.0,castellano,0.0,ingles,3.0,catalan,17.0,3.0,3.0,no,no,no,nada,,7. Me informo sobre la música que me gusta.,3.0,Nada ,68.0,yes
7,2024-03-02_11h50.03.057,Unsyncopated_study3,s136,22 ,feminino,right,españa,castellano ,Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s2,r2,7,Online_conjL3_un//b.ñe.sa27.888.1776.wav,ji,do,ka,sil,ñe,je,ko,sil1,sa,gu,sil2,['catch'],[2.32730000001186],[2.32730000001186],1.776,beat,0.55130000001186,0.55130000001186,"[""space""]",sa,2,testConjL3Uns//dep_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,dep,L3,z,2.8893,3.0,0.0,0.4362,3.0,2.0,castellano,0.0,ingles,3.0,catalan,17.0,3.0,3.0,no,no,no,nada,,8.Me emociono escuchando ciertas canciones.,3.0,Nada ,68.0,yes
8,2024-03-02_11h50.03.057,Unsyncopated_study3,s136,22 ,feminino,right,españa,castellano ,Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s1,r2,8,Online_conjL3_un//a.chu.mo11.none.none.wav,ñe,fu,ko,sil,sa,li,ka,sil1,le,ji,sil2,['-'],,,none,none,,,,chu,1,testConjL3Uns//time_viol.r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,no_rule,time,L3,m,0.5328,7.0,1.0,1.7348,3.0,2.0,castellano,0.0,ingles,3.0,catalan,17.0,3.0,3.0,no,no,no,nada,,9.La música me tranquiliza y me relaja.,4.0,Nada ,68.0,yes
9,2024-03-02_11h50.03.057,Unsyncopated_study3,s136,22 ,feminino,right,españa,castellano ,Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s1,r2,9,Online_conjL3_un//a.chu.mo9.none.none.wav,ñe,di,gu,sil,sa,ka,ga,sil1,je,do,sil2,['-'],,,none,none,,,,chu,1,testConjL3Uns//r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L3,m,0.8528,6.0,0.0,0.8338,3.0,2.0,castellano,0.0,ingles,3.0,catalan,17.0,3.0,3.0,no,no,no,nada,,10.La música me hace bailar,4.0,Nada ,68.0,yes
