Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-05-06_13h48.36.628,Experiment4_uns,s173,29.0,feminino,right,espanya,català,Bachelor degree,no,no,B,1,conjunction_syn,L3,syncopated,s1,r2,0,Online_conjL3_syn//d.ji.li15.1554.444.wav,ñe,je,li,sa,sil,ko,fu,ji,sil1,gu,sil2,['miss'],,,0.444,no_beat,,,,108:112,4,testConjL3Syn//dep_viol.r1.s1.0.wav,1.0,conjunction_syn,syncopated,a,s1,no_rule,dep,L3,z,1.6335,6.0,0.0,8.8265,3.0,2.0,català,0.0,castellà,3.0,anglès,3.0,4.0,4.0,yes,yes,yes,piano,8,bajo,8,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,nada,68.0,yes
1,2024-05-06_13h48.36.628,Experiment4_uns,s173,29.0,feminino,right,espanya,català,Bachelor degree,no,no,B,1,conjunction_syn,L3,syncopated,s1,r1,1,Online_conjL3_syn//d.ji.li14.444.1332.wav,chu,gu,ji,mo,sil,do,li,fu,sil1,le,sil2,['miss'],,,1.332,no_beat,,,,108:112,4,testConjL3Syn//r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,rule,rule,L3,z,1.9834,6.0,1.0,6.2334,3.0,2.0,català,0.0,castellà,3.0,anglès,3.0,4.0,4.0,yes,yes,yes,piano,8,bajo,8,2. En mi tiempo libre apenas escucho música.,5.0,nada,68.0,yes
2,2024-05-06_13h48.36.628,Experiment4_uns,s173,29.0,feminino,right,espanya,català,Bachelor degree,no,no,B,1,conjunction_syn,L3,syncopated,s2,r1,2,Online_conjL3_syn//d.ji.li12.none.none.wav,gu,ko,le,chu,sil,do,ga,mo,sil1,fu,sil2,['-'],,,none,none,,,,108:112,4,testConjL3Syn//r2.s1.1.wav,1.0,conjunction_syn,syncopated,b,s1,rule,rule,L3,z,1.1277,6.0,1.0,2.9335,3.0,2.0,català,0.0,castellà,3.0,anglès,3.0,4.0,4.0,yes,yes,yes,piano,8,bajo,8,3. Algunas canciones me ponen los pelos de punta,3.0,nada,68.0,yes
3,2024-05-06_13h48.36.628,Experiment4_uns,s173,29.0,feminino,right,espanya,català,Bachelor degree,no,no,B,1,conjunction_syn,L3,syncopated,s1,r1,3,Online_conjL3_syn//d.ji.li13.none.none.wav,chu,je,ka,mo,sil,di,ko,fu,sil1,ga,sil2,['-'],,,none,none,,,,108:112,4,testConjL3Syn//r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,rule,rule,L3,z,0.567,6.0,1.0,0.5127,3.0,2.0,català,0.0,castellà,3.0,anglès,3.0,4.0,4.0,yes,yes,yes,piano,8,bajo,8,4. La música me hace compañía cuando estoy solo,3.0,nada,68.0,yes
4,2024-05-06_13h48.36.628,Experiment4_uns,s173,29.0,feminino,right,espanya,català,Bachelor degree,no,no,B,1,conjunction_syn,L3,syncopated,s1,r2,4,Online_conjL3_syn//b.ñe.sa0.0.666.wav,ñe,ji,fu,sa,sil,li,do,je,sil1,gu,sil2,['catch'],[1.1829999999999927],[1.1829999999999927],0.666,no_beat,0.5169999999999927,0.5169999999999927,"[""space""]",32:36,2,testConjL3Syn//cat_viol.r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,no_rule,cat,L3,z,0.7669,5.0,0.0,0.9668,3.0,2.0,català,0.0,castellà,3.0,anglès,3.0,4.0,4.0,yes,yes,yes,piano,8,bajo,8,5. No me apetece bailar ni con la música que más me gusta,5.0,nada,68.0,yes
5,2024-05-06_13h48.36.628,Experiment4_uns,s173,29.0,feminino,right,espanya,català,Bachelor degree,no,no,B,1,conjunction_syn,L3,syncopated,s1,r2,5,Online_conjL3_syn//b.ñe.sa3.0.666.wav,ñe,li,do,sa,sil,gu,ka,fu,sil1,ko,sil2,['catch'],[1.342900000000327],[1.342900000000327],0.666,no_beat,0.676900000000327,0.676900000000327,"[""space""]",32:36,2,testConjL3Syn//r2.s2.1.wav,1.0,conjunction_syn,syncopated,b,s2,rule,rule,L3,z,0.6502,6.0,1.0,1.0099,3.0,2.0,català,0.0,castellà,3.0,anglès,3.0,4.0,4.0,yes,yes,yes,piano,8,bajo,8,6. La música me hace conectar con la gente,3.0,nada,68.0,yes
6,2024-05-06_13h48.36.628,Experiment4_uns,s173,29.0,feminino,right,espanya,català,Bachelor degree,no,no,B,1,conjunction_syn,L3,syncopated,s1,r2,6,Online_conjL3_syn//b.ñe.sa1.0.666.wav,ñe,di,li,sa,sil,ga,ko,je,sil1,ji,sil2,['catch'],[1.1337000000000899],[1.1337000000000899],0.666,no_beat,0.4677000000000898,0.4677000000000898,"[""space""]",32:36,2,testConjL3Syn//r2.s2.2.wav,1.0,conjunction_syn,syncopated,b,s2,rule,rule,L3,z,0.5406,5.0,1.0,1.1497,3.0,2.0,català,0.0,castellà,3.0,anglès,3.0,4.0,4.0,yes,yes,yes,piano,8,bajo,8,7. Me informo sobre la música que me gusta.,2.0,nada,68.0,yes
7,2024-05-06_13h48.36.628,Experiment4_uns,s173,29.0,feminino,right,espanya,català,Bachelor degree,no,no,B,1,conjunction_syn,L3,syncopated,s1,r1,7,Online_conjL3_syn//b.ñe.sa2.none.none.wav,chu,fu,di,mo,sil,do,ga,li,sil1,ko,sil2,['-'],,,none,none,,,,32:36,2,testConjL3Syn//r1.s2.2.wav,1.0,conjunction_syn,syncopated,a,s2,rule,rule,L3,z,0.6001,6.0,1.0,1.3801,3.0,2.0,català,0.0,castellà,3.0,anglès,3.0,4.0,4.0,yes,yes,yes,piano,8,bajo,8,8.Me emociono escuchando ciertas canciones.,4.0,nada,68.0,yes
8,2024-05-06_13h48.36.628,Experiment4_uns,s173,29.0,feminino,right,espanya,català,Bachelor degree,no,no,B,1,conjunction_syn,L3,syncopated,s2,r2,8,Online_conjL3_syn//a.chu.mo30.none.none.wav,fu,gu,ji,ñe,sil,li,do,sa,sil1,je,sil2,['-'],,,none,none,,,,28:32,1,testConjL3Syn//cat_viol.r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,no_rule,cat,L3,z,0.6501,6.0,0.0,0.9499,3.0,2.0,català,0.0,castellà,3.0,anglès,3.0,4.0,4.0,yes,yes,yes,piano,8,bajo,8,9.La música me tranquiliza y me relaja.,3.0,nada,68.0,yes
9,2024-05-06_13h48.36.628,Experiment4_uns,s173,29.0,feminino,right,espanya,català,Bachelor degree,no,no,B,1,conjunction_syn,L3,syncopated,s1,r1,9,Online_conjL3_syn//a.chu.mo31.0.666.wav,chu,ka,je,mo,sil,ga,di,gu,sil1,ko,sil2,['catch'],[0.4495000000000573],[0.4495000000000573],0.0,beat,0.4495000000000573,0.4495000000000573,"[""space""]",28:32,1,testConjL3Syn//r1.s1.2.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L3,z,0.5779,6.0,1.0,1.8167,3.0,2.0,català,0.0,castellà,3.0,anglès,3.0,4.0,4.0,yes,yes,yes,piano,8,bajo,8,10.La música me hace bailar,3.0,nada,68.0,yes
