Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2023-12-18_15h33.50.912,Unsyncopated_study2,s85,20.0,feminino,right,España,Catalán y Castellano,Upper secondary,no,no,A,1,what,L3,unsyncopated,s1,r1,0,Online_whatL3//a.chu.mo18.0.888.wav,chu,le,ko,sil,mo,ka,li,sil1,gu,je,sil2,['catch'],[1.1874000000357228],[1.1874000000357228],0.888,beat,0.2994000000357227,0.2994000000357227,"[""space""]",mo,2,testWhatL3Uns//time_viol.r2.s1.0.wav,1.0,what,unsyncopated,b,s1,no_rule,time,L3,z,1.9681,5.0,0.0,1.8754,4.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,Alemán,12.0,5.0,3.0,no,no,no,nada,,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,3.0,"En general ha ido bien, pero si que es cierto que estaba muy cansada i en algun momentito me he desconcentrado. ",66.0,yes
1,2023-12-18_15h33.50.912,Unsyncopated_study2,s85,20.0,feminino,right,España,Catalán y Castellano,Upper secondary,no,no,A,1,what,L3,unsyncopated,s1,r1,1,Online_whatL3//a.chu.mo16.0.1110.wav,chu,ga,gu,sil2,mo,li,fu,sil,do,ka,sil1,['catch'],[1.4653000000118936],[1.4653000000118936],1.11,no_beat,0.3553000000118935,0.3553000000118935,"[""space""]",mo,2,testWhatL3Uns//r1.s1.2.wav,1.0,what,unsyncopated,a,s1,rule,rule,L3,m,0.4326,7.0,0.0,1.4743,4.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,Alemán,12.0,5.0,3.0,no,no,no,nada,,2. En mi tiempo libre apenas escucho música.,5.0,"En general ha ido bien, pero si que es cierto que estaba muy cansada i en algun momentito me he desconcentrado. ",66.0,yes
2,2023-12-18_15h33.50.912,Unsyncopated_study2,s85,20.0,feminino,right,España,Catalán y Castellano,Upper secondary,no,no,A,1,what,L3,unsyncopated,s2,r2,2,Online_whatL3//a.chu.mo19.none.none.wav,ga,gu,ji,sil,ñe,ko,je,sil2,sa,li,sil1,['-'],,,none,none,,,,mo,2,testWhatL3Uns//dep_viol.r2.s1.0.wav,1.0,what,unsyncopated,b,s1,no_rule,dep,L3,m,1.0508,5.0,1.0,2.6843,4.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,Alemán,12.0,5.0,3.0,no,no,no,nada,,3. Algunas canciones me ponen los pelos de punta,2.0,"En general ha ido bien, pero si que es cierto que estaba muy cansada i en algun momentito me he desconcentrado. ",66.0,yes
3,2023-12-18_15h33.50.912,Unsyncopated_study2,s85,20.0,feminino,right,España,Catalán y Castellano,Upper secondary,no,no,A,1,what,L3,unsyncopated,s2,r1,3,Online_whatL3//a.chu.mo17.888.1998.wav,je,le,ji,sil,chu,do,fu,sil2,mo,li,sil1,['catch'],[2.383000000000038],[2.383000000000038],1.998,no_beat,0.3850000000000382,0.3850000000000382,"[""space""]",mo,2,testWhatL3Uns//cat_viol.r1.s2.0.wav,1.0,what,unsyncopated,a,s2,no_rule,cat,L3,z,0.3006,6.0,0.0,1.4823,4.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,Alemán,12.0,5.0,3.0,no,no,no,nada,,4. La música me hace compañía cuando estoy solo,4.0,"En general ha ido bien, pero si que es cierto que estaba muy cansada i en algun momentito me he desconcentrado. ",66.0,yes
4,2023-12-18_15h33.50.912,Unsyncopated_study2,s85,20.0,feminino,right,España,Catalán y Castellano,Upper secondary,no,no,A,1,what,L3,unsyncopated,s2,r1,4,Online_whatL3//c.gu.je5.none.none.wav,do,di,ji,sil,chu,li,ka,sil1,mo,le,sil2,['-'],,,none,none,,,,gu,3,testWhatL3Uns//r1.s2.0.wav,1.0,what,unsyncopated,a,s2,rule,rule,L3,z,0.271,5.0,1.0,1.2327,4.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,Alemán,12.0,5.0,3.0,no,no,no,nada,,5. No me apetece bailar ni con la música que más me gusta,5.0,"En general ha ido bien, pero si que es cierto que estaba muy cansada i en algun momentito me he desconcentrado. ",66.0,yes
5,2023-12-18_15h33.50.912,Unsyncopated_study2,s85,20.0,feminino,right,España,Catalán y Castellano,Upper secondary,no,no,A,1,what,L3,unsyncopated,s2,r2,5,Online_whatL3//c.gu.je4.1110.222.wav,do,je,di,sil,ñe,gu,ji,sil1,sa,le,sil2,['miss'],,,1.11,no_beat,,,,gu,3,testWhatL3Uns//r1.s1.0.wav,1.0,what,unsyncopated,a,s1,rule,rule,L3,m,0.7943,4.0,0.0,1.5361,4.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,Alemán,12.0,5.0,3.0,no,no,no,nada,,6. La música me hace conectar con la gente,3.0,"En general ha ido bien, pero si que es cierto que estaba muy cansada i en algun momentito me he desconcentrado. ",66.0,yes
6,2023-12-18_15h33.50.912,Unsyncopated_study2,s85,20.0,feminino,right,España,Catalán y Castellano,Upper secondary,no,no,A,1,what,L3,unsyncopated,s2,r2,6,Online_whatL3//c.gu.je7.none.none.wav,ga,li,do,sil,ñe,ka,ko,sil1,sa,le,sil2,['false alarm'],[0.4994000000357346],[0.4994000000357346],none,none,,,"[""space""]",gu,3,testWhatL3Uns//cat_viol.r1.s1.0.wav,1.0,what,unsyncopated,a,s1,no_rule,cat,L3,z,0.7084,6.0,0.0,0.9189,4.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,Alemán,12.0,5.0,3.0,no,no,no,nada,,7. Me informo sobre la música que me gusta.,3.0,"En general ha ido bien, pero si que es cierto que estaba muy cansada i en algun momentito me he desconcentrado. ",66.0,yes
7,2023-12-18_15h33.50.912,Unsyncopated_study2,s85,20.0,feminino,right,España,Catalán y Castellano,Upper secondary,no,no,A,1,what,L3,unsyncopated,s1,r1,7,Online_whatL3//c.gu.je6.222.444.wav,chu,gu,je,sil2,mo,fu,ko,sil,ji,ka,sil1,['catch'],[0.8471000000238291],[0.8471000000238291],0.222,no_beat,0.6251000000238291,0.6251000000238291,"[""space""]",gu,3,testWhatL3Uns//dep_viol.r2.s2.0.wav,1.0,what,unsyncopated,b,s2,no_rule,dep,L3,z,0.2875,7.0,0.0,1.0175,4.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,Alemán,12.0,5.0,3.0,no,no,no,nada,,8.Me emociono escuchando ciertas canciones.,4.0,"En general ha ido bien, pero si que es cierto que estaba muy cansada i en algun momentito me he desconcentrado. ",66.0,yes
8,2023-12-18_15h33.50.912,Unsyncopated_study2,s85,20.0,feminino,right,España,Catalán y Castellano,Upper secondary,no,no,A,1,what,L3,unsyncopated,s1,r2,8,Online_whatL3//a.chu.mo15.none.none.wav,ñe,gu,li,sil,sa,ko,ji,sil2,je,ka,sil1,['-'],,,none,none,,,,mo,2,testWhatL3Uns//dep_viol.r1.s2.0.wav,1.0,what,unsyncopated,a,s2,no_rule,dep,L3,z,0.6282,4.0,0.0,1.1676,4.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,Alemán,12.0,5.0,3.0,no,no,no,nada,,9.La música me tranquiliza y me relaja.,3.0,"En general ha ido bien, pero si que es cierto que estaba muy cansada i en algun momentito me he desconcentrado. ",66.0,yes
9,2023-12-18_15h33.50.912,Unsyncopated_study2,s85,20.0,feminino,right,España,Catalán y Castellano,Upper secondary,no,no,A,1,what,L3,unsyncopated,s1,r1,9,Online_whatL3//a.chu.mo14.0.888.wav,chu,fu,do,sil,mo,ko,je,sil2,ga,ji,sil1,['catch'],[1.4151000000238128],[1.4151000000238128],0.888,beat,0.5271000000238127,0.5271000000238127,"[""space""]",mo,2,testWhatL3Uns//r2.s1.0.wav,1.0,what,unsyncopated,b,s1,rule,rule,L3,z,0.277,6.0,1.0,1.1177,4.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,Alemán,12.0,5.0,3.0,no,no,no,nada,,10.La música me hace bailar,4.0,"En general ha ido bien, pero si que es cierto que estaba muy cansada i en algun momentito me he desconcentrado. ",66.0,yes
