Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-04-15_13h02.47.233,Unsyncopated_study3,s147,18.0,feminino,left,España,Castellano,Upper secondary,no,no,B,1,when,L1,unsyncopated,when,when,0,Online_whenL1//b.ta7.888.wav,lu,fa,fo,sil,ta,pu,ri,sil1,ni,ne,sil2,['catch'],[1.669999999999959],[1.669999999999959],0.888,beat,0.7819999999999591,0.7819999999999591,"[""space""]",ta,2,testWhenL1Uns//r2.s2.2.wav,1.0,when,unsyncopated,b,s2,rule,rule,L1,m,3.3192,4.0,0.0,0.1132,4 ,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,Francés,12.0,4.0,3.0,no,no,yes,Nada,,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,"En el úlitmo lenguaje en la fase 3 alguna frase se medio cortaba, por lo demás todo bien! ",77.0,yes
1,2024-04-15_13h02.47.233,Unsyncopated_study3,s147,18.0,feminino,left,España,Castellano,Upper secondary,no,no,B,1,when,L1,unsyncopated,when,when,1,Online_whenL1//b.ta6.none.wav,ze,zu,la,sil,ni,ri,ki,sil1,ro,pu,sil2,['-'],,,none,none,,,,ta,2,testWhenL1Uns//cat_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,cat,L1,z,0.7334,6.0,1.0,0.5482,4 ,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,Francés,12.0,4.0,3.0,no,no,yes,Nada,,2. En mi tiempo libre apenas escucho música.,4.0,"En el úlitmo lenguaje en la fase 3 alguna frase se medio cortaba, por lo demás todo bien! ",77.0,yes
2,2024-04-15_13h02.47.233,Unsyncopated_study3,s147,18.0,feminino,left,España,Castellano,Upper secondary,no,no,B,1,when,L1,unsyncopated,when,when,2,Online_whenL1//b.ta5.1332.wav,pu,ro,cho,sil,zu,fa,ta,sil1,ri,ne,sil2,['catch'],[2.1635999999939486],[2.1635999999939486],1.332,no_beat,0.8315999999939485,0.8315999999939485,"[""space""]",ta,2,testWhenL1Uns//r1.s2.0.wav,1.0,when,unsyncopated,a,s2,rule,rule,L1,z,0.6179,5.0,1.0,0.4503,4 ,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,Francés,12.0,4.0,3.0,no,no,yes,Nada,,3. Algunas canciones me ponen los pelos de punta,4.0,"En el úlitmo lenguaje en la fase 3 alguna frase se medio cortaba, por lo demás todo bien! ",77.0,yes
3,2024-04-15_13h02.47.233,Unsyncopated_study3,s147,18.0,feminino,left,España,Castellano,Upper secondary,no,no,B,1,when,L1,unsyncopated,when,when,3,Online_whenL1//b.ta4.1776.wav,ni,pu,ze,sil,fo,ro,ne,sil1,ta,zu,sil2,['catch_delay'],[0.9893000000119747],[0.9893000000119747],1.776,beat,0.9893000000119748,0.9893000000119748,,ta,2,testWhenL1Uns//r2.s1.2.wav,1.0,when,unsyncopated,b,s1,rule,rule,L1,m,0.5175,5.0,0.0,0.7333,4 ,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,Francés,12.0,4.0,3.0,no,no,yes,Nada,,4. La música me hace compañía cuando estoy solo,4.0,"En el úlitmo lenguaje en la fase 3 alguna frase se medio cortaba, por lo demás todo bien! ",77.0,yes
4,2024-04-15_13h02.47.233,Unsyncopated_study3,s147,18.0,feminino,left,España,Castellano,Upper secondary,no,no,B,1,when,L1,unsyncopated,when,when,4,Online_whenL1//d.ne3.none.wav,fo,la,be,sil,pu,fa,ni,sil1,lu,cho,sil2,['-'],[0.10130000001197459],[0.10130000001197459],none,none,,,"[""space""]",ne,4,testWhenL1Uns//r2.s2.1.wav,1.0,when,unsyncopated,b,s2,rule,rule,L1,z,0.3682,6.0,1.0,0.3002,4 ,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,Francés,12.0,4.0,3.0,no,no,yes,Nada,,5. No me apetece bailar ni con la música que más me gusta,5.0,"En el úlitmo lenguaje en la fase 3 alguna frase se medio cortaba, por lo demás todo bien! ",77.0,yes
5,2024-04-15_13h02.47.233,Unsyncopated_study3,s147,18.0,feminino,left,España,Castellano,Upper secondary,no,no,B,1,when,L1,unsyncopated,when,when,5,Online_whenL1//d.ne2.none.wav,lu,ze,ni,sil,pu,la,ri,sil1,ki,zu,sil2,['-'],,,none,none,,,,ne,4,testWhenL1Uns//r2.s1.1.wav,1.0,when,unsyncopated,b,s1,rule,rule,L1,m,1.3003,3.0,0.0,0.1509,4 ,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,Francés,12.0,4.0,3.0,no,no,yes,Nada,,6. La música me hace conectar con la gente,4.0,"En el úlitmo lenguaje en la fase 3 alguna frase se medio cortaba, por lo demás todo bien! ",77.0,yes
6,2024-04-15_13h02.47.233,Unsyncopated_study3,s147,18.0,feminino,left,España,Castellano,Upper secondary,no,no,B,1,when,L1,unsyncopated,when,when,6,Online_whenL1//d.ne0.1110.wav,ze,fa,fo,sil,pu,ne,ta,sil1,la,ni,sil2,['catch'],[2.449299999982145],[2.449299999982145],1.11,no_beat,,1.3392999999821449,"[""space""]",ne,4,testWhenL1Uns//r1.s1.0.wav,1.0,when,unsyncopated,a,s1,rule,rule,L1,z,0.4835,5.0,1.0,0.2966,4 ,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,Francés,12.0,4.0,3.0,no,no,yes,Nada,,7. Me informo sobre la música que me gusta.,4.0,"En el úlitmo lenguaje en la fase 3 alguna frase se medio cortaba, por lo demás todo bien! ",77.0,yes
7,2024-04-15_13h02.47.233,Unsyncopated_study3,s147,18.0,feminino,left,España,Castellano,Upper secondary,no,no,B,1,when,L1,unsyncopated,when,when,7,Online_whenL1//d.ne1.none.wav,pu,zu,fo,sil,ze,fa,ni,sil1,ta,lu,sil2,['-'],,,none,none,,,,ne,4,testWhenL1Uns//cat_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,cat,L1,m,0.1968,5.0,0.0,0.4604,4 ,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,Francés,12.0,4.0,3.0,no,no,yes,Nada,,8.Me emociono escuchando ciertas canciones.,4.0,"En el úlitmo lenguaje en la fase 3 alguna frase se medio cortaba, por lo demás todo bien! ",77.0,yes
8,2024-04-15_13h02.47.233,Unsyncopated_study3,s147,18.0,feminino,left,España,Castellano,Upper secondary,no,no,B,1,when,L1,unsyncopated,when,when,8,Online_whenL1//c.ro2.1110.wav,fo,be,ri,sil,ni,ro,ta,sil1,la,zu,sil2,['catch'],[1.8969999999999345],[1.8969999999999345],1.11,no_beat,0.7869999999999344,0.7869999999999344,"[""space""]",ro,3,testWhenL1Uns//r1.s1.2.wav,1.0,when,unsyncopated,a,s1,rule,rule,L1,z,0.3508,5.0,1.0,1.0998,4 ,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,Francés,12.0,4.0,3.0,no,no,yes,Nada,,9.La música me tranquiliza y me relaja.,3.0,"En el úlitmo lenguaje en la fase 3 alguna frase se medio cortaba, por lo demás todo bien! ",77.0,yes
9,2024-04-15_13h02.47.233,Unsyncopated_study3,s147,18.0,feminino,left,España,Castellano,Upper secondary,no,no,B,1,when,L1,unsyncopated,when,when,9,Online_whenL1//c.ro0.222.wav,zu,ro,ze,sil,ri,fo,pu,sil1,ki,lu,sil2,['catch'],[1.040599999994015],[1.040599999994015],0.222,no_beat,0.818599999994015,0.818599999994015,"[""space""]",ro,3,testWhenL1Uns//r1.s2.2.wav,1.0,when,unsyncopated,a,s2,rule,rule,L1,m,1.864,4.0,0.0,0.1015,4 ,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,Francés,12.0,4.0,3.0,no,no,yes,Nada,,10.La música me hace bailar,4.0,"En el úlitmo lenguaje en la fase 3 alguna frase se medio cortaba, por lo demás todo bien! ",77.0,yes
