Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
10,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,10,Online_whenL3//c.gu17.none.wav,ga,ji,le,sil,sa,ka,chu,sil1,do,je,sil2,['-'],,,none,none,,,,88:92,3,testWhenL3Uns//r1.s2.2.wav,1.0,when,unsyncopated,a,s2,rule,rule,L3,z,2.0141,5.0,1.0,3.4661,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,11.Busco novedades musicales continuamente,4.0,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
11,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,11,Online_whenL3//c.gu18.444.wav,di,ko,gu,sil,chu,sa,ka,sil1,li,do,sil2,['miss'],,,0.444,no_beat,,,,88:92,3,testWhenL3Uns//r2.s2.1.wav,1.0,when,unsyncopated,b,s2,rule,rule,L3,z,1.1997,6.0,1.0,1.1339,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,12. Puedo llorar cuando escucho algunas melodías que me gustan mucho.,2.0,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
12,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,12,Online_whenL3//c.gu3.1110.wav,li,mo,ko,sil,je,gu,chu,sil1,fu,ka,sil2,['miss'],,,1.11,no_beat,,,,72:76,3,testWhenL3Uns//r2.s1.0.wav,1.0,when,unsyncopated,b,s1,rule,rule,L3,z,0.7341,5.0,1.0,1.0545,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,13. Me gusta cantar o tocar un instrumento con más gente,3.0,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
13,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,13,Online_whenL3//c.gu1.none.wav,sa,ka,ñe,sil,je,di,ji,sil1,ko,le,sil2,['-'],,,none,none,,,,72:76,3,testWhenL3Uns//r1.s1.2.wav,1.0,when,unsyncopated,a,s1,rule,rule,L3,z,0.7163,7.0,1.0,0.4515,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,14. La música me ayuda a desconectar.,3.0,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
14,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,14,Online_whenL3//c.gu0.none.wav,ko,le,ka,sil,mo,di,fu,sil1,ñe,ji,sil2,['-'],,,none,none,,,,72:76,3,testWhenL3Uns//time_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,time,L3,z,2.8193,6.0,1.0,0.5813,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,15. No puedo evitar tararear las canciones que me gustan cuando las escucho.,3.0,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
15,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,15,Online_whenL3//c.gu2.1998.wav,ji,ga,je,sil,le,ñe,di,sil1,sa,gu,sil2,['miss'],,,1.998,no_beat,,,,72:76,3,testWhenL3Uns//r1.s2.0.wav,1.0,when,unsyncopated,a,s2,rule,rule,L3,m,5.2191,4.0,0.0,4.8176,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,16. En los conciertos me siento en sintonía con los artistas y el público.,4.0,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
16,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,16,Online_whenL3//b.ñe29.0.wav,ñe,gu,ga,sil,ko,li,le,sil1,ka,sa,sil2,['miss'],,,0.0,beat,,,,64:68,2,testWhenL3Uns//dep_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,dep,L3,z,2.3514,7.0,1.0,1.8425,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,17. Me gasto bastante dinero en música y cosas relacionadas con la música.,3.0,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
17,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,17,Online_whenL3//b.ñe31.none.wav,chu,je,do,sil,le,ka,sa,sil1,li,ga,sil2,['-'],,,none,none,,,,64:68,2,testWhenL3Uns//dep_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,dep,L3,m,5.4315,5.0,0.0,2.0882,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,18. Siento escalofríos cuando escucho una melodía que me gusta.,3.0,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
18,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,18,Online_whenL3//b.ñe30.none.wav,ka,di,mo,sil,ko,chu,je,sil1,fu,gu,sil2,['-'],,,none,none,,,,64:68,2,testWhenL3Uns//cat_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,cat,L3,m,3.1239,3.0,0.0,3.523,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,19. Con la música me puedo desahogar.,3.0,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
19,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,19,Online_whenL3//b.ñe28.none.wav,fu,je,chu,sil,sa,le,ga,sil1,li,ka,sil2,['-'],,,none,none,,,,64:68,2,testWhenL3Uns//r1.s1.1.wav,1.0,when,unsyncopated,a,s1,rule,rule,L3,z,1.4995,7.0,1.0,1.6186,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,20. Cuando escucho una melodía que me gusta mucho no puedo evitar mover el cuerpo.,3.0,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
20,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,20,Online_whenL3//a.mo3.none.wav,chu,sa,gu,sil,ka,le,je,sil1,ga,di,sil2,['-'],,,none,none,,,,0:4,1,testWhenL3Uns//r2.s1.1.wav,1.0,when,unsyncopated,b,s1,rule,rule,L3,z,2.2972,6.0,1.0,0.5191,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,,,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
21,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,21,Online_whenL3//a.mo1.888.wav,do,ka,fu,sil,mo,ñe,le,sil1,ko,ji,sil2,['miss'],,,0.888,beat,,,,0:4,1,testWhenL3Uns//dep_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,dep,L3,z,6.2004,4.0,1.0,1.7341,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,,,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
22,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,22,Online_whenL3//a.mo0.222.wav,do,mo,fu,sil,le,ji,gu,sil1,ka,ñe,sil2,['miss'],,,0.222,no_beat,,,,0:4,1,testWhenL3Uns//time_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,time,L3,z,5.4513,5.0,1.0,0.6664,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,,,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
23,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,23,Online_whenL3//a.mo2.none.wav,ko,li,ji,sil,je,sa,ñe,sil1,gu,ka,sil2,['-'],,,none,none,,,,0:4,1,testWhenL3Uns//r1.s1.0.wav,1.0,when,unsyncopated,a,s1,rule,rule,L3,m,4.5823,4.0,0.0,1.8363,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,,,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
24,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,24,Online_whenL3//c.gu31.none.wav,ka,ñe,sa,sil,li,do,le,sil1,ji,ko,sil2,['-'],,,none,none,,,,100:104,3,testWhatL2Uns//r2.s1.0.wav,2.0,what,unsyncopated,b,s1,rule,rule,L2,z,1.4837,7.0,1.0,1.0366,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,,,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
25,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,25,Online_whenL3//c.gu28.none.wav,chu,di,ko,sil,sa,le,ji,sil1,li,ka,sil2,['-'],,,none,none,,,,100:104,3,testWhatL2Uns//cat_viol.r1.s2.0.wav,2.0,what,unsyncopated,a,s2,no_rule,cat,L2,m,2.2665,4.0,1.0,1.2317,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,,,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
26,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,26,Online_whenL3//c.gu30.0.wav,gu,ka,ga,sil,mo,li,le,sil1,di,sa,sil2,['miss'],,,0.0,beat,,,,100:104,3,testWhatL2Uns//r2.s1.1.wav,2.0,what,unsyncopated,b,s1,rule,rule,L2,m,2.568,5.0,0.0,0.768,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,,,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
27,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,27,Online_whenL3//c.gu29.1110.wav,mo,je,ko,sil,ñe,gu,ka,sil1,li,ga,sil2,['miss'],,,1.11,no_beat,,,,100:104,3,testWhatL2Uns//dep_viol.r1.s1.0.wav,2.0,what,unsyncopated,a,s1,no_rule,dep,L2,z,2.868,5.0,0.0,2.651,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,,,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
28,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,28,Online_whenL3//c.gu21.none.wav,je,ñe,do,sil,sa,ko,ji,sil1,di,li,sil2,['-'],,,none,none,,,,92:96,3,testWhatL2Uns//r2.s2.0.wav,2.0,what,unsyncopated,b,s2,rule,rule,L2,z,3.1839,5.0,1.0,2.149,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,,,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
29,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,29,Online_whenL3//c.gu20.none.wav,fu,li,di,sil,ko,chu,ga,sil1,do,ñe,sil2,['-'],,,none,none,,,,92:96,3,testWhatL2Uns//r1.s1.1.wav,2.0,what,unsyncopated,a,s1,rule,rule,L2,m,4.3182,5.0,0.0,0.801,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,,,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
30,2023-09-21_16h13.37.688,Unsyncopated1,s24,30.0,masculino,right,España,Castellano,Doctorate,no,no,B,1,when,L3,unsyncopated,when,when,30,Online_whenL3//c.gu22.1998.wav,do,chu,le,sil,ga,li,ji,sil1,mo,gu,sil2,['miss'],,,1.998,no_beat,,,,92:96,3,testWhatL2Uns//cat_viol.r2.s1.0.wav,2.0,what,unsyncopated,b,s1,no_rule,cat,L2,m,1.8461,7.0,1.0,2.2737,2.0,2.0,Castellano,0.0,Inglés,9.0,2.0,3.0,yes,yes,no,Guitarra flamenca,15,,,"He cometido el error de pinchar con el botón del ratón en vez de pulsar la barra de espacio para responder durante la Fase de Sílabas del primer lenguaje (L1). Después, al leer con atención las instrucciones durante la misma prueba del lenguaje 2 (L2), he sido consciente de mi fallo. Saludos",68.0,yes
