Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,lang_5,age_l5,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
16,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s1,r2,16,Online_conjL2_un//a.go.du28.none.none.wav,fe,cha,ba,sil,ra,mi,me,sil1,bi,te,sil2,['-'],,,none,none,,,,go,1,testConjL2Uns//r2.s1.2.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L2,z,1.4981,5.0,1.0,0.9233,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,17. Me gasto bastante dinero en música y cosas relacionadas con la música.,1.0,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
17,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s1,r2,17,Online_conjL2_un//a.go.du30.none.none.wav,fe,cha,si,sil,ra,su,te,sil1,ba,bi,sil2,['-'],,,none,none,,,,go,1,testConjL2Uns//cat_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,cat,L2,z,1.2401,5.0,0.0,0.8022,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,18. Siento escalofríos cuando escucho una melodía que me gusta.,3.0,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
18,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s1,r1,18,Online_conjL2_un//a.go.du29.0.888.wav,go,mi,me,sil,du,to,bi,sil1,cha,ñu,sil2,['catch'],[0.7461000003814888],[0.7461000003814888],0.0,beat,0.7461000003814888,0.7461000003814888,"[""space""]",go,1,testConjL2Uns//r2.s2.2.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L2,m,1.079099999,4.0,0.0,1.6822,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,19. Con la música me puedo desahogar.,3.0,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
19,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s1,r2,19,Online_conjL2_un//a.go.du31.none.none.wav,fe,to,ñi,sil,ra,bi,ñu,sil1,su,si,sil2,['-'],,,none,none,,,,go,1,testConjL2Uns//r2.s2.1.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L2,z,2.552599999,4.0,1.0,1.3493,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,20. Cuando escucho una melodía que me gusta mucho no puedo evitar mover el cuerpo.,2.0,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
20,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s2,r2,20,Online_conjL2_un//b.fe.ra26.888.1776.wav,ba,su,si,sil,fe,ñu,mi,sil1,ra,ñi,sil2,['catch'],[2.359100000381545],[2.359100000381545],1.776,beat,0.5831000003815452,0.5831000003815452,"[""space""]",ra,2,testConjL2Uns//r1.s1.1.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L2,m,1.7152,6.0,0.0,1.0315,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,,,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
21,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s1,r1,21,Online_conjL2_un//b.fe.ra24.none.none.wav,go,su,bi,sil,du,me,ñi,sil1,mi,cha,sil2,['-'],,,none,none,,,,ra,2,testConjL2Uns//r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L2,m,2.065,3.0,0.0,1.0678,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,,,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
22,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s2,r1,22,Online_conjL2_un//b.fe.ra27.none.none.wav,mi,si,me,sil,go,ñu,to,sil1,du,te,sil2,['-'],,,none,none,,,,ra,2,testConjL2Uns//dep_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,dep,L2,z,3.173200001,3.0,0.0,0.942900001,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,,,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
23,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s2,r2,23,Online_conjL2_un//b.fe.ra25.888.1776.wav,me,bi,si,sil,fe,su,te,sil1,ra,cha,sil2,['catch'],[2.454199999809248],[2.454199999809248],1.776,beat,0.6781999998092478,0.6781999998092478,"[""space""]",ra,2,testConjL2Uns//r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L2,z,1.4815,6.0,1.0,1.0648,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,,,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
24,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s1,r2,24,Online_conjL2_un//d.si.ñu25.none.none.wav,fe,me,ñi,sil,ra,to,mi,sil1,bi,cha,sil2,['-'],,,none,none,,,,ñu,4,testWhatL3Uns//r1.s2.0.wav,2.0,what,unsyncopated,a,s2,rule,rule,L3,z,0.7338,7.0,1.0,1.2864,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,,,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
25,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s2,r2,25,Online_conjL2_un//d.si.ñu27.1332.0.wav,ñu,bi,to,sil,fe,ba,si,sil1,ra,te,sil2,['catch'],[0.8075999994277936],[0.8075999994277936],0.0,beat,0.8075999994277936,0.8075999994277936,"[""space""]",ñu,4,testWhatL3Uns//r1.s1.1.wav,2.0,what,unsyncopated,a,s1,rule,rule,L3,z,1.0073,6.0,1.0,1.4896,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,,,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
26,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s1,r2,26,Online_conjL2_un//d.si.ñu26.none.none.wav,fe,bi,to,sil,ra,mi,me,sil1,te,ba,sil2,['-'],,,none,none,,,,ñu,4,testWhatL3Uns//r2.s1.0.wav,2.0,what,unsyncopated,b,s1,rule,rule,L3,m,1.5548,6.0,0.0,1.4482,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,,,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
27,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s2,r2,27,Online_conjL2_un//d.si.ñu24.0.1110.wav,si,bi,to,sil,fe,ñu,te,sil1,ra,ñi,sil2,['catch'],[1.9576999998092788],[1.9576999998092788],1.11,no_beat,0.8476999998092787,0.8476999998092787,"[""space""]",ñu,4,testWhatL3Uns//r2.s1.2.wav,2.0,what,unsyncopated,b,s1,rule,rule,L3,z,0.3692,3.0,1.0,1.7489,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,,,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
28,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s1,r2,28,Online_conjL2_un//c.cha.me25.none.none.wav,fe,ñu,ba,sil,ra,ñi,si,sil1,te,su,sil2,['-'],,,none,none,,,,me,3,testWhatL3Uns//r2.s2.1.wav,2.0,what,unsyncopated,b,s2,rule,rule,L3,z,0.592900001,4.0,1.0,1.122,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,,,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
29,2024-05-16_20h02.36.745,Unsyncopated_study2,s195,22.0,feminino,right,Espanya,Català i Castellà,Bachelor degree,no,no,B,1,conjunction_un,L2,unsyncopated,s2,r1,29,Online_conjL2_un//c.cha.me26.none.none.wav,to,si,ba,sil,go,ñi,ñu,sil1,du,bi,sil2,['-'],,,none,none,,,,me,3,testWhatL3Uns//time_viol.r1.s2.0.wav,2.0,what,unsyncopated,a,s2,no_rule,time,L3,z,1.832,3.0,0.0,0.565799999,5.0,3 ,Català,0.0,Castellà,0.0,Anglès,5.0,Alemany,13.0,Francès,14.0,5.0,4.0,no,no,no,Nada,,,,"Mi tecla del espacio es muy fácil de apretar, así que durante el reconocimiento de sílabas, se me ha escapado algún click que no era. Aún así, deben haber sido 5 como máximo.",60.0,yes
