Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-03-03_12h22.01.291,Unsyncopated_study3,s132,20.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,0,Online_whenL1//a.ki18.444.wav,ni,fa,ki,sil,pu,ri,fo,sil1,zu,ne,sil2,"['catch', 'false alarm']","[1.0295999999940477, 2.6163999999910175]",[1.0295999999940477],0.444,no_beat,0.5855999999940478,0.5855999999940478,"[""space"",""space""]",ki,2,testWhenL1Uns//cat_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,cat,L1,z,4.2241,4.0,1.0,5.349,3 ,2.0,Castellano,1.0,Catalán,1.0,Inglés,3.0,3.0,2.0,yes,yes,yes,Piano,14,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,3.0,. ,68.0,yes
1,2024-03-03_12h22.01.291,Unsyncopated_study3,s132,20.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,1,Online_whenL1//a.ki17.none.wav,be,la,fo,sil,zu,ze,ro,sil1,pu,ne,sil2,['-'],,,none,none,,,,ki,2,testWhenL1Uns//r2.s1.0.wav,1.0,when,unsyncopated,b,s1,rule,rule,L1,m,0.9645,4.0,0.0,4.069,3 ,2.0,Castellano,1.0,Catalán,1.0,Inglés,3.0,3.0,2.0,yes,yes,yes,Piano,14,2. En mi tiempo libre apenas escucho música.,5.0,. ,68.0,yes
2,2024-03-03_12h22.01.291,Unsyncopated_study3,s132,20.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,2,Online_whenL1//a.ki19.1998.wav,pu,ze,ro,sil,fo,zu,cho,sil1,fa,ki,sil2,['catch'],[2.504700000002913],[2.504700000002913],1.998,no_beat,0.5067000000029129,0.5067000000029129,"[""space""]",ki,2,testWhenL1Uns//dep_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,dep,L1,z,0.6028,5.0,1.0,2.7177,3 ,2.0,Castellano,1.0,Catalán,1.0,Inglés,3.0,3.0,2.0,yes,yes,yes,Piano,14,3. Algunas canciones me ponen los pelos de punta,4.0,. ,68.0,yes
3,2024-03-03_12h22.01.291,Unsyncopated_study3,s132,20.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,3,Online_whenL1//a.ki16.888.wav,ni,ro,ta,sil,ki,lu,cho,sil1,fo,ri,sil2,['catch'],[1.6181999999880645],[1.6181999999880645],0.888,beat,0.7301999999880645,0.7301999999880645,"[""space""]",ki,2,testWhenL1Uns//r2.s1.1.wav,1.0,when,unsyncopated,b,s1,rule,rule,L1,m,0.5168,4.0,0.0,1.8348,3 ,2.0,Castellano,1.0,Catalán,1.0,Inglés,3.0,3.0,2.0,yes,yes,yes,Piano,14,4. La música me hace compañía cuando estoy solo,4.0,. ,68.0,yes
4,2024-03-03_12h22.01.291,Unsyncopated_study3,s132,20.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,4,Online_whenL1//c.ro8.222.wav,ne,ro,ze,sil,ki,fo,zu,sil1,cho,pu,sil2,['catch'],[1.408099999993965],[1.408099999993965],0.222,no_beat,1.186099999993965,1.186099999993965,"[""space""]",ro,3,testWhenL1Uns//dep_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,dep,L1,z,0.5054,6.0,1.0,1.4157,3 ,2.0,Castellano,1.0,Catalán,1.0,Inglés,3.0,3.0,2.0,yes,yes,yes,Piano,14,5. No me apetece bailar ni con la música que más me gusta,5.0,. ,68.0,yes
5,2024-03-03_12h22.01.291,Unsyncopated_study3,s132,20.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,5,Online_whenL1//c.ro10.1110.wav,ne,ta,ni,sil,ri,ro,lu,sil1,ki,cho,sil2,['miss'],,,1.11,no_beat,,,,ro,3,testWhenL1Uns//r1.s2.0.wav,1.0,when,unsyncopated,a,s2,rule,rule,L1,m,0.6655,6.0,0.0,2.085,3 ,2.0,Castellano,1.0,Catalán,1.0,Inglés,3.0,3.0,2.0,yes,yes,yes,Piano,14,6. La música me hace conectar con la gente,2.0,. ,68.0,yes
6,2024-03-03_12h22.01.291,Unsyncopated_study3,s132,20.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,6,Online_whenL1//c.ro9.none.wav,ze,zu,ta,sil,la,lu,fo,sil1,pu,ri,sil2,['false alarm'],[0.10479999999699885],[0.10479999999699885],none,none,,,"[""space""]",ro,3,testWhenL1Uns//time_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,time,L1,z,0.8936,4.0,1.0,1.4177,3 ,2.0,Castellano,1.0,Catalán,1.0,Inglés,3.0,3.0,2.0,yes,yes,yes,Piano,14,7. Me informo sobre la música que me gusta.,2.0,. ,68.0,yes
7,2024-03-03_12h22.01.291,Unsyncopated_study3,s132,20.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,7,Online_whenL1//c.ro11.888.wav,ni,fa,ze,sil,ro,ta,ri,sil1,la,be,sil2,['miss'],,,0.888,beat,,,,ro,3,testWhenL1Uns//time_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,time,L1,z,0.6382,4.0,1.0,0.9842,3 ,2.0,Castellano,1.0,Catalán,1.0,Inglés,3.0,3.0,2.0,yes,yes,yes,Piano,14,8.Me emociono escuchando ciertas canciones.,4.0,. ,68.0,yes
8,2024-03-03_12h22.01.291,Unsyncopated_study3,s132,20.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,8,Online_whenL1//b.ta15.none.wav,fa,ro,la,sil,ki,ze,pu,sil1,ne,ri,sil2,['false alarm'],[1.2997999999970489],[1.2997999999970489],none,none,,,"[""space""]",ta,1,testWhenL1Uns//time_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,time,L1,m,1.1876,3.0,0.0,0.853,3 ,2.0,Castellano,1.0,Catalán,1.0,Inglés,3.0,3.0,2.0,yes,yes,yes,Piano,14,9.La música me tranquiliza y me relaja.,4.0,. ,68.0,yes
9,2024-03-03_12h22.01.291,Unsyncopated_study3,s132,20.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,A,1,when,L1,unsyncopated,when,when,9,Online_whenL1//b.ta12.1998.wav,lu,la,ro,sil,ne,zu,fo,sil1,ki,ta,sil2,['catch'],[2.5234000000059496],[2.5234000000059496],1.998,no_beat,0.5254000000059496,0.5254000000059496,"[""space""]",ta,1,testWhenL1Uns//r1.s1.1.wav,1.0,when,unsyncopated,a,s1,rule,rule,L1,m,0.5153,5.0,0.0,0.5268,3 ,2.0,Castellano,1.0,Catalán,1.0,Inglés,3.0,3.0,2.0,yes,yes,yes,Piano,14,10.La música me hace bailar,4.0,. ,68.0,yes
