Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2023-07-16_10h20.02.632,Unsyncopated1,s8,18.0,masculino,left,España,"Español, catalán",Upper secondary,no,no,A,1,conjunction_un,L1,unsyncopated,s1,r1,0,Online_conjL1_un//c.ro.fo15.none.none.wav,pu,la,ri,sil,ki,lu,zu,sil1,cho,ni,sil2,['-'],,,none,none,,,,ro,3,testConjL1Uns//cat_viol.r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,no_rule,cat,L1,z,6.9233,5.0,0.0,3.4506,4 ,3.0,Español,1.0,Catalán,1.0,Inglés,10.0,Francés,14.0,3.0,2.0,yes,no,yes,Piano,10,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,1.0,Me han interrumpido y distraído una vez durante el experimento. ,47.0,yes
1,2023-07-16_10h20.02.632,Unsyncopated1,s8,18.0,masculino,left,España,"Español, catalán",Upper secondary,no,no,A,1,conjunction_un,L1,unsyncopated,s1,r2,1,Online_conjL1_un//c.ro.fo13.1332.222.wav,ta,fo,fa,sil,be,ri,ro,sil1,ne,cho,sil2,['catch'],[1.7969999999999118],[1.7969999999999118],1.332,no_beat,0.4649999999999117,0.4649999999999117,"[""space""]",ro,3,testConjL1Uns//r2.s2.2.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L1,m,1.7346,5.0,0.0,2.1008,4 ,3.0,Español,1.0,Catalán,1.0,Inglés,10.0,Francés,14.0,3.0,2.0,yes,no,yes,Piano,10,2. En mi tiempo libre apenas escucho música.,4.0,Me han interrumpido y distraído una vez durante el experimento. ,47.0,yes
2,2023-07-16_10h20.02.632,Unsyncopated1,s8,18.0,masculino,left,España,"Español, catalán",Upper secondary,no,no,A,1,conjunction_un,L1,unsyncopated,s2,r2,2,Online_conjL1_un//c.ro.fo14.none.none.wav,ne,ze,ri,sil,ta,ni,lu,sil1,be,fa,sil2,['-'],,,none,none,,,,ro,3,testConjL1Uns//r1.s2.1.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L1,z,0.9843,6.0,1.0,1.367,4 ,3.0,Español,1.0,Catalán,1.0,Inglés,10.0,Francés,14.0,3.0,2.0,yes,no,yes,Piano,10,3. Algunas canciones me ponen los pelos de punta,3.0,Me han interrumpido y distraído una vez durante el experimento. ,47.0,yes
3,2023-07-16_10h20.02.632,Unsyncopated1,s8,18.0,masculino,left,España,"Español, catalán",Upper secondary,no,no,A,1,conjunction_un,L1,unsyncopated,s2,r1,3,Online_conjL1_un//c.ro.fo12.222.1110.wav,lu,ro,cho,sil,pu,fo,ze,sil1,ki,la,sil2,"['catch', 'false alarm']","[0.7816000000237864, 1.2818000000714846]",[0.7816000000237864],0.222,no_beat,0.5596000000237864,0.5596000000237864,"[""space"",""space""]",ro,3,testConjL1Uns//dep_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,dep,L1,z,2.3342,4.0,0.0,1.2015,4 ,3.0,Español,1.0,Catalán,1.0,Inglés,10.0,Francés,14.0,3.0,2.0,yes,no,yes,Piano,10,4. La música me hace compañía cuando estoy solo,4.0,Me han interrumpido y distraído una vez durante el experimento. ,47.0,yes
4,2023-07-16_10h20.02.632,Unsyncopated1,s8,18.0,masculino,left,España,"Español, catalán",Upper secondary,no,no,A,1,conjunction_un,L1,unsyncopated,s2,r2,4,Online_conjL1_un//b.ta.be24.888.1776.wav,ze,ne,ri,sil,ta,fa,la,sil1,be,fo,sil2,['miss'],,,0.888,beat,,,,ta,1,testConjL1Uns//time_viol.r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,no_rule,time,L1,m,0.9508,4.0,1.0,0.752,4 ,3.0,Español,1.0,Catalán,1.0,Inglés,10.0,Francés,14.0,3.0,2.0,yes,no,yes,Piano,10,5. No me apetece bailar ni con la música que más me gusta,2.0,Me han interrumpido y distraído una vez durante el experimento. ,47.0,yes
5,2023-07-16_10h20.02.632,Unsyncopated1,s8,18.0,masculino,left,España,"Español, catalán",Upper secondary,no,no,A,1,conjunction_un,L1,unsyncopated,s2,r2,5,Online_conjL1_un//b.ta.be26.888.1776.wav,ni,ri,fa,sil,ta,zu,lu,sil1,be,ze,sil2,['catch'],[1.2313999999762473],[1.2313999999762473],0.888,beat,0.3433999999762472,0.3433999999762472,"[""space""]",ta,1,testConjL1Uns//r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L1,z,1.8004,4.0,1.0,1.1012,4 ,3.0,Español,1.0,Catalán,1.0,Inglés,10.0,Francés,14.0,3.0,2.0,yes,no,yes,Piano,10,6. La música me hace conectar con la gente,1.0,Me han interrumpido y distraído una vez durante el experimento. ,47.0,yes
6,2023-07-16_10h20.02.632,Unsyncopated1,s8,18.0,masculino,left,España,"Español, catalán",Upper secondary,no,no,A,1,conjunction_un,L1,unsyncopated,s2,r2,6,Online_conjL1_un//b.ta.be27.888.1776.wav,fo,ni,lu,sil,ta,ne,ro,sil1,be,fa,sil2,['catch'],[1.1797999999522517],[1.1797999999522517],0.888,beat,0.2917999999522517,0.2917999999522517,"[""space""]",ta,1,testConjL1Uns//r1.s2.2.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L1,z,4.5841,3.0,1.0,3.2506,4 ,3.0,Español,1.0,Catalán,1.0,Inglés,10.0,Francés,14.0,3.0,2.0,yes,no,yes,Piano,10,7. Me informo sobre la música que me gusta.,2.0,Me han interrumpido y distraído una vez durante el experimento. ,47.0,yes
7,2023-07-16_10h20.02.632,Unsyncopated1,s8,18.0,masculino,left,España,"Español, catalán",Upper secondary,no,no,A,1,conjunction_un,L1,unsyncopated,s1,r2,7,Online_conjL1_un//b.ta.be25.0.888.wav,ta,la,lu,sil,be,cho,zu,sil1,ne,ro,sil2,['catch'],[0.3983999999761636],[0.3983999999761636],0.0,beat,0.3983999999761636,0.3983999999761636,"[""space""]",ta,1,testConjL1Uns//time_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,time,L1,z,0.7349,6.0,0.0,0.8348,4 ,3.0,Español,1.0,Catalán,1.0,Inglés,10.0,Francés,14.0,3.0,2.0,yes,no,yes,Piano,10,8.Me emociono escuchando ciertas canciones.,4.0,Me han interrumpido y distraído una vez durante el experimento. ,47.0,yes
8,2023-07-16_10h20.02.632,Unsyncopated1,s8,18.0,masculino,left,España,"Español, catalán",Upper secondary,no,no,A,1,conjunction_un,L1,unsyncopated,s1,r2,8,Online_conjL1_un//b.ta.be12.0.888.wav,ta,lu,fa,sil,be,ri,la,sil1,fo,zu,sil2,['miss'],,,0.0,beat,,,,ta,1,testConjL1Uns//time_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,time,L1,m,0.9684,3.0,1.0,0.901,4 ,3.0,Español,1.0,Catalán,1.0,Inglés,10.0,Francés,14.0,3.0,2.0,yes,no,yes,Piano,10,9.La música me tranquiliza y me relaja.,4.0,Me han interrumpido y distraído una vez durante el experimento. ,47.0,yes
9,2023-07-16_10h20.02.632,Unsyncopated1,s8,18.0,masculino,left,España,"Español, catalán",Upper secondary,no,no,A,1,conjunction_un,L1,unsyncopated,s1,r1,9,Online_conjL1_un//b.ta.be14.none.none.wav,pu,ri,la,sil,ki,cho,fo,sil1,lu,ze,sil2,['false alarm'],[0.5815000000000055],[0.5815000000000055],none,none,,,"[""space""]",ta,1,testConjL1Uns//cat_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,cat,L1,m,1.485,4.0,1.0,0.9009,4 ,3.0,Español,1.0,Catalán,1.0,Inglés,10.0,Francés,14.0,3.0,2.0,yes,no,yes,Piano,10,10.La música me hace bailar,1.0,Me han interrumpido y distraído una vez durante el experimento. ,47.0,yes
