Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
10,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,10,Online_whenL4//a.lo4.none.wav,bo,ñi,pe,sil,ja,re,ru,sil1,nu,da,sil2,['-'],,,none,none,,,,lo,1,testWhenL4Uns//r2.s1.0.wav,1.0,when,unsyncopated,b,s1,rule,rule,L4,m,2.4229,2.0,0.0,4.9256,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,11.Busco novedades musicales continuamente,2.0,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
11,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,11,Online_whenL4//a.lo7.1776.wav,de,po,da,sil,ru,zi,ñi,sil1,lo,pe,sil2,['miss'],,,1.776,beat,,,,lo,1,testWhenL4Uns//cat_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,cat,L4,z,0.838,3.0,1.0,2.4847,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,12. Puedo llorar cuando escucho algunas melodías que me gustan mucho.,0.0,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
12,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,12,Online_whenL4//a.lo15.1776.wav,de,pe,da,sil,ñi,po,re,sil1,lo,ja,sil2,['miss'],,,1.776,beat,,,,lo,1,testWhenL4Uns//r1.s2.0.wav,1.0,when,unsyncopated,a,s2,rule,rule,L4,z,3.0328,2.0,1.0,1.1537,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,13. Me gusta cantar o tocar un instrumento con más gente,0.0,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
13,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,13,Online_whenL4//a.lo12.none.wav,nu,bu,zi,sil,ñi,bo,ci,sil1,ru,ña,sil2,['false alarm'],[0.7584999999999127],[0.7584999999999127],none,none,,,"[""space""]",lo,1,testWhenL4Uns//cat_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,cat,L4,z,2.4166,1.0,1.0,0.8038,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,14. La música me ayuda a desconectar.,3.0,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
14,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,14,Online_whenL4//a.lo13.1776.wav,re,ña,ru,sil,ci,ja,ñi,sil1,lo,pe,sil2,['miss'],,,1.776,beat,,,,lo,1,testWhenL4Uns//r2.s2.1.wav,1.0,when,unsyncopated,b,s2,rule,rule,L4,z,0.7341,2.0,1.0,1.6395,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,15. No puedo evitar tararear las canciones que me gustan cuando las escucho.,0.0,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
15,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,15,Online_whenL4//a.lo14.none.wav,bu,ru,nu,sil,zi,bo,pe,sil1,da,ñi,sil2,['false alarm'],[0.762899999856927],[0.762899999856927],none,none,,,"[""space""]",lo,1,testWhenL4Uns//r2.s2.0.wav,1.0,when,unsyncopated,b,s2,rule,rule,L4,z,2.7235,2.0,1.0,6.2207,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,16. En los conciertos me siento en sintonía con los artistas y el público.,0.0,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
16,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,16,Online_whenL4//b.ja22.1776.wav,da,ci,zi,sil,ña,ru,bo,sil1,ja,bu,sil2,['miss'],,,1.776,beat,,,,ja,2,testWhenL4Uns//dep_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,dep,L4,z,1.3012,2.0,1.0,1.865,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,17. Me gasto bastante dinero en música y cosas relacionadas con la música.,0.0,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
17,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,17,Online_whenL4//b.ja21.none.wav,bu,da,ci,sil,ru,nu,zi,sil1,de,po,sil2,['false alarm'],[0.7578999998569316],[0.7578999998569316],none,none,,,"[""space""]",ja,2,testWhenL4Uns//time_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,time,L4,m,2.9859,5.0,0.0,4.1907,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,18. Siento escalofríos cuando escucho una melodía que me gusta.,0.0,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
18,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,18,Online_whenL4//b.ja20.0.wav,ja,bu,ñi,sil,bo,de,lo,sil1,ru,da,sil2,['catch'],[0.9108999998568379],[0.9108999998568379],0.0,beat,0.910899999856838,0.910899999856838,"[""space""]",ja,2,testWhenL4Uns//dep_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,dep,L4,m,2.6183,3.0,0.0,1.3419,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,19. Con la música me puedo desahogar.,0.0,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
19,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,19,Online_whenL4//b.ja23.444.wav,bu,da,ja,sil,ña,de,nu,sil1,ñi,po,sil2,['catch'],[0.6277999999522308],[0.6277999999522308],0.444,no_beat,0.1837999999522307,0.1837999999522307,"[""space""]",ja,2,testWhenL4Uns//r2.s1.2.wav,1.0,when,unsyncopated,b,s1,rule,rule,L4,m,8.1235,3.0,0.0,3.8706,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,20. Cuando escucho una melodía que me gusta mucho no puedo evitar mover el cuerpo.,0.0,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
20,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,20,Online_whenL4//b.ja5.none.wav,re,pe,ña,sil,bu,po,ci,sil1,lo,nu,sil2,['false alarm'],[1.495999999999981],[1.495999999999981],none,none,,,"[""space""]",ja,2,testWhenL4Uns//time_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,time,L4,z,0.383,3.0,1.0,1.1737,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,,,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
21,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,21,Online_whenL4//b.ja6.1332.wav,pe,ña,de,sil,bo,ci,ja,sil1,lo,po,sil2,['miss'],,,1.332,no_beat,,,,ja,2,testWhenL4Uns//cat_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,cat,L4,m,5.2672,3.0,0.0,2.415,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,,,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
22,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,22,Online_whenL4//b.ja7.none.wav,de,bo,zi,sil,ru,pe,da,sil1,po,nu,sil2,['-'],,,none,none,,,,ja,2,testWhenL4Uns//r2.s2.2.wav,1.0,when,unsyncopated,b,s2,rule,rule,L4,m,1.1247,2.0,0.0,0.935,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,,,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
23,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,23,Online_whenL4//b.ja4.none.wav,ñi,nu,ru,sil,po,de,da,sil1,re,lo,sil2,['false alarm'],[1.0249000000953856],[1.0249000000953856],none,none,,,"[""space""]",ja,2,testWhenL4Uns//r1.s1.2.wav,1.0,when,unsyncopated,a,s1,rule,rule,L4,m,1.2832,3.0,0.0,2.0753,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,,,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
24,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,24,Online_whenL4//c.bu17.none.wav,bo,zi,de,sil,ña,nu,ci,sil1,ru,po,sil2,['-'],,,none,none,,,,bu,3,testWhatL3Uns//dep_viol.r1.s1.0.wav,2.0,what,unsyncopated,a,s1,no_rule,dep,L3,z,4.6183,2.0,0.0,2.1278,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,,,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
25,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,25,Online_whenL4//c.bu19.0.wav,bu,de,nu,sil,ja,ru,bo,sil1,ñi,pe,sil2,['catch'],[0.9474999999999909],[0.9474999999999909],0.0,beat,0.9474999999999908,0.9474999999999908,"[""space""]",bu,3,testWhatL3Uns//cat_viol.r1.s1.0.wav,2.0,what,unsyncopated,a,s1,no_rule,cat,L3,m,2.1508,3.0,1.0,1.1929,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,,,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
26,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,26,Online_whenL4//c.bu16.0.wav,bu,ñi,pe,sil,ru,zi,bo,sil1,de,lo,sil2,['catch'],[0.740299999952299],[0.740299999952299],0.0,beat,0.740299999952299,0.740299999952299,"[""space""]",bu,3,testWhatL3Uns//r1.s2.0.wav,2.0,what,unsyncopated,a,s2,rule,rule,L3,z,1.5671,6.0,1.0,0.9819,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,,,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
27,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,27,Online_whenL4//c.bu18.none.wav,da,re,zi,sil,pe,po,lo,sil1,ci,ña,sil2,['-'],,,none,none,,,,bu,3,testWhatL3Uns//dep_viol.r2.s1.0.wav,2.0,what,unsyncopated,b,s1,no_rule,dep,L3,z,1.9212,3.0,0.0,0.8252,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,,,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
28,2024-02-04_09h03.30.783,Unsyncopated_study2,s109,21.0,masculino,right,España,CastellanoCatalán,Bachelor degree,no,no,B,1,when,L4,unsyncopated,when,when,28,Online_whenL4//c.bu8.444.wav,nu,bo,bu,sil,ñi,re,zi,sil1,pe,ci,sil2,['catch'],[0.8884000000954302],[0.8884000000954302],0.444,no_beat,0.4444000000954302,0.4444000000954302,"[""space""]",bu,3,testWhatL3Uns//r2.s1.1.wav,2.0,what,unsyncopated,b,s1,rule,rule,L3,z,0.7843,5.0,1.0,0.886,4 ,3.0,catalán,0.0,castellano,0.0,inglés,5.0,francés,10.0,4.0,1.0,yes,no,no,flauta,9,canto,9,guitarra,9,,,"En la fase 1 del experimento 1, creía que todo el rato iba a ser la misma sílaba, así que cerraba los ojos para concentrarme mejor, creyendo que la sílaba de la pantalla no iba a cambiar. En poco tiempo los he abierto y visto que cambiaba.",17.0,yes
