Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2023-08-07_10h42.03.739,Unsyncopated1,s17,27.0,masculino,right,españa,catalan y castellano,Master degree,no,no,B,1,what,L2,unsyncopated,s2,r2,0,Online_whatL2//a.go.du13.none.none.wav,te,si,ño,sil2,fe,su,ñu,sil,ra,mi,sil1,['-'],,,none,none,,,,go,1,testWhatL2Uns//r2.s1.2.wav,1.0,what,unsyncopated,b,s1,rule,rule,L2,z,4.2372,4.0,1.0,4.7067,3.0,2.0,català,0.0,castellano,0.0,ingles,6.0,5.0,4.0,yes,no,no,guitarra,20,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,3.0,"nada, todo muy bien",66.0,yes
1,2023-08-07_10h42.03.739,Unsyncopated1,s17,27.0,masculino,right,españa,catalan y castellano,Master degree,no,no,B,1,what,L2,unsyncopated,s1,r1,1,Online_whatL2//a.go.du12.0.888.wav,go,su,cha,sil,du,to,te,sil2,me,mi,sil1,['catch'],[0.691799999952309],[0.691799999952309],0.0,beat,0.691799999952309,0.691799999952309,"[""space""]",go,1,testWhatL2Uns//r1.s2.1.wav,1.0,what,unsyncopated,a,s2,rule,rule,L2,m,1.584,5.0,0.0,3.1021,3.0,2.0,català,0.0,castellano,0.0,ingles,6.0,5.0,4.0,yes,no,no,guitarra,20,2. En mi tiempo libre apenas escucho música.,5.0,"nada, todo muy bien",66.0,yes
2,2023-08-07_10h42.03.739,Unsyncopated1,s17,27.0,masculino,right,españa,catalan y castellano,Master degree,no,no,B,1,what,L2,unsyncopated,s2,r2,2,Online_whatL2//a.go.du14.none.none.wav,bi,me,mi,sil2,fe,to,ñu,sil,ra,su,sil1,['-'],,,none,none,,,,go,1,testWhatL2Uns//dep_viol.r1.s2.0.wav,1.0,what,unsyncopated,a,s2,no_rule,dep,L2,z,1.0827,6.0,0.0,1.7008,3.0,2.0,català,0.0,castellano,0.0,ingles,6.0,5.0,4.0,yes,no,no,guitarra,20,3. Algunas canciones me ponen los pelos de punta,4.0,"nada, todo muy bien",66.0,yes
3,2023-08-07_10h42.03.739,Unsyncopated1,s17,27.0,masculino,right,españa,catalan y castellano,Master degree,no,no,B,1,what,L2,unsyncopated,s1,r1,3,Online_whatL2//a.go.du15.0.888.wav,go,cha,mi,sil,du,ñu,to,sil1,ba,ño,sil2,['catch'],[0.4971000001429502],[0.4971000001429502],0.0,beat,0.4971000001429502,0.4971000001429502,"[""space""]",go,1,testWhatL2Uns//r1.s1.0.wav,1.0,what,unsyncopated,a,s1,rule,rule,L2,m,0.8345,3.0,0.0,1.6333,3.0,2.0,català,0.0,castellano,0.0,ingles,6.0,5.0,4.0,yes,no,no,guitarra,20,4. La música me hace compañía cuando estoy solo,4.0,"nada, todo muy bien",66.0,yes
4,2023-08-07_10h42.03.739,Unsyncopated1,s17,27.0,masculino,right,españa,catalan y castellano,Master degree,no,no,B,1,what,L2,unsyncopated,s1,r2,4,Online_whatL2//b.fe.ra25.0.888.wav,fe,to,si,sil,ra,mi,su,sil2,cha,ño,sil1,['miss'],,,0.888,beat,,,,ra,2,testWhatL2Uns//time_viol.r2.s1.0.wav,1.0,what,unsyncopated,b,s1,no_rule,time,L2,m,1.635,5.0,1.0,1.2978,3.0,2.0,català,0.0,castellano,0.0,ingles,6.0,5.0,4.0,yes,no,no,guitarra,20,5. No me apetece bailar ni con la música que más me gusta,5.0,"nada, todo muy bien",66.0,yes
5,2023-08-07_10h42.03.739,Unsyncopated1,s17,27.0,masculino,right,españa,catalan y castellano,Master degree,no,no,B,1,what,L2,unsyncopated,s2,r1,5,Online_whatL2//b.fe.ra24.none.none.wav,si,cha,su,sil2,go,mi,me,sil,du,bi,sil1,['-'],,,none,none,,,,ra,2,testWhatL2Uns//r2.s2.0.wav,1.0,what,unsyncopated,b,s2,rule,rule,L2,m,1.0049,3.0,0.0,1.9352,3.0,2.0,català,0.0,castellano,0.0,ingles,6.0,5.0,4.0,yes,no,no,guitarra,20,6. La música me hace conectar con la gente,3.0,"nada, todo muy bien",66.0,yes
6,2023-08-07_10h42.03.739,Unsyncopated1,s17,27.0,masculino,right,españa,catalan y castellano,Master degree,no,no,B,1,what,L2,unsyncopated,s2,r1,6,Online_whatL2//b.fe.ra27.none.none.wav,mi,me,su,sil,go,cha,ño,sil2,du,te,sil1,['-'],,,none,none,,,,ra,2,testWhatL2Uns//r1.s2.0.wav,1.0,what,unsyncopated,a,s2,rule,rule,L2,m,1.1511,4.0,0.0,1.5508,3.0,2.0,català,0.0,castellano,0.0,ingles,6.0,5.0,4.0,yes,no,no,guitarra,20,7. Me informo sobre la música que me gusta.,3.0,"nada, todo muy bien",66.0,yes
7,2023-08-07_10h42.03.739,Unsyncopated1,s17,27.0,masculino,right,españa,catalan y castellano,Master degree,no,no,B,1,what,L2,unsyncopated,s2,r2,7,Online_whatL2//b.fe.ra26.1110.1998.wav,si,me,bi,sil2,fe,cha,te,sil,ra,to,sil1,['catch'],[2.507900000095333],[2.507900000095333],1.998,no_beat,0.5099000000953329,0.5099000000953329,"[""space""]",ra,2,testWhatL2Uns//r2.s1.0.wav,1.0,what,unsyncopated,b,s1,rule,rule,L2,z,1.0042,4.0,1.0,1.8157,3.0,2.0,català,0.0,castellano,0.0,ingles,6.0,5.0,4.0,yes,no,no,guitarra,20,8.Me emociono escuchando ciertas canciones.,4.0,"nada, todo muy bien",66.0,yes
8,2023-08-07_10h42.03.739,Unsyncopated1,s17,27.0,masculino,right,españa,catalan y castellano,Master degree,no,no,B,1,what,L2,unsyncopated,s2,r2,8,Online_whatL2//d.si.ñu1.none.none.wav,te,ño,bi,sil,fe,cha,to,sil1,ra,mi,sil2,['-'],,,none,none,,,,ñu,4,testWhatL2Uns//r2.s2.2.wav,1.0,what,unsyncopated,b,s2,rule,rule,L2,m,0.9676,3.0,0.0,1.2026,3.0,2.0,català,0.0,castellano,0.0,ingles,6.0,5.0,4.0,yes,no,no,guitarra,20,9.La música me tranquiliza y me relaja.,3.0,"nada, todo muy bien",66.0,yes
9,2023-08-07_10h42.03.739,Unsyncopated1,s17,27.0,masculino,right,españa,catalan y castellano,Master degree,no,no,B,1,what,L2,unsyncopated,s2,r2,9,Online_whatL2//d.si.ñu3.0.444.wav,si,ba,ñu,sil2,fe,te,cha,sil,ra,ño,sil1,['catch'],[0.8897999999522881],[0.8897999999522881],0.444,no_beat,0.4457999999522881,0.4457999999522881,"[""space""]",ñu,4,testWhatL2Uns//r1.s2.2.wav,1.0,what,unsyncopated,a,s2,rule,rule,L2,z,0.7248,5.0,1.0,1.6818,3.0,2.0,català,0.0,castellano,0.0,ingles,6.0,5.0,4.0,yes,no,no,guitarra,20,10.La música me hace bailar,3.0,"nada, todo muy bien",66.0,yes
