Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-02-19_14h23.37.442,Unsyncopated_study2,s94,28.0,feminino,right,España,Castellano,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s1,r1,0,Online_conjL1_syn//c.ro.fo7.none.none.wav,pu,zu,la,ki,sil,ze,ne,lu,sil1,ri,sil2,['-'],,,none,none,,,,ro,3,testConjL1Syn//r2.s2.1.wav,1.0,conjunction_syn,syncopated,b,s2,rule,rule,L1,z,1.4952,7.0,1.0,7.7396,3.0,2.0,Castellano,0.0,Catalan ,7.0,Inglés,3.0,5.0,2.0,no,no,no,nada,,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,"En algun momento me ha costado mantener la atención. Al tener la consigna anterior algunas respuestas son debidas a la falta de control inhibitorio. Además, a veces se hacia difícil descifrar bien el sonido, sobre todo el /j/. ",80.0,yes
1,2024-02-19_14h23.37.442,Unsyncopated_study2,s94,28.0,feminino,right,España,Castellano,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s2,r1,1,Online_conjL1_syn//c.ro.fo5.1332.0.wav,fo,zu,cho,pu,sil,ni,ro,ki,sil1,fa,sil2,['catch'],[2.0734999999999673],[2.0734999999999673],1.332,no_beat,0.7414999999999672,0.7414999999999672,"[""space""]",ro,3,testConjL1Syn//cat_viol.r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,no_rule,cat,L1,z,1.565,7.0,0.0,1.1924,3.0,2.0,Castellano,0.0,Catalan ,7.0,Inglés,3.0,5.0,2.0,no,no,no,nada,,2. En mi tiempo libre apenas escucho música.,5.0,"En algun momento me ha costado mantener la atención. Al tener la consigna anterior algunas respuestas son debidas a la falta de control inhibitorio. Además, a veces se hacia difícil descifrar bien el sonido, sobre todo el /j/. ",80.0,yes
2,2024-02-19_14h23.37.442,Unsyncopated_study2,s94,28.0,feminino,right,España,Castellano,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s1,r2,2,Online_conjL1_syn//c.ro.fo4.444.1110.wav,ta,ze,ro,be,sil,fo,ni,cho,sil1,zu,sil2,['catch'],[0.9093000000119673],[0.9093000000119673],0.444,no_beat,0.4653000000119673,0.4653000000119673,"[""space""]",ro,3,testConjL1Syn//time_viol.r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,no_rule,time,L1,z,0.9291,6.0,0.0,1.5163,3.0,2.0,Castellano,0.0,Catalan ,7.0,Inglés,3.0,5.0,2.0,no,no,no,nada,,3. Algunas canciones me ponen los pelos de punta,4.0,"En algun momento me ha costado mantener la atención. Al tener la consigna anterior algunas respuestas son debidas a la falta de control inhibitorio. Además, a veces se hacia difícil descifrar bien el sonido, sobre todo el /j/. ",80.0,yes
3,2024-02-19_14h23.37.442,Unsyncopated_study2,s94,28.0,feminino,right,España,Castellano,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s1,r2,3,Online_conjL1_syn//c.ro.fo6.none.none.wav,ta,fa,ni,be,sil,la,ne,cho,sil1,ze,sil2,['-'],,,none,none,,,,ro,3,testConjL1Syn//time_viol.r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,no_rule,time,L1,z,5.3944,3.0,0.0,3.5139,3.0,2.0,Castellano,0.0,Catalan ,7.0,Inglés,3.0,5.0,2.0,no,no,no,nada,,4. La música me hace compañía cuando estoy solo,4.0,"En algun momento me ha costado mantener la atención. Al tener la consigna anterior algunas respuestas son debidas a la falta de control inhibitorio. Además, a veces se hacia difícil descifrar bien el sonido, sobre todo el /j/. ",80.0,yes
4,2024-02-19_14h23.37.442,Unsyncopated_study2,s94,28.0,feminino,right,España,Castellano,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s1,r1,4,Online_conjL1_syn//c.ro.fo18.1110.222.wav,pu,fo,zu,ki,sil,ro,cho,ze,sil1,ne,sil2,['catch'],[1.6486999999880254],[1.6486999999880254],1.11,no_beat,0.5386999999880253,0.5386999999880253,"[""space""]",ro,3,testConjL1Syn//r1.s1.0.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L1,z,0.557,7.0,1.0,1.0874,3.0,2.0,Castellano,0.0,Catalan ,7.0,Inglés,3.0,5.0,2.0,no,no,no,nada,,5. No me apetece bailar ni con la música que más me gusta,5.0,"En algun momento me ha costado mantener la atención. Al tener la consigna anterior algunas respuestas son debidas a la falta de control inhibitorio. Además, a veces se hacia difícil descifrar bien el sonido, sobre todo el /j/. ",80.0,yes
5,2024-02-19_14h23.37.442,Unsyncopated_study2,s94,28.0,feminino,right,España,Castellano,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s2,r1,5,Online_conjL1_syn//c.ro.fo17.444.0.wav,fo,fa,ro,pu,sil,lu,ze,ki,sil1,ni,sil2,['catch'],[1.0479000000357246],[1.0479000000357246],0.444,no_beat,0.6039000000357246,0.6039000000357246,"[""space""]",ro,3,testConjL1Syn//cat_viol.r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,no_rule,cat,L1,m,1.9518,4.0,1.0,3.0155,3.0,2.0,Castellano,0.0,Catalan ,7.0,Inglés,3.0,5.0,2.0,no,no,no,nada,,6. La música me hace conectar con la gente,4.0,"En algun momento me ha costado mantener la atención. Al tener la consigna anterior algunas respuestas son debidas a la falta de control inhibitorio. Además, a veces se hacia difícil descifrar bien el sonido, sobre todo el /j/. ",80.0,yes
6,2024-02-19_14h23.37.442,Unsyncopated_study2,s94,28.0,feminino,right,España,Castellano,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s2,r1,6,Online_conjL1_syn//c.ro.fo19.none.none.wav,la,ni,zu,pu,sil,ne,ri,ki,sil1,lu,sil2,['false alarm'],[1.88120000004767],[1.88120000004767],none,none,,,"[""space""]",ro,3,testConjL1Syn//r1.s1.2.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L1,m,4.1084,4.0,0.0,1.9234,3.0,2.0,Castellano,0.0,Catalan ,7.0,Inglés,3.0,5.0,2.0,no,no,no,nada,,7. Me informo sobre la música que me gusta.,3.0,"En algun momento me ha costado mantener la atención. Al tener la consigna anterior algunas respuestas son debidas a la falta de control inhibitorio. Además, a veces se hacia difícil descifrar bien el sonido, sobre todo el /j/. ",80.0,yes
7,2024-02-19_14h23.37.442,Unsyncopated_study2,s94,28.0,feminino,right,España,Castellano,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s1,r2,7,Online_conjL1_syn//c.ro.fo16.1332.222.wav,ta,fo,ni,be,sil,la,ro,lu,sil1,fa,sil2,['catch'],[1.7751999999881036],[1.7751999999881036],1.332,no_beat,0.4431999999881035,0.4431999999881035,"[""space""]",ro,3,testConjL1Syn//r1.s2.1.wav,1.0,conjunction_syn,syncopated,a,s2,rule,rule,L1,z,0.6044,5.0,1.0,1.915,3.0,2.0,Castellano,0.0,Catalan ,7.0,Inglés,3.0,5.0,2.0,no,no,no,nada,,8.Me emociono escuchando ciertas canciones.,4.0,"En algun momento me ha costado mantener la atención. Al tener la consigna anterior algunas respuestas son debidas a la falta de control inhibitorio. Además, a veces se hacia difícil descifrar bien el sonido, sobre todo el /j/. ",80.0,yes
8,2024-02-19_14h23.37.442,Unsyncopated_study2,s94,28.0,feminino,right,España,Castellano,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s2,r1,8,Online_conjL1_syn//a.pu.ki29.666.1554.wav,ze,ne,ro,pu,sil,lu,la,ki,sil1,fo,sil2,['catch'],[1.9996999999881382],[1.9996999999881382],1.554,no_beat,0.4456999999881381,0.4456999999881381,"[""space""]",ki,2,testConjL1Syn//dep_viol.r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,no_rule,dep,L1,z,0.6076,7.0,0.0,1.2143,3.0,2.0,Castellano,0.0,Catalan ,7.0,Inglés,3.0,5.0,2.0,no,no,no,nada,,9.La música me tranquiliza y me relaja.,4.0,"En algun momento me ha costado mantener la atención. Al tener la consigna anterior algunas respuestas son debidas a la falta de control inhibitorio. Además, a veces se hacia difícil descifrar bien el sonido, sobre todo el /j/. ",80.0,yes
9,2024-02-19_14h23.37.442,Unsyncopated_study2,s94,28.0,feminino,right,España,Castellano,Master degree,no,no,A,1,conjunction_syn,L1,syncopated,s2,r2,9,Online_conjL1_syn//a.pu.ki31.none.none.wav,lu,fo,fa,ta,sil,ro,ni,be,sil1,la,sil2,['-'],,,none,none,,,,ki,2,testConjL1Syn//r1.s2.2.wav,1.0,conjunction_syn,syncopated,a,s2,rule,rule,L1,z,1.8177,5.0,1.0,1.8487,3.0,2.0,Castellano,0.0,Catalan ,7.0,Inglés,3.0,5.0,2.0,no,no,no,nada,,10.La música me hace bailar,4.0,"En algun momento me ha costado mantener la atención. Al tener la consigna anterior algunas respuestas son debidas a la falta de control inhibitorio. Además, a veces se hacia difícil descifrar bien el sonido, sobre todo el /j/. ",80.0,yes
