Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,0,Online_whenL3//b.ñe6.444.wav,ga,ka,ñe,sil,mo,ji,li,sil1,do,fu,sil2,['catch'],[0.9272000000476055],[0.9272000000476055],0.444,no_beat,0.4832000000476055,0.4832000000476055,"[""space""]",ñe,2,testWhenL3Uns//r2.s1.1.wav,1.0,when,unsyncopated,b,s1,rule,rule,L3,z,3.0936,4.0,1.0,3.2716,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,3.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
1,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,1,Online_whenL3//b.ñe7.1998.wav,ji,je,sa,sil,ka,ga,di,sil1,gu,ñe,sil2,['catch'],[2.5533999999761363],[2.5533999999761363],1.998,no_beat,0.5553999999761363,0.5553999999761363,"[""space""]",ñe,2,testWhenL3Uns//time_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,time,L3,z,1.0565,6.0,1.0,3.77,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,2. En mi tiempo libre apenas escucho música.,4.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
2,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,2,Online_whenL3//b.ñe5.1110.wav,li,ko,je,sil,fu,ñe,gu,sil1,ga,sa,sil2,['catch'],[1.9571999999284344],[1.9571999999284344],1.11,no_beat,0.8471999999284343,0.8471999999284343,"[""space""]",ñe,2,testWhenL3Uns//dep_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,dep,L3,m,2.3493,2.0,0.0,1.6624,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,3. Algunas canciones me ponen los pelos de punta,4.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
3,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,3,Online_whenL3//b.ñe4.1998.wav,ka,di,ga,sil,ko,gu,je,sil1,mo,ñe,sil2,['catch'],[2.459699999928489],[2.459699999928489],1.998,no_beat,0.461699999928489,0.461699999928489,"[""space""]",ñe,2,testWhenL3Uns//r1.s1.0.wav,1.0,when,unsyncopated,a,s1,rule,rule,L3,z,0.8834,5.0,1.0,1.1361,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,4. La música me hace compañía cuando estoy solo,4.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
4,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,4,Online_whenL3//c.gu11.1110.wav,do,mo,ñe,sil,ga,gu,li,sil1,di,le,sil2,['catch'],[1.5625999999045916],[1.5625999999045916],1.11,no_beat,0.4525999999045915,0.4525999999045915,"[""space""]",gu,3,testWhenL3Uns//r1.s1.1.wav,1.0,when,unsyncopated,a,s1,rule,rule,L3,m,2.8878,3.0,0.0,2.4023,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,5. No me apetece bailar ni con la música que más me gusta,4.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
5,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,5,Online_whenL3//c.gu10.none.wav,ji,je,mo,sil,li,do,le,sil1,ka,chu,sil2,['-'],,,none,none,,,,gu,3,testWhenL3Uns//r1.s2.0.wav,1.0,when,unsyncopated,a,s2,rule,rule,L3,z,0.6736,5.0,1.0,2.2462,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,6. La música me hace conectar con la gente,4.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
6,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,6,Online_whenL3//c.gu9.none.wav,di,ko,le,sil,sa,ji,li,sil1,ka,mo,sil2,['-'],,,none,none,,,,gu,3,testWhenL3Uns//r2.s2.1.wav,1.0,when,unsyncopated,b,s2,rule,rule,L3,z,0.6522,2.0,1.0,1.2836,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,7. Me informo sobre la música que me gusta.,2.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
7,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,7,Online_whenL3//c.gu8.1332.wav,ka,ñe,li,sil,ko,le,gu,sil1,sa,fu,sil2,['miss'],,,1.332,no_beat,,,,gu,3,testWhenL3Uns//cat_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,cat,L3,z,0.6778,5.0,1.0,2.0838,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,8.Me emociono escuchando ciertas canciones.,3.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
8,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,8,Online_whenL3//a.mo18.888.wav,je,do,fu,sil,mo,sa,ga,sil1,di,le,sil2,['catch'],[1.3958000000715174],[1.3958000000715174],0.888,beat,0.5078000000715174,0.5078000000715174,"[""space""]",mo,1,testWhenL3Uns//r1.s2.1.wav,1.0,when,unsyncopated,a,s2,rule,rule,L3,z,5.5532,3.0,1.0,1.0463,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,9.La música me tranquiliza y me relaja.,4.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
9,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,9,Online_whenL3//a.mo19.none.wav,fu,ka,ko,sil,chu,sa,do,sil1,li,le,sil2,['-'],,,none,none,,,,mo,1,testWhenL3Uns//cat_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,cat,L3,z,0.4675,5.0,1.0,1.6181,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,10.La música me hace bailar,3.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
10,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,10,Online_whenL3//a.mo17.none.wav,ji,ko,sa,sil,di,ka,do,sil1,chu,ga,sil2,['-'],,,none,none,,,,mo,1,testWhenL3Uns//dep_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,dep,L3,m,0.4579,2.0,0.0,0.9899,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,11.Busco novedades musicales continuamente,3.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
11,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,11,Online_whenL3//a.mo16.1998.wav,li,je,gu,sil,ka,chu,le,sil1,ji,mo,sil2,['catch'],[2.3871000000237927],[2.3871000000237927],1.998,no_beat,0.3891000000237927,0.3891000000237927,"[""space""]",mo,1,testWhenL3Uns//r1.s2.2.wav,1.0,when,unsyncopated,a,s2,rule,rule,L3,m,6.0022,2.0,0.0,1.0687,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,12. Puedo llorar cuando escucho algunas melodías que me gustan mucho.,1.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
12,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,12,Online_whenL3//b.ñe33.none.wav,gu,li,ka,sil,sa,fu,le,sil1,di,chu,sil2,['-'],,,none,none,,,,ñe,2,testWhenL3Uns//r2.s2.0.wav,1.0,when,unsyncopated,b,s2,rule,rule,L3,m,3.7178,2.0,0.0,1.152,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,13. Me gusta cantar o tocar un instrumento con más gente,3.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
13,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,13,Online_whenL3//b.ñe34.444.wav,fu,ka,ñe,sil,ko,do,chu,sil1,ga,je,sil2,['catch'],[0.8706999999285472],[0.8706999999285472],0.444,no_beat,0.4266999999285472,0.4266999999285472,"[""space""]",ñe,2,testWhenL3Uns//time_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,time,L3,z,1.2961,4.0,1.0,1.1191,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,14. La música me ayuda a desconectar.,4.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
14,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,14,Online_whenL3//b.ñe35.1776.wav,le,ka,do,sil,chu,ga,ji,sil1,ñe,gu,sil2,['catch'],[2.251500000000078],[2.251500000000078],1.776,beat,0.4755000000000782,0.4755000000000782,"[""space""]",ñe,2,testWhenL3Uns//dep_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,dep,L3,z,5.0852,3.0,1.0,1.4032,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,15. No puedo evitar tararear las canciones que me gustan cuando las escucho.,1.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
15,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,15,Online_whenL3//b.ñe32.none.wav,li,fu,mo,sil,ko,ji,chu,sil1,gu,do,sil2,['-'],,,none,none,,,,ñe,2,testWhenL3Uns//r2.s2.2.wav,1.0,when,unsyncopated,b,s2,rule,rule,L3,m,1.2171,5.0,0.0,1.047,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,16. En los conciertos me siento en sintonía con los artistas y el público.,3.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
16,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,16,Online_whenL3//a.mo20.1776.wav,ga,fu,ko,sil,li,sa,je,sil1,mo,ka,sil2,['catch'],[2.2752000000476755],[2.2752000000476755],1.776,beat,0.4992000000476755,0.4992000000476755,"[""space""]",mo,1,testWhenL3Uns//cat_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,cat,L3,z,1.1074,4.0,1.0,1.3015,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,17. Me gasto bastante dinero en música y cosas relacionadas con la música.,0.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
17,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,17,Online_whenL3//a.mo23.none.wav,ga,sa,je,sil,ko,fu,li,sil1,di,chu,sil2,['-'],,,none,none,,,,mo,1,testWhenL3Uns//time_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,time,L3,m,1.8356,3.0,0.0,1.7163,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,18. Siento escalofríos cuando escucho una melodía que me gusta.,1.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
18,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,18,Online_whenL3//a.mo21.none.wav,ñe,gu,chu,sil,di,ko,le,sil1,fu,li,sil2,['-'],,,none,none,,,,mo,1,testWhenL3Uns//r2.s1.2.wav,1.0,when,unsyncopated,b,s1,rule,rule,L3,m,0.5179,5.0,0.0,2.9342,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,19. Con la música me puedo desahogar.,2.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
19,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,19,Online_whenL3//a.mo22.none.wav,je,ga,ka,sil,ñe,chu,fu,sil1,li,ji,sil2,['-'],,,none,none,,,,mo,1,testWhenL3Uns//dep_viol.r2.s1.0.wav,1.0,when,unsyncopated,b,s1,no_rule,dep,L3,m,1.501,4.0,0.0,1.1352,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,20. Cuando escucho una melodía que me gusta mucho no puedo evitar mover el cuerpo.,1.0,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
20,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,20,Online_whenL3//b.ñe1.1998.wav,ka,ko,je,sil,ga,gu,di,sil1,sa,ñe,sil2,['catch'],[2.524200000047699],[2.524200000047699],1.998,no_beat,0.5262000000476992,0.5262000000476992,"[""space""]",ñe,2,testWhenL3Uns//r1.s1.2.wav,1.0,when,unsyncopated,a,s1,rule,rule,L3,z,1.1854,3.0,1.0,1.2518,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,,,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
21,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,21,Online_whenL3//b.ñe0.222.wav,ka,ñe,gu,sil,ga,le,chu,sil1,fu,do,sil2,['catch'],[0.7555000000000973],[0.7555000000000973],0.222,no_beat,0.5335000000000973,0.5335000000000973,"[""space""]",ñe,2,testWhenL3Uns//r2.s1.0.wav,1.0,when,unsyncopated,b,s1,rule,rule,L3,z,0.3853,6.0,1.0,1.4686,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,,,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
22,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,22,Online_whenL3//b.ñe2.888.wav,ji,li,do,sil,ñe,mo,ga,sil1,le,fu,sil2,['catch'],[1.32260000002384],[1.32260000002384],0.888,beat,0.43460000002384,0.43460000002384,"[""space""]",ñe,2,testWhenL3Uns//cat_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,cat,L3,z,1.2847,4.0,1.0,0.6854,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,,,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
23,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,23,Online_whenL3//b.ñe3.none.wav,chu,ko,mo,sil,li,je,ji,sil1,fu,do,sil2,['-'],,,none,none,,,,ñe,2,testWhenL3Uns//time_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,time,L3,m,1.0018,3.0,0.0,1.5847,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,,,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
24,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,24,Online_whenL3//c.gu23.none.wav,ji,fu,di,sil,ñe,je,li,sil1,do,mo,sil2,['-'],,,none,none,,,,gu,3,testConjL1Uns//time_viol.r2.s1.0.wav,2.0,conjunction_un,unsyncopated,b,s1,no_rule,time,L1,z,0.6503,5.0,0.0,1.4816,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,,,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
25,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,25,Online_whenL3//c.gu22.1998.wav,do,chu,le,sil,ga,li,ji,sil1,mo,gu,sil2,['miss'],,,1.998,no_beat,,,,gu,3,testConjL1Uns//cat_viol.r1.s1.0.wav,2.0,conjunction_un,unsyncopated,a,s1,no_rule,cat,L1,z,1.7526,4.0,0.0,1.2021,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,,,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
26,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,26,Online_whenL3//c.gu20.none.wav,fu,li,di,sil,ko,chu,ga,sil1,do,ñe,sil2,['-'],,,none,none,,,,gu,3,testConjL1Uns//time_viol.r1.s1.0.wav,2.0,conjunction_un,unsyncopated,a,s1,no_rule,time,L1,z,0.402,6.0,0.0,0.8183,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,,,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
27,2023-09-15_07h14.23.051,Unsyncopated1,s23,21.0,feminino,right,Espanya,Català (i castellà),Upper secondary,no,no,B,1,when,L3,unsyncopated,when,when,27,Online_whenL3//c.gu21.none.wav,je,ñe,do,sil,sa,ko,ji,sil1,di,li,sil2,['-'],,,none,none,,,,gu,3,testConjL1Uns//r1.s1.2.wav,2.0,conjunction_un,unsyncopated,a,s1,rule,rule,L1,m,1.7867,2.0,0.0,1.0768,4.0,2.0,Català,0.0,Castellà,0.0,Anglès,5.0,Italià,16.0,4.0,4.0,yes,no,yes,Cant,8,Piano,8,Guitarra,8,,,"La fase 1 del primer lenguaje ha sido mucho más larga que las demás, cosa que al principio me ha confundido porque dejaba de sonar la voz de los otros lenguajes mucho antes. Eso me ha distraído un poco al principio pero luego he visto que formaba parte del propio experimento. Muchas gracias!",54.0,yes
