Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s1,r2,0,Online_whatL1//d.ne.ni17.222.1332.wav,ta,ne,fo,sil,be,ri,ni,sil2,lu,fa,sil1,['miss'],,,0.222,no_beat,,,,ne,4,testWhatL1Uns//r2.s1.0.wav,1.0,what,unsyncopated,b,s1,rule,rule,L1,z,0.737,7.0,1.0,1.6223,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,Nada,73.0,yes
1,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s2,r2,1,Online_whatL1//d.ne.ni19.1554.444.wav,la,fa,ni,sil2,ta,cho,ne,sil,be,ri,sil1,['catch'],[1.9057000000029802],[1.9057000000029802],1.554,no_beat,0.3517000000029802,0.3517000000029802,"[""space""]",ne,4,testWhatL1Uns//cat_viol.r1.s2.0.wav,1.0,what,unsyncopated,a,s2,no_rule,cat,L1,z,1.9216,7.0,0.0,1.307,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,2. En mi tiempo libre apenas escucho música.,4.0,Nada,73.0,yes
2,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s1,r1,2,Online_whatL1//d.ne.ni18.none.none.wav,pu,ro,fo,sil,ki,ze,zu,sil2,cho,fa,sil1,['-'],,,none,none,,,,ne,4,testWhatL1Uns//r1.s2.2.wav,1.0,what,unsyncopated,a,s2,rule,rule,L1,z,0.654,5.0,1.0,1.4204,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,3. Algunas canciones me ponen los pelos de punta,3.0,Nada,73.0,yes
3,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s2,r1,3,Online_whatL1//d.ne.ni16.0.444.wav,ne,la,ni,sil,pu,ri,zu,sil1,ki,fa,sil2,['catch'],[0.410900000005995],[0.410900000005995],0.0,beat,0.410900000005995,0.410900000005995,"[""space""]",ne,4,testWhatL1Uns//dep_viol.r1.s1.0.wav,1.0,what,unsyncopated,a,s1,no_rule,dep,L1,m,1.7548,3.0,1.0,2.8871,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,4. La música me hace compañía cuando estoy solo,3.0,Nada,73.0,yes
4,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s2,r1,4,Online_whatL1//c.ro.fo16.222.444.wav,zu,ro,fo,sil,pu,lu,fa,sil2,ki,la,sil1,['catch'],[0.7000000000000455],[0.7000000000000455],0.222,no_beat,0.4780000000000455,0.4780000000000455,"[""space""]",ro,3,testWhatL1Uns//time_viol.r2.s2.0.wav,1.0,what,unsyncopated,b,s2,no_rule,time,L1,z,0.6214,5.0,0.0,1.306,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,5. No me apetece bailar ni con la música que más me gusta,5.0,Nada,73.0,yes
5,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s2,r1,5,Online_whatL1//c.ro.fo19.none.none.wav,fa,ri,zu,sil,pu,ze,cho,sil2,ki,ni,sil1,['-'],,,none,none,,,,ro,3,testWhatL1Uns//time_viol.r2.s1.0.wav,1.0,what,unsyncopated,b,s1,no_rule,time,L1,z,0.507,6.0,0.0,1.8341,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,6. La música me hace conectar con la gente,4.0,Nada,73.0,yes
6,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s2,r1,6,Online_whatL1//c.ro.fo18.none.none.wav,ne,zu,la,sil2,pu,fa,ni,sil,ki,lu,sil1,['-'],,,none,none,,,,ro,3,testWhatL1Uns//dep_viol.r2.s1.0.wav,1.0,what,unsyncopated,b,s1,no_rule,dep,L1,m,0.8838,2.0,1.0,1.3853,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,7. Me informo sobre la música que me gusta.,4.0,Nada,73.0,yes
7,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s2,r1,7,Online_whatL1//c.ro.fo17.444.0.wav,fo,lu,ro,sil,pu,zu,ne,sil1,ki,fa,sil2,['catch'],[0.909900000005905],[0.909900000005905],0.444,no_beat,0.465900000005905,0.465900000005905,"[""space""]",ro,3,testWhatL1Uns//cat_viol.r1.s1.0.wav,1.0,what,unsyncopated,a,s1,no_rule,cat,L1,m,1.1723,2.0,1.0,1.2861,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,8.Me emociono escuchando ciertas canciones.,4.0,Nada,73.0,yes
8,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s2,r2,8,Online_whatL1//b.ta.be16.1110.1998.wav,zu,fa,cho,sil2,ta,ri,ro,sil,be,ze,sil1,['catch'],[1.533700000003023],[1.533700000003023],1.11,no_beat,0.4237000000030229,0.4237000000030229,"[""space""]",ta,1,testWhatL1Uns//r1.s2.0.wav,1.0,what,unsyncopated,a,s2,rule,rule,L1,z,0.4176,7.0,1.0,1.4044,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,9.La música me tranquiliza y me relaja.,4.0,Nada,73.0,yes
9,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s1,r2,9,Online_whatL1//b.ta.be17.0.888.wav,ta,fa,zu,sil,be,ze,la,sil1,ni,ro,sil2,"['catch', 'false alarm']","[0.47579999999697975, 1.4593999999984817]",[0.47579999999697975],0.0,beat,0.4757999999969797,0.4757999999969797,"[""space"",""space""]",ta,1,testWhatL1Uns//r2.s2.2.wav,1.0,what,unsyncopated,b,s2,rule,rule,L1,m,1.2836,2.0,0.0,0.6525,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,10.La música me hace bailar,4.0,Nada,73.0,yes
10,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s1,r2,10,Online_whatL1//b.ta.be18.0.1110.wav,ta,zu,lu,sil2,be,ni,ne,sil,ze,la,sil1,['catch'],[0.3126000000015665],[0.3126000000015665],0.0,beat,0.3126000000015665,0.3126000000015665,"[""space""]",ta,1,testWhatL1Uns//cat_viol.r2.s1.0.wav,1.0,what,unsyncopated,b,s1,no_rule,cat,L1,z,0.7076,5.0,0.0,1.1192,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,11.Busco novedades musicales continuamente,3.0,Nada,73.0,yes
11,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s1,r2,11,Online_whatL1//b.ta.be19.0.888.wav,ta,lu,ze,sil,be,la,ro,sil2,cho,fo,sil1,"['catch', 'false alarm']","[0.4250000000000682, 1.6131000000015092]",[0.4250000000000682],0.0,beat,0.4250000000000682,0.4250000000000682,"[""space"",""space""]",ta,1,testWhatL1Uns//r1.s1.0.wav,1.0,what,unsyncopated,a,s1,rule,rule,L1,m,1.541,6.0,0.0,1.5391,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,12. Puedo llorar cuando escucho algunas melodías que me gustan mucho.,4.0,Nada,73.0,yes
12,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s1,r2,12,Online_whatL1//d.ne.ni25.1332.222.wav,ta,ni,ri,sil2,be,ne,cho,sil,lu,zu,sil1,['catch'],[1.7355000000000018],[1.7355000000000018],1.332,no_beat,0.4035000000000017,0.4035000000000017,"[""space""]",ne,4,testWhatL1Uns//r2.s1.1.wav,1.0,what,unsyncopated,b,s1,rule,rule,L1,m,0.8485,4.0,0.0,0.9883,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,13. Me gusta cantar o tocar un instrumento con más gente,4.0,Nada,73.0,yes
13,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s1,r2,13,Online_whatL1//d.ne.ni27.none.none.wav,ta,ri,fa,sil2,be,cho,ro,sil,lu,la,sil1,['-'],,,none,none,,,,ne,4,testWhatL1Uns//time_viol.r1.s1.0.wav,1.0,what,unsyncopated,a,s1,no_rule,time,L1,z,0.4183,5.0,0.0,1.173,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,14. La música me ayuda a desconectar.,4.0,Nada,73.0,yes
14,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s2,r2,14,Online_whatL1//d.ne.ni24.1332.444.wav,zu,la,ni,sil,ta,ri,ne,sil2,be,fo,sil1,['catch'],[1.378800000004503],[1.378800000004503],1.332,no_beat,0.046800000004503,0.046800000004503,"[""space""]",ne,4,testWhatL1Uns//r2.s1.2.wav,1.0,what,unsyncopated,b,s1,rule,rule,L1,z,0.4895,6.0,1.0,2.0354,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,15. No puedo evitar tararear las canciones que me gustan cuando las escucho.,4.0,Nada,73.0,yes
15,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s2,r1,15,Online_whatL1//d.ne.ni26.0.444.wav,ne,lu,ni,sil,pu,ze,fa,sil1,ki,ro,sil2,['miss'],,,0.0,beat,,,,ne,4,testWhatL1Uns//cat_viol.r2.s2.0.wav,1.0,what,unsyncopated,b,s2,no_rule,cat,L1,m,1.3182,2.0,1.0,1.0514,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,16. En los conciertos me siento en sintonía con los artistas y el público.,4.0,Nada,73.0,yes
16,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s1,r2,16,Online_whatL1//a.pu.ki30.none.none.wav,ta,zu,cho,sil,be,ri,ni,sil2,ne,la,sil1,['false alarm'],[0.8318000000044776],[0.8318000000044776],none,none,,,"[""space""]",ki,2,testWhatL1Uns//time_viol.r1.s2.0.wav,1.0,what,unsyncopated,a,s2,no_rule,time,L1,m,2.7017,2.0,1.0,0.7866,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,17. Me gasto bastante dinero en música y cosas relacionadas con la música.,3.0,Nada,73.0,yes
17,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s2,r1,17,Online_whatL1//a.pu.ki28.888.1776.wav,fo,ro,fa,sil,pu,ze,zu,sil1,ki,ni,sil2,['catch'],[2.091299999996977],[2.091299999996977],1.776,beat,0.315299999996977,0.315299999996977,"[""space""]",ki,2,testWhatL1Uns//r2.s2.1.wav,1.0,what,unsyncopated,b,s2,rule,rule,L1,m,1.2331,2.0,0.0,1.1684,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,18. Siento escalofríos cuando escucho una melodía que me gusta.,1.0,Nada,73.0,yes
18,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s2,r2,18,Online_whatL1//a.pu.ki29.none.none.wav,zu,lu,ne,sil,ta,ze,ni,sil1,be,ro,sil2,['-'],,,none,none,,,,ki,2,testWhatL1Uns//r2.s2.0.wav,1.0,what,unsyncopated,b,s2,rule,rule,L1,m,1.3369,5.0,0.0,0.7029,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,19. Con la música me puedo desahogar.,3.0,Nada,73.0,yes
19,2024-04-09_21h39.58.249,Experiment4_uns,s160,23.0,feminino,right,España,CastelloCatalán,Upper secondary,no,no,A,1,what,L1,unsyncopated,s1,r1,19,Online_whatL1//a.pu.ki31.0.888.wav,pu,la,lu,sil,ki,ro,zu,sil2,ne,cho,sil1,['catch'],[1.2475000000000591],[1.2475000000000591],0.888,beat,0.3595000000000591,0.3595000000000591,"[""space""]",ki,2,testWhatL1Uns//dep_viol.r1.s2.0.wav,1.0,what,unsyncopated,a,s2,no_rule,dep,L1,z,0.384,5.0,0.0,1.3859,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,3.0,4.0,5.0,yes,yes,yes,Saxofón,8,20. Cuando escucho una melodía que me gusta mucho no puedo evitar mover el cuerpo.,4.0,Nada,73.0,yes
