Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-04-24_23h28.07.112,Unsyncopated_study2,s191,20.0,feminino,right,España,Catalan y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r1,0,Online_whatL3//b.ñe.sa0.none.none.wav,ko,le,ji,sil2,chu,do,gu,sil,mo,fu,sil1,['-'],,,none,none,,,,sa,1,testWhatL3Uns//r1.s2.1.wav,1.0,what,unsyncopated,a,s2,rule,rule,L3,z,1.7676,7.0,1.0,7.7338,3.0,2.0,Catalan,0.0,Castellano,3.0,Ingles,6.0,1.0,1.0,yes,no,no,Flauta,13,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,1.0,Me ha costado mucho encontrar diferencias entre las lenguas y tambien la fase 2,34.0,yes
1,2024-04-24_23h28.07.112,Unsyncopated_study2,s191,20.0,feminino,right,España,Catalan y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r1,1,Online_whatL3//b.ñe.sa2.none.none.wav,fu,ko,di,sil,chu,le,gu,sil2,mo,je,sil1,['-'],,,none,none,,,,sa,1,testWhatL3Uns//r1.s1.1.wav,1.0,what,unsyncopated,a,s1,rule,rule,L3,z,0.668,7.0,1.0,2.0038,3.0,2.0,Catalan,0.0,Castellano,3.0,Ingles,6.0,1.0,1.0,yes,no,no,Flauta,13,2. En mi tiempo libre apenas escucho música.,4.0,Me ha costado mucho encontrar diferencias entre las lenguas y tambien la fase 2,34.0,yes
2,2024-04-24_23h28.07.112,Unsyncopated_study2,s191,20.0,feminino,right,España,Catalan y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r2,2,Online_whatL3//b.ñe.sa1.0.888.wav,ñe,le,je,sil,sa,ka,ko,sil2,do,gu,sil1,['miss'],,,0.0,beat,,,,sa,1,testWhatL3Uns//time_viol.r2.s2.0.wav,1.0,what,unsyncopated,b,s2,no_rule,time,L3,z,0.8332,7.0,0.0,1.7306,3.0,2.0,Catalan,0.0,Castellano,3.0,Ingles,6.0,1.0,1.0,yes,no,no,Flauta,13,3. Algunas canciones me ponen los pelos de punta,3.0,Me ha costado mucho encontrar diferencias entre las lenguas y tambien la fase 2,34.0,yes
3,2024-04-24_23h28.07.112,Unsyncopated_study2,s191,20.0,feminino,right,España,Catalan y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r2,3,Online_whatL3//b.ñe.sa3.888.1776.wav,le,di,gu,sil,ñe,li,je,sil1,sa,ko,sil2,['miss'],,,0.888,beat,,,,sa,1,testWhatL3Uns//cat_viol.r2.s1.0.wav,1.0,what,unsyncopated,b,s1,no_rule,cat,L3,z,0.9297,7.0,0.0,1.1492,3.0,2.0,Catalan,0.0,Castellano,3.0,Ingles,6.0,1.0,1.0,yes,no,no,Flauta,13,4. La música me hace compañía cuando estoy solo,1.0,Me ha costado mucho encontrar diferencias entre las lenguas y tambien la fase 2,34.0,yes
4,2024-04-24_23h28.07.112,Unsyncopated_study2,s191,20.0,feminino,right,España,Catalan y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r1,4,Online_whatL3//d.ji.li15.222.444.wav,fu,ji,li,sil2,chu,je,ga,sil,mo,di,sil1,['miss'],,,0.222,no_beat,,,,li,4,testWhatL3Uns//dep_viol.r1.s1.0.wav,1.0,what,unsyncopated,a,s1,no_rule,dep,L3,z,1.2989,7.0,0.0,1.539,3.0,2.0,Catalan,0.0,Castellano,3.0,Ingles,6.0,1.0,1.0,yes,no,no,Flauta,13,5. No me apetece bailar ni con la música que más me gusta,4.0,Me ha costado mucho encontrar diferencias entre las lenguas y tambien la fase 2,34.0,yes
5,2024-04-24_23h28.07.112,Unsyncopated_study2,s191,20.0,feminino,right,España,Catalan y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r1,5,Online_whatL3//d.ji.li13.none.none.wav,ga,do,le,sil,chu,ko,ka,sil1,mo,di,sil2,['-'],,,none,none,,,,li,4,testWhatL3Uns//r2.s1.2.wav,1.0,what,unsyncopated,b,s1,rule,rule,L3,m,0.7585,2.0,0.0,2.9561,3.0,2.0,Catalan,0.0,Castellano,3.0,Ingles,6.0,1.0,1.0,yes,no,no,Flauta,13,6. La música me hace conectar con la gente,1.0,Me ha costado mucho encontrar diferencias entre las lenguas y tambien la fase 2,34.0,yes
6,2024-04-24_23h28.07.112,Unsyncopated_study2,s191,20.0,feminino,right,España,Catalan y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r1,6,Online_whatL3//d.ji.li14.222.1110.wav,chu,ji,ko,sil,mo,li,ga,sil2,do,di,sil1,['catch'],[0.9176000001434659],[0.9176000001434659],0.222,no_beat,0.6956000001434659,0.6956000001434659,"[""space""]",li,4,testWhatL3Uns//dep_viol.r1.s2.0.wav,1.0,what,unsyncopated,a,s2,no_rule,dep,L3,m,0.584,2.0,1.0,1.2743,3.0,2.0,Catalan,0.0,Castellano,3.0,Ingles,6.0,1.0,1.0,yes,no,no,Flauta,13,7. Me informo sobre la música que me gusta.,0.0,Me ha costado mucho encontrar diferencias entre las lenguas y tambien la fase 2,34.0,yes
7,2024-04-24_23h28.07.112,Unsyncopated_study2,s191,20.0,feminino,right,España,Catalan y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r1,7,Online_whatL3//d.ji.li12.none.none.wav,chu,je,fu,sil,mo,ga,le,sil2,di,gu,sil1,['-'],,,none,none,,,,li,4,testWhatL3Uns//r2.s1.1.wav,1.0,what,unsyncopated,b,s1,rule,rule,L3,z,1.0511,4.0,1.0,1.7314,3.0,2.0,Catalan,0.0,Castellano,3.0,Ingles,6.0,1.0,1.0,yes,no,no,Flauta,13,8.Me emociono escuchando ciertas canciones.,1.0,Me ha costado mucho encontrar diferencias entre las lenguas y tambien la fase 2,34.0,yes
8,2024-04-24_23h28.07.112,Unsyncopated_study2,s191,20.0,feminino,right,España,Catalan y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r1,8,Online_whatL3//a.chu.mo16.0.1110.wav,chu,ga,gu,sil2,mo,li,fu,sil,do,ka,sil1,['catch'],[1.7219999999997526],[1.7219999999997526],1.11,no_beat,0.6119999999997525,0.6119999999997525,"[""space""]",chu,2,testWhatL3Uns//r2.s1.0.wav,1.0,what,unsyncopated,b,s1,rule,rule,L3,m,2.5833,2.0,0.0,1.4567,3.0,2.0,Catalan,0.0,Castellano,3.0,Ingles,6.0,1.0,1.0,yes,no,no,Flauta,13,9.La música me tranquiliza y me relaja.,2.0,Me ha costado mucho encontrar diferencias entre las lenguas y tambien la fase 2,34.0,yes
9,2024-04-24_23h28.07.112,Unsyncopated_study2,s191,20.0,feminino,right,España,Catalan y castellano,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r1,9,Online_whatL3//a.chu.mo18.0.888.wav,chu,le,ko,sil,mo,ka,li,sil1,gu,je,sil2,['catch'],[1.7472999999522472],[1.7472999999522472],0.888,beat,0.8592999999522472,0.8592999999522472,"[""space""]",chu,2,testWhatL3Uns//cat_viol.r1.s1.0.wav,1.0,what,unsyncopated,a,s1,no_rule,cat,L3,z,1.6917,4.0,0.0,0.9593,3.0,2.0,Catalan,0.0,Castellano,3.0,Ingles,6.0,1.0,1.0,yes,no,no,Flauta,13,10.La música me hace bailar,1.0,Me ha costado mucho encontrar diferencias entre las lenguas y tambien la fase 2,34.0,yes
