Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-01-21_14h32.13.881,Unsyncopated_study2,s91,21.0,feminino,right,España,Español y catalán,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r1,0,Online_whatL3//b.ñe.sa16.none.none.wav,chu,fu,ko,sil,mo,li,je,sil1,ka,gu,sil2,['-'],,,none,none,,,,sa,1,testWhatL3Uns//cat_viol.r2.s2.0.wav,1.0,what,unsyncopated,b,s2,no_rule,cat,L3,z,4.3283,2.0,0.0,2.4174,4.0,2.0,Español,0 (Materna),Catalán,0 (L2 Materna),Inglés,Des de infantil/primaria,Alemán,11.0,4.0,3.0,yes,no,yes,Flauta,8,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,2.0,Nada ,55.0,yes
1,2024-01-21_14h32.13.881,Unsyncopated_study2,s91,21.0,feminino,right,España,Español y catalán,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r1,1,Online_whatL3//b.ñe.sa19.none.none.wav,ji,fu,gu,sil2,chu,do,ka,sil,mo,ko,sil1,['-'],,,none,none,,,,sa,1,testWhatL3Uns//r2.s1.1.wav,1.0,what,unsyncopated,b,s1,rule,rule,L3,z,2.909,3.0,1.0,3.2124,4.0,2.0,Español,0 (Materna),Catalán,0 (L2 Materna),Inglés,Des de infantil/primaria,Alemán,11.0,4.0,3.0,yes,no,yes,Flauta,8,2. En mi tiempo libre apenas escucho música.,5.0,Nada ,55.0,yes
2,2024-01-21_14h32.13.881,Unsyncopated_study2,s91,21.0,feminino,right,España,Español y catalán,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r1,2,Online_whatL3//b.ñe.sa18.none.none.wav,ko,je,ga,sil2,chu,li,fu,sil,mo,gu,sil1,['-'],,,none,none,,,,sa,1,testWhatL3Uns//dep_viol.r1.s2.0.wav,1.0,what,unsyncopated,a,s2,no_rule,dep,L3,m,2.3781,4.0,1.0,2.0047,4.0,2.0,Español,0 (Materna),Catalán,0 (L2 Materna),Inglés,Des de infantil/primaria,Alemán,11.0,4.0,3.0,yes,no,yes,Flauta,8,3. Algunas canciones me ponen los pelos de punta,3.0,Nada ,55.0,yes
3,2024-01-21_14h32.13.881,Unsyncopated_study2,s91,21.0,feminino,right,España,Español y catalán,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r1,3,Online_whatL3//b.ñe.sa17.none.none.wav,di,gu,do,sil,chu,li,le,sil1,mo,ji,sil2,['-'],,,none,none,,,,sa,1,testWhatL3Uns//r1.s1.0.wav,1.0,what,unsyncopated,a,s1,rule,rule,L3,z,2.0426,6.0,1.0,1.6863,4.0,2.0,Español,0 (Materna),Catalán,0 (L2 Materna),Inglés,Des de infantil/primaria,Alemán,11.0,4.0,3.0,yes,no,yes,Flauta,8,4. La música me hace compañía cuando estoy solo,3.0,Nada ,55.0,yes
4,2024-01-21_14h32.13.881,Unsyncopated_study2,s91,21.0,feminino,right,España,Español y catalán,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r2,4,Online_whatL3//a.chu.mo15.none.none.wav,ñe,gu,li,sil,sa,ko,ji,sil2,je,ka,sil1,['false alarm'],[0.5097000000478147],[0.5097000000478147],none,none,,,"[""space""]",chu,2,testWhatL3Uns//r1.s1.1.wav,1.0,what,unsyncopated,a,s1,rule,rule,L3,m,1.7264,6.0,0.0,1.7229,4.0,2.0,Español,0 (Materna),Catalán,0 (L2 Materna),Inglés,Des de infantil/primaria,Alemán,11.0,4.0,3.0,yes,no,yes,Flauta,8,5. No me apetece bailar ni con la música que más me gusta,4.0,Nada ,55.0,yes
5,2024-01-21_14h32.13.881,Unsyncopated_study2,s91,21.0,feminino,right,España,Español y catalán,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r2,5,Online_whatL3//a.chu.mo13.none.none.wav,ko,ka,li,sil2,ñe,fu,gu,sil,sa,ji,sil1,['-'],,,none,none,,,,chu,2,testWhatL3Uns//r2.s2.0.wav,1.0,what,unsyncopated,b,s2,rule,rule,L3,m,2.4026,4.0,0.0,1.4524,4.0,2.0,Español,0 (Materna),Catalán,0 (L2 Materna),Inglés,Des de infantil/primaria,Alemán,11.0,4.0,3.0,yes,no,yes,Flauta,8,6. La música me hace conectar con la gente,2.0,Nada ,55.0,yes
6,2024-01-21_14h32.13.881,Unsyncopated_study2,s91,21.0,feminino,right,España,Español y catalán,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s2,r1,6,Online_whatL3//a.chu.mo12.1110.1998.wav,gu,do,le,sil2,chu,ko,ji,sil,mo,li,sil1,['catch'],[2.4500999999045234],[2.4500999999045234],1.998,no_beat,0.4520999999045234,0.4520999999045234,"[""space""]",chu,2,testWhatL3Uns//r2.s1.0.wav,1.0,what,unsyncopated,b,s1,rule,rule,L3,m,0.8526,3.0,0.0,1.372,4.0,2.0,Español,0 (Materna),Catalán,0 (L2 Materna),Inglés,Des de infantil/primaria,Alemán,11.0,4.0,3.0,yes,no,yes,Flauta,8,7. Me informo sobre la música que me gusta.,3.0,Nada ,55.0,yes
7,2024-01-21_14h32.13.881,Unsyncopated_study2,s91,21.0,feminino,right,España,Español y catalán,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r1,7,Online_whatL3//a.chu.mo14.0.888.wav,chu,fu,do,sil,mo,ko,je,sil2,ga,ji,sil1,['catch'],[1.5335000000000036],[1.5335000000000036],0.888,beat,0.6455000000000036,0.6455000000000036,"[""space""]",chu,2,testWhatL3Uns//cat_viol.r1.s1.0.wav,1.0,what,unsyncopated,a,s1,no_rule,cat,L3,z,1.2956,5.0,0.0,1.7918,4.0,2.0,Español,0 (Materna),Catalán,0 (L2 Materna),Inglés,Des de infantil/primaria,Alemán,11.0,4.0,3.0,yes,no,yes,Flauta,8,8.Me emociono escuchando ciertas canciones.,3.0,Nada ,55.0,yes
8,2024-01-21_14h32.13.881,Unsyncopated_study2,s91,21.0,feminino,right,España,Español y catalán,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r1,8,Online_whatL3//b.ñe.sa31.none.none.wav,chu,ji,fu,sil,mo,li,le,sil1,ka,ko,sil2,['-'],,,none,none,,,,sa,1,testWhatL3Uns//r2.s2.2.wav,1.0,what,unsyncopated,b,s2,rule,rule,L3,m,1.0215,7.0,0.0,1.3444,4.0,2.0,Español,0 (Materna),Catalán,0 (L2 Materna),Inglés,Des de infantil/primaria,Alemán,11.0,4.0,3.0,yes,no,yes,Flauta,8,9.La música me tranquiliza y me relaja.,4.0,Nada ,55.0,yes
9,2024-01-21_14h32.13.881,Unsyncopated_study2,s91,21.0,feminino,right,España,Español y catalán,Bachelor degree,no,no,A,1,what,L3,unsyncopated,s1,r1,9,Online_whatL3//b.ñe.sa29.none.none.wav,chu,le,ga,sil,mo,fu,di,sil2,ji,ko,sil1,['-'],,,none,none,,,,sa,1,testWhatL3Uns//r2.s1.2.wav,1.0,what,unsyncopated,b,s1,rule,rule,L3,m,1.2332,5.0,0.0,1.4545,4.0,2.0,Español,0 (Materna),Catalán,0 (L2 Materna),Inglés,Des de infantil/primaria,Alemán,11.0,4.0,3.0,yes,no,yes,Flauta,8,10.La música me hace bailar,2.0,Nada ,55.0,yes
