Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-04-11_13h38.23.410,Experiment4_uns,s170,22.0,feminino,right,España,Castellano y Catalan,Upper secondary,no,no,B,1,conjunction_un,L4,unsyncopated,s1,r2,0,Online_conjL4_un//b.ja.nu16.0.888.wav,ja,da,po,sil,nu,ru,bu,sil1,ci,de,sil2,['catch'],[1.575700000003053],[1.575700000003053],0.888,beat,0.687700000003053,0.687700000003053,"[""space""]",nu,2,testConjL4Uns//r1.s1.1.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L4,z,2.9358,7.0,1.0,2.372,3.0,2.0,Castellano,0.0,Catalan,0.0,Inglés,6.0,3.0,3.0,yes,no,no,flauta,11,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,3.0,Nada,63.0,yes
1,2024-04-11_13h38.23.410,Experiment4_uns,s170,22.0,feminino,right,España,Castellano y Catalan,Upper secondary,no,no,B,1,conjunction_un,L4,unsyncopated,s2,r1,1,Online_conjL4_un//b.ja.nu18.none.none.wav,re,ci,bu,sil,zi,ñi,ña,sil1,lo,pe,sil2,['-'],,,none,none,,,,nu,2,testConjL4Uns//cat_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,cat,L4,z,1.636,7.0,0.0,1.4381,3.0,2.0,Castellano,0.0,Catalan,0.0,Inglés,6.0,3.0,3.0,yes,no,no,flauta,11,2. En mi tiempo libre apenas escucho música.,4.0,Nada,63.0,yes
2,2024-04-11_13h38.23.410,Experiment4_uns,s170,22.0,feminino,right,España,Castellano y Catalan,Upper secondary,no,no,B,1,conjunction_un,L4,unsyncopated,s1,r1,2,Online_conjL4_un//b.ja.nu19.none.none.wav,zi,ña,pe,sil,lo,bu,ñi,sil1,da,ru,sil2,['-'],,,none,none,,,,nu,2,testConjL4Uns//dep_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,dep,L4,z,1.6838,7.0,0.0,2.431,3.0,2.0,Castellano,0.0,Catalan,0.0,Inglés,6.0,3.0,3.0,yes,no,no,flauta,11,3. Algunas canciones me ponen los pelos de punta,4.0,Nada,63.0,yes
3,2024-04-11_13h38.23.410,Experiment4_uns,s170,22.0,feminino,right,España,Castellano y Catalan,Upper secondary,no,no,B,1,conjunction_un,L4,unsyncopated,s1,r2,3,Online_conjL4_un//b.ja.nu17.0.888.wav,ja,da,ru,sil,nu,ña,ci,sil1,po,re,sil2,['catch'],[1.6455000000000837],[1.6455000000000837],0.888,beat,0.7575000000000837,0.7575000000000837,"[""space""]",nu,2,testConjL4Uns//cat_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,cat,L4,z,1.8056,5.0,0.0,1.1358,3.0,2.0,Castellano,0.0,Catalan,0.0,Inglés,6.0,3.0,3.0,yes,no,no,flauta,11,4. La música me hace compañía cuando estoy solo,3.0,Nada,63.0,yes
4,2024-04-11_13h38.23.410,Experiment4_uns,s170,22.0,feminino,right,España,Castellano y Catalan,Upper secondary,no,no,B,1,conjunction_un,L4,unsyncopated,s1,r2,4,Online_conjL4_un//c.bu.da6.1776.444.wav,ja,ru,da,sil,nu,ñi,ña,sil1,bu,re,sil2,['catch'],[1.3802000000030148],[1.3802000000030148],0.444,no_beat,0.9362000000030148,0.9362000000030148,"[""space""]",da,3,testConjL4Uns//time_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,time,L4,z,1.6187,6.0,0.0,0.9869,3.0,2.0,Castellano,0.0,Catalan,0.0,Inglés,6.0,3.0,3.0,yes,no,no,flauta,11,5. No me apetece bailar ni con la música que más me gusta,5.0,Nada,63.0,yes
5,2024-04-11_13h38.23.410,Experiment4_uns,s170,22.0,feminino,right,España,Castellano y Catalan,Upper secondary,no,no,B,1,conjunction_un,L4,unsyncopated,s2,r1,5,Online_conjL4_un//c.bu.da5.222.444.wav,po,bu,da,sil,zi,de,ci,sil1,lo,re,sil2,['catch'],[1.2897000000029948],[1.2897000000029948],0.444,no_beat,0.8457000000029948,0.8457000000029948,"[""space""]",da,3,testConjL4Uns//r1.s2.1.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L4,z,0.957,4.0,1.0,0.2981,3.0,2.0,Castellano,0.0,Catalan,0.0,Inglés,6.0,3.0,3.0,yes,no,no,flauta,11,6. La música me hace conectar con la gente,3.0,Nada,63.0,yes
6,2024-04-11_13h38.23.410,Experiment4_uns,s170,22.0,feminino,right,España,Castellano y Catalan,Upper secondary,no,no,B,1,conjunction_un,L4,unsyncopated,s1,r1,6,Online_conjL4_un//c.bu.da7.none.none.wav,zi,re,po,sil,lo,bo,ci,sil1,ña,de,sil2,['-'],,,none,none,,,,da,3,testConjL4Uns//r2.s1.2.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L4,z,1.3525,4.0,1.0,0.9377,3.0,2.0,Castellano,0.0,Catalan,0.0,Inglés,6.0,3.0,3.0,yes,no,no,flauta,11,7. Me informo sobre la música que me gusta.,2.0,Nada,63.0,yes
7,2024-04-11_13h38.23.410,Experiment4_uns,s170,22.0,feminino,right,España,Castellano y Catalan,Upper secondary,no,no,B,1,conjunction_un,L4,unsyncopated,s1,r1,7,Online_conjL4_un//c.bu.da4.1776.1110.wav,zi,re,bo,sil,lo,da,ru,sil1,bu,de,sil2,['catch'],[1.8447000000030584],[1.8447000000030584],1.11,no_beat,0.7347000000030584,0.7347000000030584,"[""space""]",da,3,testConjL4Uns//time_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,time,L4,m,4.8408,2.0,1.0,2.2831,3.0,2.0,Castellano,0.0,Catalan,0.0,Inglés,6.0,3.0,3.0,yes,no,no,flauta,11,8.Me emociono escuchando ciertas canciones.,4.0,Nada,63.0,yes
8,2024-04-11_13h38.23.410,Experiment4_uns,s170,22.0,feminino,right,España,Castellano y Catalan,Upper secondary,no,no,B,1,conjunction_un,L4,unsyncopated,s1,r1,8,Online_conjL4_un//c.bu.da26.444.1110.wav,zi,po,bu,sil,lo,da,ci,sil1,de,ñi,sil2,['catch'],[1.6909000000059677],[1.6909000000059677],1.11,no_beat,0.5809000000059676,0.5809000000059676,"[""space""]",da,3,testConjL4Uns//r2.s2.1.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L4,m,1.5556,2.0,0.0,1.5014,3.0,2.0,Castellano,0.0,Catalan,0.0,Inglés,6.0,3.0,3.0,yes,no,no,flauta,11,9.La música me tranquiliza y me relaja.,3.0,Nada,63.0,yes
9,2024-04-11_13h38.23.410,Experiment4_uns,s170,22.0,feminino,right,España,Castellano y Catalan,Upper secondary,no,no,B,1,conjunction_un,L4,unsyncopated,s1,r2,9,Online_conjL4_un//c.bu.da24.none.none.wav,ja,po,ci,sil,nu,ña,ru,sil1,re,bo,sil2,['-'],,,none,none,,,,da,3,testConjL4Uns//r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L4,m,0.8357,4.0,0.0,1.2526,3.0,2.0,Castellano,0.0,Catalan,0.0,Inglés,6.0,3.0,3.0,yes,no,no,flauta,11,10.La música me hace bailar,3.0,Nada,63.0,yes
