Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2023-10-10_11h58.35.266,Unsyncopated1,s30,23.0,feminino,right,España,Catalán y Español,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r1,0,Online_conjL1_un//d.ne.ni3.none.none.wav,cho,lu,zu,sil,pu,ro,la,sil1,ki,ri,sil2,['-'],,,none,none,,,,ni,4,testConjL1Uns//time_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,time,L1,m,9.1212,3.0,1.0,10.5089,3.0,2.0,Catalán,0.0,Español,0.0,Inglés,5.0,3.0,2.0,yes,no,no,Piano,12,Canto,12,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,nada,67.0,yes
1,2023-10-10_11h58.35.266,Unsyncopated1,s30,23.0,feminino,right,España,Catalán y Español,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,1,Online_conjL1_un//d.ne.ni2.none.none.wav,pu,ze,fa,sil,ki,ro,cho,sil1,lu,zu,sil2,['-'],,,none,none,,,,ni,4,testConjL1Uns//r1.s2.2.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L1,z,2.5309,7.0,1.0,3.3321,3.0,2.0,Catalán,0.0,Español,0.0,Inglés,5.0,3.0,2.0,yes,no,no,Piano,12,Canto,12,2. En mi tiempo libre apenas escucho música.,4.0,nada,67.0,yes
2,2023-10-10_11h58.35.266,Unsyncopated1,s30,23.0,feminino,right,España,Catalán y Español,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r1,2,Online_conjL1_un//d.ne.ni0.none.none.wav,ro,lu,fa,sil,pu,fo,ri,sil1,ki,ze,sil2,['-'],,,none,none,,,,ni,4,testConjL1Uns//r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L1,z,2.6985,7.0,1.0,1.5679,3.0,2.0,Catalán,0.0,Español,0.0,Inglés,5.0,3.0,2.0,yes,no,no,Piano,12,Canto,12,3. Algunas canciones me ponen los pelos de punta,4.0,nada,67.0,yes
3,2023-10-10_11h58.35.266,Unsyncopated1,s30,23.0,feminino,right,España,Catalán y Español,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r1,3,Online_conjL1_un//d.ne.ni1.222.444.wav,ro,ne,ni,sil,pu,ze,fo,sil1,ki,cho,sil2,['catch'],[0.9154999999999518],[0.9154999999999518],0.444,no_beat,0.4714999999999518,0.4714999999999518,"[""space""]",ni,4,testConjL1Uns//time_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,time,L1,z,1.9761,7.0,0.0,1.4689,3.0,2.0,Catalán,0.0,Español,0.0,Inglés,5.0,3.0,2.0,yes,no,no,Piano,12,Canto,12,4. La música me hace compañía cuando estoy solo,3.0,nada,67.0,yes
4,2023-10-10_11h58.35.266,Unsyncopated1,s30,23.0,feminino,right,España,Catalán y Español,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r1,4,Online_conjL1_un//c.ro.fo5.1110.222.wav,ze,fo,lu,sil,pu,ro,zu,sil1,ki,la,sil2,['catch'],[0.8909999999999627],[0.8909999999999627],0.222,no_beat,0.6689999999999627,0.6689999999999627,"[""space""]",fo,3,testConjL1Uns//r2.s1.1.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L1,z,0.9652,7.0,1.0,1.2308,3.0,2.0,Catalán,0.0,Español,0.0,Inglés,5.0,3.0,2.0,yes,no,no,Piano,12,Canto,12,5. No me apetece bailar ni con la música que más me gusta,5.0,nada,67.0,yes
5,2023-10-10_11h58.35.266,Unsyncopated1,s30,23.0,feminino,right,España,Catalán y Español,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r2,5,Online_conjL1_un//c.ro.fo4.0.1110.wav,ro,lu,fa,sil,ta,fo,ne,sil1,be,ni,sil2,['miss'],,,1.11,no_beat,,,,fo,3,testConjL1Uns//cat_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,cat,L1,z,4.351,6.0,0.0,1.3317,3.0,2.0,Catalán,0.0,Español,0.0,Inglés,5.0,3.0,2.0,yes,no,no,Piano,12,Canto,12,6. La música me hace conectar con la gente,4.0,nada,67.0,yes
6,2023-10-10_11h58.35.266,Unsyncopated1,s30,23.0,feminino,right,España,Catalán y Español,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,6,Online_conjL1_un//c.ro.fo6.none.none.wav,pu,ne,la,sil,ki,ze,ni,sil1,zu,ri,sil2,['-'],,,none,none,,,,fo,3,testConjL1Uns//cat_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,cat,L1,z,1.3328,7.0,0.0,1.7867,3.0,2.0,Catalán,0.0,Español,0.0,Inglés,5.0,3.0,2.0,yes,no,no,Piano,12,Canto,12,7. Me informo sobre la música que me gusta.,3.0,nada,67.0,yes
7,2023-10-10_11h58.35.266,Unsyncopated1,s30,23.0,feminino,right,España,Catalán y Español,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s2,r2,7,Online_conjL1_un//c.ro.fo7.444.1110.wav,ni,lu,ro,sil,ta,fo,fa,sil1,be,la,sil2,['catch'],[1.6007999999523008],[1.6007999999523008],1.11,no_beat,0.4907999999523007,0.4907999999523007,"[""space""]",fo,3,testConjL1Uns//r1.s2.1.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L1,m,3.6301,4.0,0.0,1.567,3.0,2.0,Catalán,0.0,Español,0.0,Inglés,5.0,3.0,2.0,yes,no,no,Piano,12,Canto,12,8.Me emociono escuchando ciertas canciones.,3.0,nada,67.0,yes
8,2023-10-10_11h58.35.266,Unsyncopated1,s30,23.0,feminino,right,España,Catalán y Español,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r1,8,Online_conjL1_un//a.pu.ki11.0.888.wav,pu,fa,fo,sil,ki,ze,lu,sil1,ri,ni,sil2,['miss'],,,0.0,beat,,,,pu,1,testConjL1Uns//dep_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,dep,L1,m,3.0606,5.0,1.0,1.349,3.0,2.0,Catalán,0.0,Español,0.0,Inglés,5.0,3.0,2.0,yes,no,no,Piano,12,Canto,12,9.La música me tranquiliza y me relaja.,3.0,nada,67.0,yes
9,2023-10-10_11h58.35.266,Unsyncopated1,s30,23.0,feminino,right,España,Catalán y Español,Bachelor degree,no,no,B,1,conjunction_un,L1,unsyncopated,s1,r2,9,Online_conjL1_un//a.pu.ki10.none.none.wav,ta,ze,ni,sil,be,zu,fa,sil1,ro,fo,sil2,['-'],,,none,none,,,,pu,1,testConjL1Uns//r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L1,z,1.2465,6.0,1.0,1.713,3.0,2.0,Catalán,0.0,Español,0.0,Inglés,5.0,3.0,2.0,yes,no,no,Piano,12,Canto,12,10.La música me hace bailar,4.0,nada,67.0,yes
