Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-04-11_15h51.23.119,Experiment4_uns,s178,18.0,masculino,right,España,Castellano Catalán,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s1,r1,0,Online_conjL3_syn//a.chu.mo3.0.666.wav,chu,li,do,mo,sil,je,ji,fu,sil1,ga,sil2,['miss'],,,0.0,beat,,,,chu,1,testConjL3Syn//r2.s1.2.wav,1.0,conjunction_syn,syncopated,b,s1,rule,rule,L3,m,10.834,3.0,0.0,4.939,4.0,3.0,Inglés,5.0,Francés,13.0,Castellano ,0.0,Catalán,0.0,4.0,2.0,yes,no,no,Flauta,10,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,3.0, ,64.0,yes
1,2024-04-11_15h51.23.119,Experiment4_uns,s178,18.0,masculino,right,España,Castellano Catalán,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s1,r1,1,Online_conjL3_syn//a.chu.mo0.0.666.wav,chu,do,ji,mo,sil,ka,ko,di,sil1,li,sil2,['catch'],[0.6190000000001419],[0.6190000000001419],0.0,beat,0.6190000000001419,0.6190000000001419,"[""space""]",chu,1,testConjL3Syn//r2.s2.2.wav,1.0,conjunction_syn,syncopated,b,s2,rule,rule,L3,z,6.2,3.0,1.0,2.319,4.0,3.0,Inglés,5.0,Francés,13.0,Castellano ,0.0,Catalán,0.0,4.0,2.0,yes,no,no,Flauta,10,2. En mi tiempo libre apenas escucho música.,4.0, ,64.0,yes
2,2024-04-11_15h51.23.119,Experiment4_uns,s178,18.0,masculino,right,España,Castellano Catalán,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s1,r2,2,Online_conjL3_syn//a.chu.mo1.none.none.wav,ñe,le,ko,sa,sil,gu,do,di,sil1,ka,sil2,['false alarm'],[0.5539999999998599],[0.5539999999998599],none,none,,,"[""space""]",chu,1,testConjL3Syn//r2.s2.0.wav,1.0,conjunction_syn,syncopated,b,s2,rule,rule,L3,z,2.001,6.0,1.0,2.801,4.0,3.0,Inglés,5.0,Francés,13.0,Castellano ,0.0,Catalán,0.0,4.0,2.0,yes,no,no,Flauta,10,3. Algunas canciones me ponen los pelos de punta,3.0, ,64.0,yes
3,2024-04-11_15h51.23.119,Experiment4_uns,s178,18.0,masculino,right,España,Castellano Catalán,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s2,r1,3,Online_conjL3_syn//a.chu.mo2.666.1554.wav,ka,ko,fu,chu,sil,le,je,mo,sil1,gu,sil2,['catch'],[1.3740000000000236],[1.3740000000000236],0.666,no_beat,0.7080000000000236,0.7080000000000236,"[""space""]",chu,1,testConjL3Syn//dep_viol.r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,no_rule,dep,L3,z,1.524,6.0,0.0,1.335,4.0,3.0,Inglés,5.0,Francés,13.0,Castellano ,0.0,Catalán,0.0,4.0,2.0,yes,no,no,Flauta,10,4. La música me hace compañía cuando estoy solo,2.0, ,64.0,yes
4,2024-04-11_15h51.23.119,Experiment4_uns,s178,18.0,masculino,right,España,Castellano Catalán,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s2,r2,4,Online_conjL3_syn//a.chu.mo5.none.none.wav,fu,do,le,ñe,sil,di,ga,sa,sil1,ji,sil2,['false alarm'],[2.6089999999999236],[2.6089999999999236],none,none,,,"[""space""]",chu,1,testConjL3Syn//time_viol.r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,no_rule,time,L3,m,1.924,3.0,1.0,0.782,4.0,3.0,Inglés,5.0,Francés,13.0,Castellano ,0.0,Catalán,0.0,4.0,2.0,yes,no,no,Flauta,10,5. No me apetece bailar ni con la música que más me gusta,5.0, ,64.0,yes
5,2024-04-11_15h51.23.119,Experiment4_uns,s178,18.0,masculino,right,España,Castellano Catalán,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s2,r2,5,Online_conjL3_syn//a.chu.mo4.none.none.wav,le,ji,gu,ñe,sil,li,ga,sa,sil1,ka,sil2,['-'],,,none,none,,,,chu,1,testConjL3Syn//r1.s1.0.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L3,m,2.087,2.0,0.0,1.017,4.0,3.0,Inglés,5.0,Francés,13.0,Castellano ,0.0,Catalán,0.0,4.0,2.0,yes,no,no,Flauta,10,6. La música me hace conectar con la gente,3.0, ,64.0,yes
6,2024-04-11_15h51.23.119,Experiment4_uns,s178,18.0,masculino,right,España,Castellano Catalán,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s2,r2,6,Online_conjL3_syn//a.chu.mo7.none.none.wav,ko,le,fu,ñe,sil,ka,gu,sa,sil1,do,sil2,['-'],,,none,none,,,,chu,1,testConjL3Syn//cat_viol.r2.s1.0.wav,1.0,conjunction_syn,syncopated,b,s1,no_rule,cat,L3,z,1.138,5.0,0.0,1.652,4.0,3.0,Inglés,5.0,Francés,13.0,Castellano ,0.0,Catalán,0.0,4.0,2.0,yes,no,no,Flauta,10,7. Me informo sobre la música que me gusta.,4.0, ,64.0,yes
7,2024-04-11_15h51.23.119,Experiment4_uns,s178,18.0,masculino,right,España,Castellano Catalán,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s2,r1,7,Online_conjL3_syn//a.chu.mo6.666.1554.wav,ko,di,ga,chu,sil,li,gu,mo,sil1,do,sil2,['catch'],[1.5079999999998108],[1.5079999999998108],0.666,no_beat,0.8419999999998108,0.8419999999998108,"[""space""]",chu,1,testConjL3Syn//cat_viol.r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,no_rule,cat,L3,z,0.45,5.0,0.0,1.232,4.0,3.0,Inglés,5.0,Francés,13.0,Castellano ,0.0,Catalán,0.0,4.0,2.0,yes,no,no,Flauta,10,8.Me emociono escuchando ciertas canciones.,4.0, ,64.0,yes
8,2024-04-11_15h51.23.119,Experiment4_uns,s178,18.0,masculino,right,España,Castellano Catalán,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s2,r2,8,Online_conjL3_syn//c.gu.je23.222.444.wav,li,gu,je,ñe,sil,ko,ga,sa,sil1,le,sil2,['miss'],,,0.444,no_beat,,,,je,3,testConjL3Syn//r1.s1.2.wav,1.0,conjunction_syn,syncopated,a,s1,rule,rule,L3,z,3.021,5.0,1.0,1.134,4.0,3.0,Inglés,5.0,Francés,13.0,Castellano ,0.0,Catalán,0.0,4.0,2.0,yes,no,no,Flauta,10,9.La música me tranquiliza y me relaja.,4.0, ,64.0,yes
9,2024-04-11_15h51.23.119,Experiment4_uns,s178,18.0,masculino,right,España,Castellano Catalán,Upper secondary,no,no,B,1,conjunction_syn,L3,syncopated,s2,r2,9,Online_conjL3_syn//c.gu.je21.none.none.wav,fu,ko,le,ñe,sil,li,do,sa,sil1,ji,sil2,['-'],,,none,none,,,,je,3,testConjL3Syn//r1.s2.0.wav,1.0,conjunction_syn,syncopated,a,s2,rule,rule,L3,z,3.217,4.0,1.0,0.889,4.0,3.0,Inglés,5.0,Francés,13.0,Castellano ,0.0,Catalán,0.0,4.0,2.0,yes,no,no,Flauta,10,10.La música me hace bailar,4.0, ,64.0,yes
