Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-03-25_17h05.20.252,Unsyncopated_study3,s143,18.0,masculino,right,España,"Catalan, Castellano",Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s2,r2,0,Online_conjL3_un//b.ñe.sa4.888.1776.wav,fu,ji,ga,sil,ñe,gu,ko,sil1,sa,ka,sil2,['miss'],,,1.776,beat,,,,36:40,2,testConjL3Uns//r1.s1.1.wav,1.0,conjunction_un,unsyncopated,a,s1,rule,rule,L3,z,1.8425,5.0,1.0,6.8645,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,5.0,4.0,no,no,no,nada,0,nada,0,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,4.0,En alguna pausa (no a medio audio) he ido al baño o a por agua,60.0,yes
1,2024-03-25_17h05.20.252,Unsyncopated_study3,s143,18.0,masculino,right,España,"Catalan, Castellano",Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s1,r1,1,Online_conjL3_un//b.ñe.sa7.none.none.wav,chu,gu,ka,sil,mo,di,li,sil1,do,je,sil2,['-'],,,none,none,,,,36:40,2,testConjL3Uns//cat_viol.r1.s1.0.wav,1.0,conjunction_un,unsyncopated,a,s1,no_rule,cat,L3,z,1.0107,6.0,0.0,1.4484,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,5.0,4.0,no,no,no,nada,0,nada,0,2. En mi tiempo libre apenas escucho música.,4.0,En alguna pausa (no a medio audio) he ido al baño o a por agua,60.0,yes
2,2024-03-25_17h05.20.252,Unsyncopated_study3,s143,18.0,masculino,right,España,"Catalan, Castellano",Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s1,r1,2,Online_conjL3_un//b.ñe.sa6.none.none.wav,chu,fu,di,sil,mo,li,do,sil1,ji,le,sil2,['-'],,,none,none,,,,36:40,2,testConjL3Uns//r2.s2.2.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L3,z,3.7766,4.0,1.0,1.6266,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,5.0,4.0,no,no,no,nada,0,nada,0,3. Algunas canciones me ponen los pelos de punta,3.0,En alguna pausa (no a medio audio) he ido al baño o a por agua,60.0,yes
3,2024-03-25_17h05.20.252,Unsyncopated_study3,s143,18.0,masculino,right,España,"Catalan, Castellano",Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s2,r1,3,Online_conjL3_un//b.ñe.sa5.none.none.wav,li,je,le,sil,chu,di,fu,sil1,mo,ji,sil2,['-'],,,none,none,,,,36:40,2,testConjL3Uns//cat_viol.r2.s1.0.wav,1.0,conjunction_un,unsyncopated,b,s1,no_rule,cat,L3,z,4.1522,5.0,0.0,3.6883,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,5.0,4.0,no,no,no,nada,0,nada,0,4. La música me hace compañía cuando estoy solo,3.0,En alguna pausa (no a medio audio) he ido al baño o a por agua,60.0,yes
4,2024-03-25_17h05.20.252,Unsyncopated_study3,s143,18.0,masculino,right,España,"Catalan, Castellano",Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s1,r1,4,Online_conjL3_un//d.ji.li26.1776.1110.wav,chu,do,ga,sil,mo,li,je,sil1,ji,fu,sil2,['catch'],[2.233400000095344],[2.233400000095344],1.11,no_beat,1.1234000000953437,1.1234000000953437,"[""space""]",120:124,4,testConjL3Uns//r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L3,z,5.4339,5.0,1.0,2.0934,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,5.0,4.0,no,no,no,nada,0,nada,0,5. No me apetece bailar ni con la música que más me gusta,5.0,En alguna pausa (no a medio audio) he ido al baño o a por agua,60.0,yes
5,2024-03-25_17h05.20.252,Unsyncopated_study3,s143,18.0,masculino,right,España,"Catalan, Castellano",Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s2,r1,5,Online_conjL3_un//d.ji.li27.none.none.wav,ga,le,ko,sil,chu,gu,ka,sil1,mo,fu,sil2,['-'],,,none,none,,,,120:124,4,testConjL3Uns//dep_viol.r2.s2.0.wav,1.0,conjunction_un,unsyncopated,b,s2,no_rule,dep,L3,m,1.9092,6.0,1.0,3.7327,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,5.0,4.0,no,no,no,nada,0,nada,0,6. La música me hace conectar con la gente,4.0,En alguna pausa (no a medio audio) he ido al baño o a por agua,60.0,yes
6,2024-03-25_17h05.20.252,Unsyncopated_study3,s143,18.0,masculino,right,España,"Catalan, Castellano",Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s2,r1,6,Online_conjL3_un//d.ji.li25.1332.444.wav,di,je,li,sil,chu,le,ji,sil1,mo,ko,sil2,['catch'],[1.26989999997636],[1.26989999997636],0.444,no_beat,0.8258999999763601,0.8258999999763601,"[""space""]",120:124,4,testConjL3Uns//r1.s2.2.wav,1.0,conjunction_un,unsyncopated,a,s2,rule,rule,L3,z,5.5622,4.0,1.0,1.787,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,5.0,4.0,no,no,no,nada,0,nada,0,7. Me informo sobre la música que me gusta.,2.0,En alguna pausa (no a medio audio) he ido al baño o a por agua,60.0,yes
7,2024-03-25_17h05.20.252,Unsyncopated_study3,s143,18.0,masculino,right,España,"Catalan, Castellano",Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s1,r1,7,Online_conjL3_un//d.ji.li24.none.none.wav,chu,le,do,sil,mo,fu,ko,sil1,di,ga,sil2,['-'],,,none,none,,,,120:124,4,testConjL3Uns//r2.s2.1.wav,1.0,conjunction_un,unsyncopated,b,s2,rule,rule,L3,z,3.7668,6.0,1.0,2.2459,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,5.0,4.0,no,no,no,nada,0,nada,0,8.Me emociono escuchando ciertas canciones.,3.0,En alguna pausa (no a medio audio) he ido al baño o a por agua,60.0,yes
8,2024-03-25_17h05.20.252,Unsyncopated_study3,s143,18.0,masculino,right,España,"Catalan, Castellano",Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s1,r1,8,Online_conjL3_un//b.ñe.sa2.none.none.wav,chu,ka,ga,sil,mo,le,gu,sil1,li,di,sil2,['-'],,,none,none,,,,32:36,2,testConjL3Uns//time_viol.r1.s2.0.wav,1.0,conjunction_un,unsyncopated,a,s2,no_rule,time,L3,z,4.7493,3.0,0.0,0.3384,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,5.0,4.0,no,no,no,nada,0,nada,0,9.La música me tranquiliza y me relaja.,2.0,En alguna pausa (no a medio audio) he ido al baño o a por agua,60.0,yes
9,2024-03-25_17h05.20.252,Unsyncopated_study3,s143,18.0,masculino,right,España,"Catalan, Castellano",Upper secondary,no,no,B,1,conjunction_un,L3,unsyncopated,s2,r2,9,Online_conjL3_un//b.ñe.sa3.888.1776.wav,ko,ji,le,sil,ñe,ga,ka,sil1,sa,do,sil2,['catch'],[2.532299999952329],[2.532299999952329],1.776,beat,0.756299999952329,0.756299999952329,"[""space""]",32:36,2,testConjL3Uns//r2.s1.1.wav,1.0,conjunction_un,unsyncopated,b,s1,rule,rule,L3,m,2.2764,4.0,0.0,2.2386,3.0,3.0,Catalán,0.0,Castellano,0.0,Inglés,3.0,5.0,4.0,no,no,no,nada,0,nada,0,10.La música me hace bailar,3.0,En alguna pausa (no a medio audio) he ido al baño o a por agua,60.0,yes
