Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
0,2024-05-04_23h58.50.358,Experiment4_uns,s181,18 ,feminino,left,España,catalán,Upper secondary,no,no,B,1,when,L2,unsyncopated,when,when,0,Online_whenL2//d.si10.none.wav,to,bi,fe,sil,me,mi,ra,sil1,ba,cha,sil2,['-'],,,none,none,,,,112:116,4,testWhenL2Uns//r2.s2.2.wav,1.0,when,unsyncopated,b,s2,rule,rule,L2,z,3.585,4.0,1.0,3.732,4.0,2 o 3,catalán,0.0,castellano,4.0,inglés,5.0,francés,12.0,5.0,1.0,yes,no,yes,flauta dulce,7,1. Cuando comparto música con alguien siento una complicidad especial con aquella persona.,3.0,nada ,69.0,yes
1,2024-05-04_23h58.50.358,Experiment4_uns,s181,18 ,feminino,left,España,catalán,Upper secondary,no,no,B,1,when,L2,unsyncopated,when,when,1,Online_whenL2//d.si8.none.wav,ñu,su,fe,sil,ra,ño,me,sil1,cha,mi,sil2,['-'],,,none,none,,,,112:116,4,testWhenL2Uns//cat_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,cat,L2,m,1.522,3.0,0.0,2.517,4.0,2 o 3,catalán,0.0,castellano,4.0,inglés,5.0,francés,12.0,5.0,1.0,yes,no,yes,flauta dulce,7,2. En mi tiempo libre apenas escucho música.,5.0,nada ,69.0,yes
2,2024-05-04_23h58.50.358,Experiment4_uns,s181,18 ,feminino,left,España,catalán,Upper secondary,no,no,B,1,when,L2,unsyncopated,when,when,2,Online_whenL2//d.si9.none.wav,du,su,to,sil,ba,ra,mi,sil1,te,ño,sil2,['-'],,,none,none,,,,112:116,4,testWhenL2Uns//time_viol.r1.s1.0.wav,1.0,when,unsyncopated,a,s1,no_rule,time,L2,m,0.522,4.0,0.0,1.47,4.0,2 o 3,catalán,0.0,castellano,4.0,inglés,5.0,francés,12.0,5.0,1.0,yes,no,yes,flauta dulce,7,3. Algunas canciones me ponen los pelos de punta,3.0,nada ,69.0,yes
3,2024-05-04_23h58.50.358,Experiment4_uns,s181,18 ,feminino,left,España,catalán,Upper secondary,no,no,B,1,when,L2,unsyncopated,when,when,3,Online_whenL2//d.si11.none.wav,to,mi,me,sil,ra,ñu,cha,sil1,su,du,sil2,['-'],,,none,none,,,,112:116,4,testWhenL2Uns//dep_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,dep,L2,m,1.325,3.0,0.0,0.724,4.0,2 o 3,catalán,0.0,castellano,4.0,inglés,5.0,francés,12.0,5.0,1.0,yes,no,yes,flauta dulce,7,4. La música me hace compañía cuando estoy solo,3.0,nada ,69.0,yes
4,2024-05-04_23h58.50.358,Experiment4_uns,s181,18 ,feminino,left,España,catalán,Upper secondary,no,no,B,1,when,L2,unsyncopated,when,when,4,Online_whenL2//a.du29.1998.wav,ra,ño,su,sil,bi,si,mi,sil1,me,du,sil2,['catch'],[2.62299999999982],[2.62299999999982],1.998,no_beat,0.6249999999998199,0.6249999999998199,"[""space""]",28:32,1,testWhenL2Uns//r2.s2.0.wav,1.0,when,unsyncopated,b,s2,rule,rule,L2,m,0.822,3.0,0.0,1.569,4.0,2 o 3,catalán,0.0,castellano,4.0,inglés,5.0,francés,12.0,5.0,1.0,yes,no,yes,flauta dulce,7,5. No me apetece bailar ni con la música que más me gusta,5.0,nada ,69.0,yes
5,2024-05-04_23h58.50.358,Experiment4_uns,s181,18 ,feminino,left,España,catalán,Upper secondary,no,no,B,1,when,L2,unsyncopated,when,when,5,Online_whenL2//a.du31.222.wav,ba,du,go,sil,to,si,cha,sil1,mi,bi,sil2,['miss'],,,0.222,no_beat,,,,28:32,1,testWhenL2Uns//r2.s1.0.wav,1.0,when,unsyncopated,b,s1,rule,rule,L2,z,0.641,4.0,1.0,1.002,4.0,2 o 3,catalán,0.0,castellano,4.0,inglés,5.0,francés,12.0,5.0,1.0,yes,no,yes,flauta dulce,7,6. La música me hace conectar con la gente,3.0,nada ,69.0,yes
6,2024-05-04_23h58.50.358,Experiment4_uns,s181,18 ,feminino,left,España,catalán,Upper secondary,no,no,B,1,when,L2,unsyncopated,when,when,6,Online_whenL2//a.du30.none.wav,fe,bi,to,sil,cha,su,ra,sil1,ño,ba,sil2,['-'],,,none,none,,,,28:32,1,testWhenL2Uns//r1.s2.2.wav,1.0,when,unsyncopated,a,s2,rule,rule,L2,m,1.194,4.0,0.0,1.018,4.0,2 o 3,catalán,0.0,castellano,4.0,inglés,5.0,francés,12.0,5.0,1.0,yes,no,yes,flauta dulce,7,7. Me informo sobre la música que me gusta.,3.0,nada ,69.0,yes
7,2024-05-04_23h58.50.358,Experiment4_uns,s181,18 ,feminino,left,España,catalán,Upper secondary,no,no,B,1,when,L2,unsyncopated,when,when,7,Online_whenL2//a.du28.none.wav,ño,te,to,sil,go,ba,ra,sil1,su,bi,sil2,['false alarm'],[0.9550000000001546],[0.9550000000001546],none,none,,,"[""space""]",28:32,1,testWhenL2Uns//dep_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,dep,L2,m,0.62,6.0,0.0,2.036,4.0,2 o 3,catalán,0.0,castellano,4.0,inglés,5.0,francés,12.0,5.0,1.0,yes,no,yes,flauta dulce,7,8.Me emociono escuchando ciertas canciones.,4.0,nada ,69.0,yes
8,2024-05-04_23h58.50.358,Experiment4_uns,s181,18 ,feminino,left,España,catalán,Upper secondary,no,no,B,1,when,L2,unsyncopated,when,when,8,Online_whenL2//d.si28.888.wav,ñu,fe,bi,sil,si,cha,to,sil1,du,ba,sil2,['catch'],[1.2819999999999254],[1.2819999999999254],0.888,beat,0.3939999999999254,0.3939999999999254,"[""space""]",132:136,4,testWhenL2Uns//time_viol.r1.s2.0.wav,1.0,when,unsyncopated,a,s2,no_rule,time,L2,z,0.775,4.0,1.0,1.391,4.0,2 o 3,catalán,0.0,castellano,4.0,inglés,5.0,francés,12.0,5.0,1.0,yes,no,yes,flauta dulce,7,9.La música me tranquiliza y me relaja.,4.0,nada ,69.0,yes
9,2024-05-04_23h58.50.358,Experiment4_uns,s181,18 ,feminino,left,España,catalán,Upper secondary,no,no,B,1,when,L2,unsyncopated,when,when,9,Online_whenL2//d.si31.none.wav,su,ba,te,sil,ra,ño,to,sil1,mi,go,sil2,['-'],,,none,none,,,,132:136,4,testWhenL2Uns//time_viol.r2.s2.0.wav,1.0,when,unsyncopated,b,s2,no_rule,time,L2,m,0.618,6.0,0.0,5.883,4.0,2 o 3,catalán,0.0,castellano,4.0,inglés,5.0,francés,12.0,5.0,1.0,yes,no,yes,flauta dulce,7,10.La música me hace bailar,4.0,nada ,69.0,yes
