Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
106,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,106,Online_whenL4//d.pe7.1998.wav,da,lo,ña,sil,bu,ñi,ru,sil1,ja,pe,sil2,['catch'],[2.4901999999992768],[2.4901999999992768],1.998,no_beat,0.4921999999992767,0.4921999999992767,"[""space""]",pe,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
107,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,107,Online_whenL4//d.pe6.1110.wav,da,lo,nu,sil,po,pe,ci,sil1,bo,ña,sil2,['catch'],[1.7064999999998918],[1.7064999999998918],1.11,no_beat,0.5964999999998917,0.5964999999998917,"[""space""]",pe,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
108,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,108,Online_whenL4//c.bu1.none.wav,lo,pe,po,sil,ci,ja,de,sil1,bo,ru,sil2,['false alarm'],[2.5357999999997674],[2.5357999999997674],none,none,,,"[""space""]",bu,3,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
109,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,109,Online_whenL4//c.bu2.1110.wav,lo,bo,ci,sil,da,bu,ñi,sil1,ja,de,sil2,['catch'],[1.5620000000000118],[1.5620000000000118],1.11,no_beat,0.4520000000000117,0.4520000000000117,"[""space""]",bu,3,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
110,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,110,Online_whenL4//c.bu0.888.wav,ci,ñi,ja,sil,bu,da,ru,sil1,po,nu,sil2,['catch'],[1.5892999999998665],[1.5892999999998665],0.888,beat,0.7012999999998665,0.7012999999998665,"[""space""]",bu,3,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
111,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,111,Online_whenL4//c.bu3.none.wav,ja,de,pe,sil,ña,ñi,bo,sil1,nu,po,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
112,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,112,Online_whenL4//a.lo19.0.wav,lo,ru,po,sil,pe,bu,re,sil1,nu,bo,sil2,['miss'],,,0.0,beat,,,,lo,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
113,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,113,Online_whenL4//a.lo18.none.wav,re,ñi,de,sil,nu,bo,ña,sil1,ru,zi,sil2,['false alarm'],[2.541099999999574],[2.541099999999574],none,none,,,"[""space""]",lo,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
114,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,114,Online_whenL4//a.lo17.888.wav,ci,de,re,sil,lo,ru,da,sil1,ñi,zi,sil2,['catch'],[1.3550000000000182],[1.3550000000000182],0.888,beat,0.4670000000000182,0.4670000000000182,"[""space""]",lo,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
115,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,115,Online_whenL4//a.lo16.none.wav,po,bu,re,sil,ja,pe,zi,sil1,da,ña,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
116,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,116,Online_whenL4//a.lo10.none.wav,pe,da,re,sil,de,ja,zi,sil1,bu,po,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
117,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,117,Online_whenL4//a.lo11.0.wav,lo,ci,pe,sil,ñi,de,zi,sil1,ru,da,sil2,['catch'],[0.49269999999933134],[0.49269999999933134],0.0,beat,0.4926999999993313,0.4926999999993313,"[""space""]",lo,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
118,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,118,Online_whenL4//a.lo9.none.wav,bo,ci,po,sil,de,zi,ñi,sil1,ja,ña,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
119,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,119,Online_whenL4//a.lo8.0.wav,lo,ñi,nu,sil,de,bo,pe,sil1,da,bu,sil2,['catch'],[0.5727999999998019],[0.5727999999998019],0.0,beat,0.5727999999998019,0.5727999999998019,"[""space""]",lo,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
120,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,120,Online_whenL4//b.ja25.none.wav,ru,zi,bo,sil,bu,nu,po,sil1,ñi,re,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
121,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,121,Online_whenL4//b.ja27.444.wav,bu,ñi,ja,sil,ci,ru,ña,sil1,bo,zi,sil2,['catch'],[0.8727000000001226],[0.8727000000001226],0.444,no_beat,0.4287000000001226,0.4287000000001226,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
122,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,122,Online_whenL4//b.ja24.444.wav,bu,nu,ja,sil,ci,pe,de,sil1,po,ña,sil2,['catch'],[1.4740999999996802],[1.4740999999996802],0.444,no_beat,1.0300999999996805,1.0300999999996805,"[""space""]",ja,1,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
123,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,123,Online_whenL4//b.ja26.none.wav,bu,ru,de,sil,zi,bo,re,sil1,ci,nu,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
124,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,124,Online_whenL4//a.lo27.none.wav,ci,nu,ñi,sil,da,ru,ja,sil1,po,bu,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
125,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,125,Online_whenL4//a.lo24.1776.wav,de,ja,ci,sil,re,ña,po,sil1,lo,bu,sil2,['catch'],[2.2574000000003025],[2.2574000000003025],1.776,beat,0.4814000000003025,0.4814000000003025,"[""space""]",lo,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
126,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,126,Online_whenL4//a.lo26.1998.wav,po,ja,bu,sil,ci,pe,ru,sil1,ñi,lo,sil2,['miss'],,,1.998,no_beat,,,,lo,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
127,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,127,Online_whenL4//a.lo25.none.wav,ñi,ja,ru,sil,bo,ci,ña,sil1,de,zi,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
128,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,128,Online_whenL4//d.pe13.none.wav,da,ja,nu,sil,ru,ci,ñi,sil1,bu,po,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
129,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,129,Online_whenL4//d.pe14.none.wav,po,ña,bu,sil,de,ru,nu,sil1,ci,zi,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
130,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,130,Online_whenL4//d.pe12.none.wav,ru,zi,ñi,sil,bu,de,ña,sil1,lo,re,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
131,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,131,Online_whenL4//d.pe15.888.wav,po,lo,de,sil,pe,ja,bo,sil1,ña,bu,sil2,['catch'],[1.292299999999841],[1.292299999999841],0.888,beat,0.404299999999841,0.404299999999841,"[""space""]",pe,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
132,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,132,Online_whenL4//d.pe23.444.wav,po,ja,pe,sil,de,ru,re,sil1,lo,bo,sil2,['miss'],,,0.444,no_beat,,,,pe,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
133,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,133,Online_whenL4//d.pe22.0.wav,pe,zi,ña,sil,lo,ci,ñi,sil1,re,da,sil2,['catch'],[0.7217999999998028],[0.7217999999998028],0.0,beat,0.7217999999998028,0.7217999999998028,"[""space""]",pe,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
134,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,134,Online_whenL4//d.pe20.none.wav,bu,lo,po,sil,ru,ñi,ja,sil1,ña,de,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
135,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,1,when,L4,unsyncopated,when,when,135,Online_whenL4//d.pe21.none.wav,ci,lo,bu,sil,ña,po,ja,sil1,bo,ru,sil2,['false alarm'],[1.9764000000003534],[1.9764000000003534],none,none,,,"[""space""]",pe,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
136,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s2,r2,0,Online_conjL2_un//d.si.ñu3.none.none.wav,to,ba,te,sil,fe,cha,bi,sil1,ra,me,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
137,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r1,1,Online_conjL2_un//d.si.ñu2.1776.444.wav,go,ba,ñu,sil,du,to,su,sil1,si,ñi,sil2,['catch'],[2.257599999999684],[2.257599999999684],1.776,beat,0.4815999999996838,0.4815999999996838,"[""space""]",si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
138,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r1,2,Online_conjL2_un//d.si.ñu0.none.none.wav,go,cha,ba,sil,du,ñi,bi,sil1,su,to,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
139,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r2,3,Online_conjL2_un//d.si.ñu1.222.1332.wav,fe,si,ba,sil,ra,su,ñu,sil1,ñi,me,sil2,['catch'],[0.6910000000000309],[0.6910000000000309],0.222,no_beat,0.4690000000000309,0.4690000000000309,"[""space""]",si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
140,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r2,4,Online_conjL2_un//c.cha.me14.none.none.wav,fe,mi,su,sil,ra,si,ba,sil1,te,ñi,sil2,['false alarm'],[1.5317999999999756],[1.5317999999999756],none,none,,,"[""space""]",cha,3,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
141,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r1,5,Online_conjL2_un//c.cha.me13.none.none.wav,go,bi,su,sil,du,si,te,sil1,mi,ñu,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
142,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r1,6,Online_conjL2_un//c.cha.me12.1332.222.wav,go,me,si,sil,du,ñu,cha,sil1,ñi,bi,sil2,['catch'],[1.721299999999701],[1.721299999999701],1.332,no_beat,0.3892999999997009,0.3892999999997009,"[""space""]",cha,3,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
143,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s2,r1,7,Online_conjL2_un//c.cha.me15.444.1110.wav,mi,ba,cha,sil,go,me,si,sil1,du,te,sil2,['catch'],[0.9394000000004326],[0.9394000000004326],0.444,no_beat,0.4954000000004325,0.4954000000004325,"[""space""]",cha,3,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
144,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r1,8,Online_conjL2_un//a.go.du29.0.888.wav,go,mi,me,sil,du,to,bi,sil1,cha,ñu,sil2,['catch'],[1.386399999999412],[1.386399999999412],0.888,beat,0.4983999999994121,0.4983999999994121,"[""space""]",du,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
145,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r2,9,Online_conjL2_un//a.go.du28.none.none.wav,fe,cha,ba,sil,ra,mi,me,sil1,bi,te,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
146,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r2,10,Online_conjL2_un//a.go.du30.none.none.wav,fe,cha,si,sil,ra,su,te,sil1,ba,bi,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
147,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r2,11,Online_conjL2_un//a.go.du31.none.none.wav,fe,to,ñi,sil,ra,bi,ñu,sil1,su,si,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
148,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r2,12,Online_conjL2_un//d.si.ñu14.1110.222.wav,fe,ñu,ñi,sil,ra,si,ba,sil1,te,su,sil2,['catch'],[1.6020000000000891],[1.6020000000000891],1.11,no_beat,0.492000000000089,0.492000000000089,"[""space""]",si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
149,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s2,r2,13,Online_conjL2_un//d.si.ñu13.0.1110.wav,si,su,ba,sil,fe,ñu,ñi,sil1,ra,mi,sil2,['catch'],[0.7765999999996893],[0.7765999999996893],0.0,beat,0.7765999999996893,0.7765999999996893,"[""space""]",si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
150,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s2,r1,14,Online_conjL2_un//d.si.ñu15.none.none.wav,su,mi,bi,sil,go,me,ba,sil1,du,te,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
151,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s2,r1,15,Online_conjL2_un//d.si.ñu12.none.none.wav,ba,bi,mi,sil,go,to,cha,sil1,du,te,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
152,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r2,16,Online_conjL2_un//d.si.ñu25.none.none.wav,fe,me,ñi,sil,ra,to,mi,sil1,bi,cha,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
153,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s2,r2,17,Online_conjL2_un//d.si.ñu24.0.1110.wav,si,bi,to,sil,fe,ñu,te,sil1,ra,ñi,sil2,['catch'],[0.4410000000000309],[0.4410000000000309],0.0,beat,0.4410000000000309,0.4410000000000309,"[""space""]",si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
154,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r2,18,Online_conjL2_un//d.si.ñu26.none.none.wav,fe,bi,to,sil,ra,mi,me,sil1,te,ba,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
155,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s2,r2,19,Online_conjL2_un//d.si.ñu27.1332.0.wav,ñu,bi,to,sil,fe,ba,si,sil1,ra,te,sil2,['catch'],[2.0548999999994066],[2.0548999999994066],1.332,no_beat,0.7228999999994066,0.7228999999994066,"[""space""]",si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
156,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r1,20,Online_conjL2_un//d.si.ñu4.1332.444.wav,go,me,ñu,sil,du,cha,si,sil1,bi,to,sil2,['catch'],[1.9010000000000673],[1.9010000000000673],1.332,no_beat,0.5690000000000672,0.5690000000000672,"[""space""]",si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
157,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s2,r2,21,Online_conjL2_un//d.si.ñu5.none.none.wav,bi,ñi,mi,sil,fe,te,ba,sil1,ra,to,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
158,2024-01-13_15h43.41.306,Unsyncopated_study2,s90,20.0,feminino,right,españa,español y catalán,Bachelor degree,no,no,A,2,conjunction_un,L2,unsyncopated,s1,r1,22,Online_conjL2_un//d.si.ñu7.none.none.wav,go,ñi,mi,sil,du,te,ba,sil1,su,to,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2.0,2.0,español,0.0,catalán,0.0,1.0,1.0,yes,no,no,guitarra,6,piano,6,,,nada,60.0,yes
